Family,CA,CDCA,DCA,LCA,UDCA
BSH1%UPI000BD3EFD5,0.027664876,0.022506295,-0.023332434,-0.022216892,-0.0034670657
BSH1%UPI000FDE1EFA,0.016133703,0.015972732,-0.023454137,-0.016796399,0.01932175
BSH2%UPI000335FD2D,-0.016703486,-0.015141127,0.031105792,0.01851951,-0.036503706
BSH2%UPI000396CDDF,0.023710305,0.026510766,-0.017772596,-0.024916856,-0.0044640237
BSH2%UPI0005D317A6,0.0029609853,0.00650332,0.0069166315,2.805153e-06,-0.028541055
BSH2%UPI0005DCCFF2,-0.036057964,-0.038543604,0.043811493,0.03324624,-0.0146512445
BSH2%UPI0006C0EB58,-0.034406796,-0.03927892,0.033718094,0.032617386,0.0018825548
BSH2%UPI0006C28698,-0.02461918,-0.027115244,0.029804159,0.023407765,-0.010351157
BSH2%UPI0006C52F45,0.019548375,0.019599646,-0.02804107,-0.02460165,0.03257071
BSH2%UPI0006CAB5AD,0.04825617,0.048702296,-0.050113723,-0.049735907,0.02164233
BSH2%UPI0006CABE2C,0.025815992,0.025170589,-0.0270425,-0.01846349,-0.005092472
BSH2%UPI000821232B,-0.043450695,-0.041510638,0.038773127,0.036074847,0.007727366
BSH2%UPI0008219BA0,0.03189344,0.033199094,-0.03607208,-0.036127016,0.025311958
BSH2%UPI000821B1D8,0.017944572,0.02686097,-0.013879209,-0.021251747,-0.007901704
BSH2%UPI000960BD65,0.014922582,0.008775981,-0.022679772,-0.016652966,0.03127284
BSH2%UPI000965B48B,0.013478614,0.018399226,-0.009392271,-0.011037499,-0.01568266
BSH2%UPI000966A84B,0.019912276,0.020245802,-0.027765226,-0.019621136,0.018831328
BSH2%UPI000D58F0CE,-0.029384613,-0.028955309,0.025224054,0.02499382,0.0074881613
BSH2%UPI000D7AF0AB,-0.03991263,-0.03861146,0.039802827,0.04236134,-0.02004447
BSH2%UPI000DC2EE55,0.020307159,0.023895502,-0.0053000255,-0.016699044,-0.032853793
BSH2%UPI000E53BC4B,0.035915863,0.037686817,-0.021647962,-0.035046224,-0.018144287
