Family,CA,CDCA,DCA,LCA,UDCA
BSH1%UPI0002624191,-0.0045282287,-0.005028325,-0.009123114,0.0033671912,0.025442015
BSH1%UPI0002802AC4,0.025221441,0.03185568,-0.02549891,-0.021896847,-0.008882398
BSH1%UPI00033F0DE9,0.055779587,0.059915334,-0.04423956,-0.04740902,-0.027126009
BSH1%UPI00035D264B,0.018677454,0.02208537,-0.026790028,-0.022065971,0.022654671
BSH1%UPI0003A10C39,-0.021496516,-0.022595074,0.015401088,0.026527463,-0.005493384
BSH1%UPI0004D6A0E9,-0.022140838,-0.022648353,0.022280656,0.032213915,-0.028744197
BSH1%UPI0004F8D610,0.0060000853,0.009062557,-0.016207917,-0.0060072667,0.014760017
BSH1%UPI0005DBBD01,-0.026328979,-0.024587419,0.01672376,0.01694144,0.02612597
BSH1%UPI00070D1B8F,0.026719118,0.026396416,-0.038889226,-0.02955309,0.036244594
BSH1%UPI00076E9CCB,-0.01501756,-0.017881176,0.006243072,0.012058702,0.021491483
BSH1%UPI0007933BD5,-0.00031462402,0.0010506824,-0.011558115,-0.00820329,0.03733834
BSH1%UPI00095C7CBB,-0.0009870648,0.00051228283,-0.014859111,-0.009001941,0.046891004
BSH2%UPI0001E69B03,0.025619932,0.024270017,-0.022593642,-0.03123348,0.017310832
BSH2%UPI000335FD2D,-0.015810603,-0.014439821,0.030490652,0.017971681,-0.03707009
BSH2%UPI000396CDDF,0.024132496,0.026775775,-0.017812192,-0.02531813,-0.0047212676
BSH2%UPI0005DCCFF2,-0.03564725,-0.038763143,0.043541513,0.03297444,-0.0141379265
BSH2%UPI0006C0EB58,-0.034223698,-0.03937147,0.03365116,0.032484338,0.002589214
BSH2%UPI0006C1ADDE,0.02160243,0.019741772,-0.024129028,-0.022324352,0.015565424
BSH2%UPI0006C28698,-0.02418112,-0.027004177,0.029597683,0.023346346,-0.010315547
BSH2%UPI0006CAB5AD,0.048455138,0.04930788,-0.05038146,-0.050600007,0.022593109
BSH2%UPI000820857A,-0.014644373,-0.017199384,0.015999403,0.009025227,0.010362723
BSH2%UPI000821232B,-0.042777453,-0.040953845,0.03811327,0.035594963,0.007987052
BSH2%UPI0008219BA0,0.03140086,0.033019155,-0.03562334,-0.03585563,0.024898853
BSH2%UPI0008D5E4DE,-0.00018580844,0.0015236507,0.0062924568,0.0037204835,-0.020900529
BSH2%UPI000960BD65,0.01568739,0.009618004,-0.02335736,-0.017298928,0.030952014
BSH2%UPI0009611255,-0.0011177686,0.0023596925,0.010771078,0.0006809181,-0.021366129
BSH2%UPI000D1261F9,0.02626963,0.023466224,-0.028783273,-0.026006475,0.016579855
BSH2%UPI000D58F0CE,-0.029036148,-0.028995598,0.025190942,0.024955392,0.0068507814
BSH2%UPI000D7ABA35,0.020019708,0.018573526,-0.02281662,-0.01951419,0.012378255
BSH2%UPI000D7AF0AB,-0.039043687,-0.03819648,0.039174043,0.04206119,-0.020542301
BSH2%UPI000DC2EE55,0.020171938,0.023811985,-0.0050554588,-0.016973715,-0.032270283
BSH2%UPI000E40484B,0.038028147,0.03696817,-0.037803993,-0.0364488,0.009433273
BSH2%UPI000E53DAEE,0.025648838,0.029634712,-0.017171102,-0.027062021,-0.009192479
BSH2%UPI000E91045C,0.023472644,0.02276477,-0.02967992,-0.02450356,0.021073919
BSH3%UPI00033CE23D,0.030023959,0.03316626,-0.035514604,-0.027366495,0.008086136
BSH3%UPI0004DA32C0,0.018024364,0.014677827,-0.020388039,-0.013058403,0.0040253177
BSH3%UPI00092A5378,0.03916305,0.03602966,-0.040074717,-0.03539768,0.010460572
BSH3%UPI0009648BEC,0.02950735,0.032349903,-0.03445262,-0.03132221,0.017403293
BSH3%UPI000B61906D,0.013143673,0.016353201,-0.019197248,-0.017502224,0.019161744
BSH3%UPI000C9D0DE6,-0.01496495,-0.01734746,0.034440495,0.029426813,-0.066626094
BSH3%UPI000E902C94,0.014940058,0.012334058,-0.023115702,-0.01743229,0.028421927
BSH3%UPI000EF23C17,-0.026476497,-0.030954946,0.023235831,0.018479263,0.022194784
BSH4%UPI0001653940,0.04196373,0.043721188,-0.03628509,-0.052657314,0.024136852
BSH4%UPI0001FAB233,-0.007949658,-0.009332699,0.00087391987,-0.0049389726,0.04068457
BSH4%UPI000822CCAE,-0.046590604,-0.04770174,0.043975215,0.048391506,-0.012025313
BSH4%UPI000E54B9B5,0.00021076403,-0.0024252392,-0.010321931,-0.008952757,0.04106322
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,-0.02286356,-0.020495627,0.026499266,0.019445822,-0.009521851
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.018365609,-0.017928237,0.018419333,0.018483019,-0.0068455082
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.023563111,-0.02324105,0.024920916,0.021780457,-0.006468041
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,-0.022507915,-0.02261207,0.022828296,0.021919874,-0.0063433177
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.021570444,-0.019683614,0.025621051,0.020985143,-0.01565469
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.022389274,-0.02163069,0.019979956,0.021267157,-0.0017208398
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.019218907,-0.016284322,0.016261457,0.019718923,-0.006529429
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-0.017324194,-0.015460359,0.016562272,0.01648015,-0.0052781887
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,-0.01835063,-0.015746417,0.019832399,0.017099796,-0.009618518
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,-0.017859045,-0.014138552,0.015679596,0.020866165,-0.014464979
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.039761223,0.038197994,-0.041507147,-0.03955754,0.01729313
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,-0.013356801,-0.013984923,0.01752892,0.014423575,-0.012763841
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.016794063,-0.017998185,0.020278571,0.01744122,-0.0107371155
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-0.02866997,-0.027234947,0.02685032,0.030084133,-0.01146028
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,0.03173484,0.036611915,-0.025061488,-0.03018629,-0.0128159225
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.023803467,-0.022373285,0.028397491,0.02443345,-0.019181075
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,-0.010668694,-0.011637995,0.014740256,0.011510275,-0.011013966
