Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,1.0,1.0,-1.0,-1.0,-1.0,-0.624667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.30209747,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.31744167,1.0,-1.0,-1.0,-0.30589807,-1.0,-1.0,0.49514613,-1.0,1.0,-1.0,0.52686876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.33100128,-1.0,-1.0,0.5693133,-1.0,1.0,1.0,-1.0,1.0
5BR%GENOME006024_4796,1.0,-1.0,1.0,-0.36575043,1.0,1.0,1.0,1.0,0.0074123843,-0.1633064,0.39706612,1.0,1.0,-0.80355805,1.0,1.0,0.6331151,1.0,1.0,0.84085375,-1.0,1.0,-1.0,-1.0,0.88785297,1.0,-0.28389338,0.8885524,1.0,-1.0,0.31555477,1.0,-1.0,1.0,0.9779877,1.0,-1.0,-1.0,1.0,0.23812006,0.4369646,1.0,1.0,1.0,1.0,1.0,0.47730795,-0.23714915,0.35770407,1.0,1.0,1.0,1.0,1.0,0.21242617,1.0,0.45150498,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
5BR%GENOME006521_2122,-0.373028,-0.37421227,1.0,1.0,1.0,0.91052467,1.0,1.0,-0.1648477,0.25642744,0.7805307,0.14362098,1.0,1.0,1.0,1.0,0.81627965,1.0,1.0,1.0,0.71168786,1.0,-0.7055388,0.44347534,-0.77756196,-0.08255713,0.28209054,-0.22018325,-1.0,-1.0,-1.0,-0.1700451,0.5677575,1.0,1.0,1.0,1.0,1.0,0.3326141,-0.9644366,-1.0,1.0,1.0,1.0,0.014709866,1.0,0.8995777,1.0,1.0,0.69287497,-0.47544628,-0.500132,0.003968063,-0.3476057,-1.0,0.5960475,-1.0,1.0,-0.47342235,0.6674539,0.4163996,-0.20167275,0.77193844,-1.0
5BR%GENOME141824_1849,-1.0,-1.0,1.0,1.0,-0.5566688,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5030606,-1.0,1.0,1.0,-1.0,-0.28842446,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.037015192,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.90348125,1.0,-1.0,-1.0,1.0,1.0,-0.19920027,-1.0,1.0,1.0,-0.30167177,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.7379553,-1.0,-1.0,-0.57112175,-1.0
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-1.0,0.59331584,1.0,-1.0,0.57560694,-1.0,-0.10552094,1.0,-1.0,-1.0,1.0,-0.41312563,1.0,1.0,1.0,-0.3496803,0.73132133,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.29364935,-1.0,1.0,-0.6207999,1.0,0.38727653,-1.0,-0.9236644,0.6134448,1.0,1.0,1.0,0.8725966,-1.0,1.0,0.96124226,-1.0,-0.14663328,1.0,1.0,1.0,1.0,1.0,-0.56469333,0.007598536,0.9056818,-1.0,1.0,-1.0,-0.14348951,-0.14084576,-0.35213217,-1.0,-0.99788743,1.0,1.0,1.0,0.30041218,-0.28302217,1.0,-1.0
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-1.0,-1.0,1.0,-0.80823946,0.5075706,0.47632745,1.0,0.42582068,-0.13928674,-0.4929323,-1.0,1.0,0.8052042,-0.49038732,1.0,1.0,-1.0,0.8965581,1.0,-1.0,-1.0,1.0,-0.6012544,-1.0,-1.0,1.0,0.31512332,-0.7029492,1.0,0.579191,-0.20252897,1.0,-1.0,1.0,-0.026275495,1.0,-1.0,1.0,1.0,1.0,0.60464394,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.03354923,1.0,1.0,0.622979,1.0,1.0,1.0,-1.0,1.0,1.0,-0.16665056,1.0,-1.0,-1.0,0.25903305,-1.0
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.82496357,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72696936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6296061,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8962216,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,1.0,-0.9368459,1.0,1.0,1.0,-1.0,1.0,0.79070276,1.0,1.0,0.7684574,1.0,0.8699609,-0.9317093,1.0,1.0,0.60925245,1.0,1.0,0.049488507,-1.0,1.0,1.0,-1.0,0.073773645,1.0,-0.25656274,-0.6023143,1.0,0.09751688,-0.28425476,1.0,-0.94894266,1.0,-0.55183905,0.8547631,-0.15999536,-0.8379413,1.0,0.92323667,-0.19849032,1.0,1.0,1.0,0.42252746,0.78174746,1.0,0.11453973,-0.12627612,1.0,1.0,1.0,1.0,1.0,0.0635469,0.8607134,1.0,1.0,-0.68068194,1.0,0.4223521,-1.0,1.0,-1.0
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-1.0,-1.0,-0.7876273,0.78206027,-0.21191274,-0.22413072,-0.09302304,-1.0,1.0,1.0,0.584055,1.0,-0.31282115,0.4007072,-1.0,-0.9130585,-1.0,-1.0,-1.0,-1.0,-0.56930953,-1.0,1.0,1.0,-0.38153568,1.0,1.0,-0.45825502,1.0,1.0,1.0,1.0,-1.0,-0.025465388,-0.9635913,-0.2982896,1.0,0.5595116,-0.2093125,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.15839891,1.0,0.75937355,-1.0,0.79450583,0.5567461,-0.4183827,1.0,1.0,1.0,-1.0,0.76618886,-0.7860976,-0.2676808,-1.0,-1.0,-1.0,-1.0,0.27463293
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,-1.0,-1.0,-1.0,-0.21760842,-1.0,-1.0,0.5558682,-0.7507491,0.2447034,-0.21156405,-0.6559506,1.0,-0.750733,0.9071966,-1.0,-1.0,-1.0,-0.7477547,-0.7618574,-1.0,-0.19011971,-1.0,1.0,0.78721535,-1.0,0.35830984,1.0,0.39849764,1.0,1.0,1.0,-0.39101586,-0.81391287,1.0,0.28839335,1.0,0.6804554,1.0,-1.0,-0.31450364,-1.0,-0.28268343,0.10585058,-1.0,-1.0,0.050612997,1.0,-0.12489086,-1.0,1.0,0.2418949,-0.9050094,0.9682595,0.16522509,0.5154663,-1.0,-1.0,-1.0,-0.72485703,-1.0,-1.0,-1.0,-1.0,-0.9465623
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.44052947,-1.0,1.0,1.0,1.0,0.45951483,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.91301596,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.01057083,1.0,-1.0,1.0,-1.0,1.0,1.0,0.21974927,1.0,1.0,0.7382461,1.0,1.0,0.7158101,0.3675272,1.0,1.0,1.0,0.22655465,1.0,1.0,0.05086824,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-1.0,-1.0,-1.0,0.04617964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0331463,0.3630922,0.31678367,-1.0,1.0,-1.0,-0.5218252,1.0,0.38402218,-1.0,-1.0,-0.37285852,-1.0,0.055367824,0.8998946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.40181285,-0.7332073,-0.4306915,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7860313,0.95452124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7736902,-1.0,1.0
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,1.0,1.0,0.7770407,-1.0,0.487819,-1.0,0.5723039,1.0,-1.0,-1.0,-0.030840417,0.25500652,0.5690988,0.18912642,0.5897618,-0.066236295,1.0,1.0,1.0,0.9568728,-1.0,1.0,-1.0,-1.0,0.1595555,0.24289916,-1.0,0.8804324,0.5746404,-1.0,-0.07555026,0.73783404,0.9026602,0.87059075,0.8586563,0.018209696,-1.0,0.0060039097,1.0,-1.0,0.18858671,1.0,1.0,1.0,1.0,0.07398233,-1.0,-1.0,0.13603815,-0.6872821,1.0,0.9916039,0.15381725,-0.12031226,-0.54897916,0.15066111,0.030308649,1.0,1.0,1.0,1.0,-0.02642477,1.0,-1.0
5BR%MCR4591939_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.97592115,1.0,1.0,1.0,1.0,1.0,0.10742486,1.0,1.0,-1.0,1.0,1.0,-0.6680094,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.70310915,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66554344,1.0,1.0,-1.0,1.0,1.0,0.13517572,0.68851435,0.68698865,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.10155975,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5156445,-1.0,-1.0,1.0,0.37090605,-1.0,1.0,-1.0,-1.0,-1.0,0.05966833,-1.0,-1.0,-1.0,0.61849153,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.959377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,1.0,1.0,-1.0,-1.0,-1.0,-0.89807266,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2713911,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.90492356,-1.0,-1.0,-0.3207808,0.9219921,-1.0,-1.0,-0.29458234,-1.0,-1.0,0.2685231,-1.0,1.0,-1.0,0.8531084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17467332,-1.0,-1.0,-0.015164584,-1.0,-1.0,-1.0,-0.011508014,-1.0,-1.0,0.6318523,-1.0,1.0,1.0,-1.0,1.0
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.21531971,-0.41296732,1.0,1.0,1.0,0.8541183,1.0,0.9386186,0.5752556,0.917102,0.72596383,-0.15680335,1.0,0.44976246,1.0,1.0,0.5509252,1.0,1.0,1.0,0.7813875,1.0,-0.17302312,0.23144053,0.070079476,-0.49356094,0.6666272,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011497817,1.0,0.97408646,1.0,1.0,0.9530956,-0.85607517,-0.9010987,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.00020348605,-0.37292057,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.3825756,-0.3964478,1.0,0.20317656
5BR%WP_149192683_1_MULTISPECIES__NADH_flavin_oxidoreductase__Bacteroidaceae_,-1.0,-1.0,1.0,1.0,-0.11134118,-1.0,1.0,-1.0,0.7133769,1.0,0.11005565,-1.0,1.0,-1.0,0.7647813,1.0,-1.0,-1.0,-0.7798265,-1.0,-1.0,1.0,0.82289,-0.2416159,-0.77966267,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.8486969,1.0,0.81912273,1.0,0.7396602,0.13635847,0.6635177,-1.0,-0.103150144,1.0,1.0,0.82120854,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0982959,1.0,1.0,-0.6211351,1.0,-1.0,-1.0,1.0,-1.0
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,-1.0,-1.0,1.0,0.9361156,-1.0,-1.0,1.0,-0.961734,0.5105855,0.2942517,-0.9583866,0.17392118,0.69117105,-1.0,0.6028149,0.44095466,-1.0,-0.06465086,0.32343554,-1.0,-1.0,0.8452647,0.30548933,-0.5512082,-0.78832865,0.8447977,1.0,-1.0,1.0,1.0,-0.090575114,1.0,-1.0,1.0,-1.0,1.0,0.3805836,0.14910688,-0.17810515,0.6437498,-0.5952664,0.8036017,1.0,-0.91966474,-0.010974033,1.0,1.0,0.17295039,-1.0,1.0,1.0,-0.10131722,1.0,1.0,1.0,-0.78050405,0.622301,0.7086636,-0.66814333,0.66994935,-1.0,-1.0,0.85650575,-1.0
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,1.0,1.0,-1.0,-1.0,-1.0,-0.21074842,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.69491494,0.15988736,-1.0,-1.0,-0.29745826,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.24674381,-1.0,-1.0,0.40434793,-1.0,-1.0,-1.0,-0.20565851,-1.0,-1.0,0.21375206,-1.0,1.0,1.0,-1.0,1.0
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,1.0,-1.0,-1.0,-1.0,0.6617194,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.37912318,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43778569,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.4013278,-0.19705088,1.0,0.123376004,1.0,-1.0,1.0,1.0,-0.124420725,-0.11584313,1.0,0.72407895,1.0,1.0,1.0,1.0,0.69384617,1.0,1.0,1.0,-1.0,1.0,-1.0,0.32031178,-0.8546015,1.0,0.34901568,0.49504074,0.8748622,-1.0,-1.0,1.0,0.49912918,1.0,0.73938787,1.0,0.42871785,1.0,1.0,-1.0,-0.46107632,1.0,1.0,1.0,1.0,1.0,0.9496362,1.0,0.85424304,-0.30228168,1.0,-1.0,1.0,1.0,-0.38718483,0.1667141,-0.51756096,1.0,1.0,1.0,0.5231336,-1.0,1.0,-1.0
5BR%WP_300748828_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.52241504,-1.0,1.0,1.0,1.0,-0.9172311,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.3117733,1.0,0.6864536,0.56882024,1.0,1.0,-1.0,1.0,1.0,-0.9734604,1.0,-1.0,0.6206383,-1.0,0.52224606,1.0,0.40428448,1.0,1.0,-0.46405005,1.0,1.0,-0.27216673,-0.17480415,0.66109765,1.0,1.0,-0.5539392,0.1067503,0.5412089,-0.65086323,1.0,1.0,0.19477062,-0.25599167,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.1740381,-1.0
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31266072,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.91267407,-0.6710119,-1.0,-1.0,-1.0,0.28170437,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.7395119,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.36313933,1.0,1.0,0.9322521,1.0,1.0,1.0,-0.8058863,1.0,1.0,-0.4702523,0.96517617,1.0,0.9927197,0.28455466,1.0,0.73793954,0.39156932,1.0,-1.0,1.0,0.6099573,1.0,0.5076258,-0.68122643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39619476,1.0,0.8170524,-1.0,1.0,-1.0
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,0.038378265,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7726697,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.09051559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.6464674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16958116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35980248,-1.0,1.0,1.0,-1.0,1.0
7aHSDH%GENOME025100_397,0.4733147,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.98753554,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9652721,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.97666484,1.0,1.0,0.90746623,-0.032181412,1.0,1.0,1.0,0.2319799,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.597631,-1.0,1.0,-1.0
7aHSDH%GENOME067790_2714,1.0,-0.25131547,1.0,-1.0,1.0,1.0,1.0,0.7016301,-0.038992707,-0.7823461,0.32990694,1.0,1.0,0.2814577,1.0,1.0,-0.19425517,-0.68697184,0.1104231,-1.0,-0.5929285,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.736777,1.0,-1.0,-0.1707612,0.40707728,0.30215558,-1.0,-1.0,1.0,0.3552269,1.0,1.0,0.83335,1.0,1.0,1.0,-0.3670792,-1.0,1.0,1.0,1.0,0.7714037,1.0,1.0,0.3590178,1.0,1.0,1.0,1.0,1.0,1.0,-0.25486577,1.0,-1.0
7aHSDH%GENOME086444_1757,-0.08152466,0.66466826,0.21719752,-0.4607474,0.7704106,1.0,0.2099932,1.0,-1.0,-1.0,0.4747079,-0.013784684,0.8349967,1.0,0.20808944,0.16678432,0.36031464,-0.3507491,-0.1515725,0.90142596,0.41959533,0.8262572,-1.0,-1.0,0.4340915,-0.44890627,-1.0,1.0,1.0,-1.0,1.0,0.22344016,0.3690286,-0.04984015,1.0,0.7076232,-1.0,0.05659107,0.07302411,-0.7740334,1.0,-0.21493681,0.3381411,1.0,1.0,0.05731697,-0.64452213,-0.039305326,1.0,0.69805735,1.0,1.0,-0.5709431,-0.8864915,-1.0,-0.36317864,-0.5910021,1.0,1.0,1.0,-0.00788134,0.33058074,0.49066532,-1.0
7aHSDH%GENOME150027_3593,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.6825981,1.0,1.0,1.0,1.0,1.0,1.0,0.062019523,1.0,1.0,1.0,-0.18814135,1.0,1.0,-0.10048844,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.39067855,-1.0,1.0,-1.0
7aHSDH%MBE5948790_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,1.0,1.0,-1.0,0.39568272,0.14268059,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.30548632,-1.0,-0.4404494,1.0,0.8024681,0.22308068,1.0,1.0,0.3513203,-0.6429604,-1.0,0.8413428,-1.0,-1.0,-0.105650194,-1.0,-1.0,-0.8303483,-1.0,1.0,-1.0,0.73274976,-1.0,-0.63384277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20151746,-1.0,-1.0,-1.0,-0.13377632,-0.30690467,-0.5268682,-1.0,1.0,-1.0,-1.0,-1.0,0.41550183,-1.0,-0.6735247,-1.0,-1.0,1.0,1.0,-1.0,1.0
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.1359519,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.21301273,0.9960236,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.36169848,1.0,1.0,1.0,-0.7930284,1.0,1.0,0.75367457,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.7810909,-1.0,1.0,-1.0
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-1.0,0.82400745,-1.0,0.74966264,-1.0,1.0,-1.0,-1.0,-0.7593383,0.6032159,0.24924488,-1.0,-1.0,1.0,-1.0,-1.0,-0.8238997,-1.0,-1.0,-0.4311689,1.0,-1.0,1.0,1.0,-0.28373876,-0.88142866,1.0,0.7187878,-0.21004137,1.0,1.0,-1.0,0.46279246,-1.0,0.9951894,0.23239103,1.0,-0.64985454,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.8718658,-1.0,-0.6631147,-0.19574896,-1.0,-0.66054046,-0.6146914,0.10310782,-0.52796566,1.0,1.0,-1.0,-0.4176959,-1.0,-0.9415166,-1.0,-1.0,1.0,-1.0,1.0
7aHSDH%MCI9468093_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-1.0,-1.0,0.37446913,1.0,1.0,1.0,0.105899595,-1.0,1.0,1.0,1.0,1.0,0.36928284,0.1296672,0.8521868,1.0,-1.0,-1.0,0.077012,-0.74132824,1.0,-1.0,1.0,1.0,-0.4681051,1.0,1.0,-0.15498547,1.0,1.0,1.0,1.0,-1.0,-0.0404193,-0.7510868,1.0,1.0,0.32437044,1.0,1.0,0.8387871,-0.31568134,-0.13493998,-1.0,0.1269299,0.5740201,1.0,1.0,-1.0,0.005384079,0.5790403,-1.0,1.0,1.0,1.0,-1.0,0.8908748,-0.6581321,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.6935926,1.0,1.0,1.0,1.0,1.0,-0.8729998,-0.9122165,1.0,1.0,1.0,-1.0,1.0,1.0,-0.6581032,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
7aHSDH%WP_003507641_1_7alpha-hydroxysteroid_dehydrogenase___Clostridium__symbiosum_,-1.0,-1.0,1.0,0.9015119,1.0,-1.0,1.0,-1.0,1.0,1.0,0.009847956,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.44257337,1.0,0.18579435,-1.0,1.0,1.0,-0.67499995,1.0,-1.0,1.0,-1.0,1.0,-0.5270253,1.0,1.0,1.0,0.84547096,1.0,1.0,0.49753255,1.0,1.0,1.0,1.0,-0.43536684,1.0,1.0,-1.0,1.0,1.0,1.0,0.42451474,1.0,1.0,-0.2540814,1.0,-1.0,-1.0,1.0,-1.0
7aHSDH%WP_021989220_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Culturomica_sp__,-0.6645688,-1.0,1.0,1.0,1.0,0.65231144,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.5210905,1.0,1.0,-1.0,1.0,1.0,-0.785708,-1.0,1.0,1.0,0.7485711,-0.7623081,1.0,1.0,-1.0,1.0,1.0,-0.5692389,1.0,-1.0,1.0,-0.8546315,1.0,1.0,1.0,1.0,1.0,-0.055053998,1.0,1.0,1.0,0.62041366,1.0,1.0,1.0,0.36193457,1.0,1.0,-0.2515171,1.0,1.0,0.64213973,0.68364286,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
