Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,0.0056537734,-0.0077396715,0.011864695,0.003392079,0.009187573,0.0037565231,0.014414494,0.0049210037,0.0073594283,0.005766481,0.0024434447,0.009315235,0.0033196085,-0.0031358784,0.014445437,0.012208382,0.0025335818,0.010809307,0.0129352715,-8.821073e-05,-0.001444059,0.010127306,0.003268779,-0.0060142847,0.0003977993,0.010223857,0.0006608341,0.0005168274,0.012413268,0.003046728,0.003746398,0.017458333,-0.006149,0.012354766,0.0010767631,0.01009095,0.00046927735,-0.0047097965,0.018407507,0.011587512,0.005865359,0.010544071,0.009111329,0.0047287997,0.006457143,0.006144163,0.007233499,-0.00059664645,0.0017616898,0.009330793,0.015711727,0.0091063455,0.016170561,0.0142381145,0.0070694196,0.0041343053,0.007930794,0.00997586,5.9795206e-05,0.014564884,0.00019725072,-0.010070644,0.009298809,-0.0155269895
7aHSDH%WP_303013929_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Bacteroides_sp__,0.0033735824,0.00056769303,-0.0035154042,-0.006079572,-0.0009336237,0.004972036,0.00039624036,0.004261495,-0.0022110748,-0.003781005,-0.004830155,0.0015802385,-0.007075206,-0.0026840074,-0.0017145826,-0.002404172,0.0023989594,-0.0076392577,-0.00413606,-0.00293485,0.0007650837,-0.0019745578,-0.0024013212,-0.008316887,0.0004215125,-0.00021497566,-0.00628617,0.0037565855,0.0050743986,0.0025808907,0.011151646,0.0058861184,-0.0008423964,0.0015829159,0.002474889,0.00047656507,-0.008693978,-0.011766716,0.0061586685,0.0026219494,0.005702778,-0.0065564155,-0.006500202,-0.0007787604,0.0044230353,-0.0033762602,-0.0048080753,-0.011298366,0.00091069547,-0.00028473904,0.0072788526,0.009594499,0.0032169071,0.0026769293,0.003466596,-0.000987065,0.0032259694,-0.003129904,0.0060761403,0.00044110842,-0.0004042649,-0.00027802857,-8.630441e-05,-0.00018098248
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,-0.00178976,-0.005196478,0.008729598,-0.004774743,0.009180599,-0.0023669873,0.007551631,0.0017214841,0.00085079676,0.00053323124,0.008994478,0.0018770118,0.012813457,0.0061943824,0.008828589,0.004388934,-0.0031380341,0.004822816,0.0058787,-0.0012134294,-0.01041143,0.008390882,-0.005745398,-0.0015825852,0.001071315,0.010062142,0.003285089,0.0033923069,0.012689774,-0.0045535434,-0.003064505,0.0102555035,-0.0053158384,0.0067581222,0.00010654041,0.0027513336,-0.003562544,0.0051309653,0.009987564,-0.0018138565,0.0034088863,0.0055793333,0.0061947866,0.0085930005,0.003493892,0.00595351,0.0048022578,0.006442576,0.0073071457,0.0016911074,0.012777989,-0.0006706046,0.0075955684,0.006594615,0.0023475448,0.002571036,0.004982269,0.013114397,0.0055866474,0.016526502,0.0016772001,-0.0075360024,0.010796276,-0.025126847
7bHSDH%GENOME075272_507,0.00048614293,-0.014068583,0.022253834,0.019081336,0.017015053,-0.001712823,0.022148564,-0.006138521,0.017944189,0.018339507,0.011864107,0.011895253,0.015913442,-0.0037080082,0.022442631,0.02184591,-0.0058425176,0.017216012,0.017239008,-0.0040052454,-0.008593168,0.017725978,0.015047221,0.0064558284,0.0011506284,0.018754495,0.016434453,-0.009023511,0.014976141,0.010824981,-0.0079963915,0.019476714,-0.012285467,0.016278641,-0.004857441,0.014013404,0.016450247,0.006816214,0.01627972,0.017464738,0.0034448602,0.017938666,0.01681089,-0.00060627935,-0.0016100432,0.01775509,0.022035036,0.019235617,-0.00085491926,0.014353336,0.012982556,-0.0005678421,0.021757483,0.020328976,0.0114468,0.011158023,0.006569292,0.02120828,-0.007719892,0.018774455,-0.0050569237,-0.017119767,0.015345193,-0.01992448
BSH1%UPI0001652BA3,-0.008356007,0.016340518,-0.02020891,-0.023751356,-0.019342834,-0.0083736,-0.017264586,0.009330736,-0.021703973,-0.022224471,-0.010497314,-0.0135507425,-0.0134600755,0.009279187,-0.021181794,-0.024239054,0.0062983185,-0.016251076,-0.017212566,0.0021904602,0.00058498734,-0.013776366,-0.022153515,-0.0053327773,-0.007100567,-0.016524892,-0.015412957,0.011190864,-0.0102709625,-0.014668237,0.008240361,-0.015930042,0.015931388,-0.005667112,0.008416951,-0.006179284,-0.019065788,0.008418744,-0.015682004,-0.023013743,0.0005961726,-0.0142220305,-0.01410084,0.008133364,0.00938602,-0.012958428,-0.020252569,-0.018310932,0.0013192181,-0.016235989,-0.010617793,-0.0036906144,-0.018236903,-0.019523937,-0.0069037736,-0.012596306,-0.010871275,-0.014673623,0.017225744,-0.013807708,0.0015283441,0.014906818,-0.012554117,-0.0016346879
BSH1%UPI0001B1C28E,-0.0023234626,-0.011350376,0.021228435,0.0041703572,0.015065899,-0.003245507,0.016450007,0.0007656522,0.00503803,0.006253789,0.0087452475,0.009476498,0.01778123,0.0009251789,0.022662498,0.014758365,-0.007090348,0.020951374,0.019844975,0.0008765129,-0.010181227,0.019702228,-0.0030577807,-0.0007416069,-0.0030123824,0.018174684,0.006804897,-0.0010884708,0.014080708,-0.008561531,-0.0065313117,0.019258685,-0.01008885,0.018401992,-0.0002720506,0.013149224,0.0040664463,0.007928996,0.017289957,0.0046455897,0.0007465115,0.02570648,0.023983479,0.014664437,0.00840188,0.020336311,0.011137225,0.00871468,0.00068729674,0.007832828,0.020193374,-0.0067824204,0.016259791,0.01604898,0.0060154535,0.00065618684,0.0037984357,0.018010018,0.0013478906,0.028456206,-0.0061358837,-0.016708361,0.014898731,-0.037744507
BSH1%UPI0001DE6025,-0.011464141,-0.005645992,-0.0009154517,0.0071177166,-0.011025727,-0.020995324,0.00088627083,-0.013807494,-0.0023290066,-0.00014564132,-0.006071539,-0.010237298,0.0031268555,-0.013560534,-0.003018634,-0.0037730825,-0.013527547,-0.00795835,-0.008346916,-0.018199932,-0.018057441,-0.0024577393,-0.0006906733,0.0027341053,-0.0034841658,-0.002790614,0.008465473,-0.018485157,-0.0010946281,0.003950457,-0.010045666,-0.0052031684,-0.008905561,-0.00140127,-0.012746356,-0.0019010289,0.0055131316,-0.0014973495,-0.015087423,-0.0034608126,-0.011121796,-0.0071034213,-0.0036128538,-0.014541261,-0.009739109,-0.000105337036,0.0029518371,0.0056175645,-0.013102488,-0.0028825358,-0.0027026727,-0.009274476,-0.0020483502,-0.002146067,0.0017082781,-0.0038717126,-0.0018550579,-0.002417274,-0.01019978,-0.0066455426,-0.011933517,-0.0061717494,-0.002844817,0.002521433
BSH1%UPI0002624191,0.011898527,-0.010143505,0.0183481,0.0047251317,0.016356815,0.0046977624,0.01678165,0.0038139513,0.01113205,0.008045453,0.0051833917,0.01281006,0.008225493,-0.006076008,0.019688174,0.016937654,0.0015408924,0.01816563,0.018637735,0.0034841502,-0.002904231,0.012335063,0.004394369,-0.007779388,0.0036290511,0.01397846,0.001013009,-0.00027700185,0.013644153,0.001257169,-0.00013307811,0.018479219,-0.009530024,0.010587633,-0.0023898575,0.0077868896,0.0005423997,-0.008933568,0.022556031,0.011519129,0.0049698036,0.01756466,0.015126376,0.012063534,0.009997448,0.0085034855,0.009367456,0.0041803163,0.003526183,0.009530646,0.016590554,0.008605939,0.017448105,0.015112669,0.0045302478,0.008481718,0.009694769,0.017026478,-0.0019789564,0.02328224,0.004647605,-0.012504443,0.01462436,-0.019952266
BSH1%UPI0002802AC4,0.0019794428,0.012821203,-0.014018643,-0.0033586235,-0.0069852415,0.0024650232,-0.012848598,0.0060483967,-0.011662174,-0.009597461,-0.006541397,-0.013044275,-0.0072377343,0.004878009,-0.013146606,-0.0070998706,0.009237509,-0.0028157309,-0.0041390327,0.013175475,0.007711957,-0.0007373757,-0.0106619885,-0.0011434854,6.0152972e-05,-0.019094601,-0.0084532825,0.0008073505,-0.021054126,-0.012154284,-0.0039911736,-0.023298904,0.012969491,-0.013082656,0.0072556543,-0.010565014,-0.002811116,-0.0052948026,-0.019097028,-0.017890418,-0.011331077,-0.00905239,-0.0062112035,-0.00027215056,-0.00860504,-0.014834194,-0.011525836,-0.0010202015,0.003433303,-0.008995864,-0.020627897,0.0022083092,-0.020007255,-0.021245588,-0.018133651,0.0014562161,-0.010764612,-0.010432936,-7.5793585e-05,-0.017685628,0.007388449,0.016115064,-0.008625669,0.024087014
BSH1%UPI000289C842,0.018849196,0.008217751,-0.0019356539,0.008810675,0.0007377453,0.0012538055,-0.00084465416,0.006512524,0.002478025,0.0014860763,7.8622186e-05,-0.0034418977,-0.0056609865,-0.0033077118,0.0002101112,0.007031115,0.014908391,0.0077741803,0.0023764465,0.007708403,0.0022439575,0.0022843664,0.0040747887,0.0020120258,0.004362573,-0.0100222835,-0.0063674725,-0.008297718,-0.016487127,-0.0031462507,-0.003081461,-0.013135128,0.009959947,-0.0095988475,0.0031496412,-0.0057093073,0.0025759868,-0.014613028,-0.008705624,-0.0074567045,-0.011473191,-0.0019301607,-0.0034183136,-0.0075957,-0.015486576,-0.012926378,-0.0013654773,0.0035394027,0.0009987478,-0.0024435946,-0.012480075,0.009110321,-0.009587037,-0.011688087,-0.01472637,0.012113562,-0.0025636696,-0.002206114,-0.0056468137,-0.009717071,0.012222049,0.011509511,-7.6523735e-05,0.025091285
BSH1%UPI0002CB0E7D,0.006518156,0.018600453,-0.023518955,-0.023284024,-0.016317684,-0.002945731,-0.022181092,0.011585641,-0.02111932,-0.02256289,-0.014427925,-0.019574592,-0.019957174,-4.0929543e-05,-0.022524945,-0.023510374,0.013458866,-0.020168817,-0.020862801,0.0035327005,0.00027400113,-0.014544663,-0.022299018,-0.011485614,0.0011490382,-0.02257045,-0.021995215,0.0057171825,-0.01682564,-0.014133006,0.007606483,-0.020094635,0.01634171,-0.018585177,0.005475817,-0.017537413,-0.022326607,-0.015056674,-0.015725883,-0.024180813,-0.0020133192,-0.023501644,-0.023508586,0.0029625045,0.0030699512,-0.022764102,-0.025642997,-0.02281297,0.0013880259,-0.021599207,-0.014909477,0.0067556775,-0.023806697,-0.024249988,-0.01154226,-0.004551886,-0.006430642,-0.017247675,0.014077418,-0.016491847,0.011008368,0.020025255,-0.010307207,0.0152772805
BSH1%UPI0002F95F26,0.005142408,0.00070383056,0.0031121606,0.012225546,0.007941219,-0.003822444,-0.00084543513,-0.0043414095,0.0069690044,0.005226733,0.00591486,0.0015642793,0.0049604434,-0.0032085693,0.0034880498,0.0039862813,0.004807097,0.018817691,0.011697089,0.011467405,-0.0013169785,-0.0013081271,0.003276409,0.0045174556,0.00045512838,-0.0039704586,0.0028929329,-0.007529723,-0.010475107,-0.006380864,-0.013657071,-0.010749281,0.003115198,-0.007570641,-0.0054451274,-0.0028953552,0.011881625,0.0024229998,-0.008864132,-0.00436819,-0.013490448,0.009812889,0.010125467,0.0053465096,-0.00491698,-0.006967363,0.00402675,0.013615902,7.148494e-05,-0.008057542,-0.015902916,-0.0060656774,-0.006914559,-0.0077682124,-0.016926946,-0.00044773697,-0.0023693717,0.0067299367,-0.013344368,-0.003825985,0.0044043763,0.002855751,-0.004315296,0.0033529943
BSH1%UPI00033F0DE9,-0.020397408,-0.0057397718,-0.008261484,0.0011163102,-0.013176569,-0.008693377,-0.004608078,-0.01614435,-0.004086166,-0.0012168328,-0.0074547813,-0.009501637,-0.0049215136,-0.0022337714,-0.008729825,-0.007759758,-0.016360596,-0.017604394,-0.014510998,-0.015050478,-0.012031708,-0.007375834,0.0020040506,0.0047622873,-0.0016611964,-0.0026299327,0.009892638,-0.010292986,0.0003235871,0.0042586043,0.00029062043,-0.004350416,-0.009160814,0.0029551962,-0.008026665,0.0029003671,0.008737522,-0.0022003893,-0.0134298615,-0.0011970056,-0.006067248,-0.012719933,-0.008376503,-0.019087946,-0.015976537,0.002271157,-0.0010111653,0.0013427323,-0.012227882,-0.0036447837,-0.004063351,-0.010773655,-0.0014146157,0.0011849349,0.0046750917,-0.007986818,-0.0032077716,-0.010380461,-0.005028531,-0.016494475,-0.018226933,-0.0051667984,-0.008989716,0.011838245
BSH1%UPI00035D264B,-0.0013666963,0.0018121706,-0.0035244515,-0.0096081095,0.0006236161,0.008536455,0.00035115957,0.013656862,-0.011698281,-0.009598815,-0.008792235,-0.0076530017,-0.0014482896,0.0048613544,-0.005267908,-0.0013809459,0.0022344773,0.0012529299,0.0051043592,0.009739366,0.009369123,0.010311727,-0.011861251,-0.013119174,0.00045737476,-0.009229636,-0.0061240173,0.00951455,-0.0022256456,-0.007006439,-0.0022424823,-0.0040985947,0.0008833071,0.0039389064,0.0081466595,0.0067141545,-0.010757083,0.0036452496,-0.00100569,-0.0026610068,0.0013251293,-0.0007951557,0.0022001201,0.0043574953,-0.0013666828,-8.908636e-05,-0.0058932626,-0.0045213196,0.0065968228,0.007826749,0.0054972037,0.0059122215,-0.0042184335,-0.0061306395,-0.0015275526,0.0012210289,-0.0036988812,0.0012503883,0.0048896233,0.0017733005,-0.0002446656,0.0018880548,0.0023943996,0.0010240194
BSH1%UPI0003A10C39,0.023159154,0.025496285,-0.022968419,-0.018493906,-0.014592609,0.012651814,-0.021720437,0.012129318,-0.01636577,-0.015824134,-0.009230648,-0.010122118,-0.024305038,0.002679038,-0.02296101,-0.014772897,0.022302475,-0.021097336,-0.017564716,0.013222091,0.020853382,-0.015049297,-0.009981574,-0.002351704,0.00783271,-0.021915605,-0.021613002,0.012185254,-0.016430184,-0.0017877662,0.017429702,-0.017172473,0.022929674,-0.023337133,0.010768076,-0.019789668,-0.02360471,-0.022630999,-0.007913476,-0.010428766,0.0073240628,-0.026283527,-0.026559569,-0.004783132,-0.0018492852,-0.022005914,-0.024794262,-0.026118923,0.0036223922,-0.005347746,-0.013161859,0.016425518,-0.021093523,-0.018014837,-0.004989663,0.00612749,-0.0057691573,-0.022862611,0.012666975,-0.02190712,0.021242203,0.028627193,-0.010029018,0.03681563
BSH1%UPI00041C4F56,0.016675556,0.014648404,-0.015772663,-0.012893362,-0.0074545187,-0.0017526782,-0.01981083,0.012966382,-0.013878779,-0.016462255,-0.0053364662,-0.011002214,-0.010979865,-0.004679085,-0.009342861,-0.012000051,0.022339134,0.006882039,-0.0038440612,0.019301085,-0.00061574735,-0.0111582065,-0.018070765,-0.006893369,0.0026137151,-0.018679053,-0.014520048,0.0012648934,-0.024437808,-0.027698388,-0.002528938,-0.027167616,0.019958086,-0.01978783,0.0073520816,-0.014387429,-0.009203514,-0.016672496,-0.013623152,-0.029103449,-0.013899339,-0.010394024,-0.010506805,0.012477313,-0.003072715,-0.031202596,-0.020778596,-0.004137791,0.0029682775,-0.028357303,-0.026799522,0.0058722473,-0.026861142,-0.029857434,-0.032545324,-0.0008735648,-0.008664131,-0.0049538594,0.0050173686,-0.011738547,0.023414418,0.02130092,-0.009872578,0.014165691
BSH1%UPI00044AC395,0.011103222,-0.024818826,0.049639452,0.03432852,0.046794068,0.015721025,0.045313563,0.0037753684,0.041205898,0.039890762,0.034293726,0.03895726,0.036743026,0.0012749975,0.048460998,0.04839926,0.00015435614,0.04740691,0.04656742,0.006158761,-0.0013652421,0.038099933,0.033149127,0.014698408,0.011000869,0.04248594,0.027790947,1.1723527e-05,0.037502028,0.022805663,-0.0012024601,0.05018857,-0.018739397,0.03259137,0.0027045193,0.025587004,0.02575339,0.017313655,0.052913312,0.04568032,0.02352983,0.048462868,0.044859603,0.019209897,0.013737831,0.037572283,0.045319423,0.034020673,0.013554827,0.03765978,0.03976876,0.013407504,0.050352626,0.049887724,0.024349784,0.022802236,0.023348825,0.045120977,-0.007120741,0.05098333,0.0023322115,-0.03220653,0.036542803,-0.045552205
BSH1%UPI0004BCDDD9,0.0053745336,-0.015832646,0.032336514,0.022399627,0.029717077,0.0060056,0.03279503,0.0026889755,0.027825125,0.025669483,0.022843583,0.029518334,0.026742414,0.00014451174,0.030951327,0.03240608,-0.00083336537,0.03492505,0.033859156,0.0029972475,-0.0048801703,0.025966574,0.022270562,0.01013063,0.005122032,0.028240213,0.019300284,-0.0014837019,0.027775282,0.015572121,0.00073263724,0.034606278,-0.013612267,0.024872039,0.0013215282,0.017982041,0.015321296,0.011064197,0.035772745,0.0283278,0.014200354,0.034389935,0.03255858,0.012841317,0.0081308605,0.023897102,0.031438872,0.023924341,0.008357083,0.025488067,0.028051427,0.01005481,0.034945574,0.03286458,0.013530273,0.012558452,0.018868672,0.031848222,-0.005564152,0.032377187,-0.0006929621,-0.023801744,0.023305291,-0.03471145
BSH1%UPI0004D69CD5,0.011213779,0.008417631,-0.004444583,-0.010861658,-0.0013802248,0.0042185658,-0.00429729,0.008591056,-0.0071317833,-0.008291982,-0.0053945743,-0.0040953723,-0.008029163,0.00081988337,-0.0037604836,-0.0034229052,0.009647171,-0.0056764334,-0.0036431309,0.004230665,0.004623029,-0.0032107236,-0.009527787,-0.010443682,0.004270841,-0.004697498,-0.013310918,0.008275849,-0.00024095947,-0.0046268487,0.008728373,-0.00069726765,0.006741832,-0.005362004,0.0040395893,-0.006284903,-0.01405429,-0.012176969,0.004610512,-0.0028776592,0.0056916894,-0.006123526,-0.007116949,0.006585062,0.008084419,-0.008060314,-0.010429796,-0.012720853,0.0024152163,-0.004167605,0.002549461,0.010528627,-0.002100933,-0.0022820153,0.0014708516,0.0037083917,9.907689e-05,-0.0022811098,0.008889686,0.0009917765,0.008959764,0.007522153,0.0012968351,0.0016578321
BSH1%UPI0004D6A0E9,-0.003884335,0.017538477,-0.030279525,-0.021980258,-0.026140846,-0.011097456,-0.02404421,0.0059710564,-0.023945441,-0.023880063,-0.014612821,-0.023563258,-0.021527756,-0.00032519113,-0.027537838,-0.03000856,0.008351098,-0.024618648,-0.026935823,0.00086271943,-0.0064200354,-0.020950938,-0.022393122,-0.00246475,-0.0063395207,-0.026385164,-0.017127754,0.0014494967,-0.0219556,-0.01750615,0.0045780926,-0.028833985,0.01654188,-0.01993364,0.003938295,-0.0181379,-0.014963998,-0.005753911,-0.029269211,-0.032745704,-0.01116802,-0.028608544,-0.025815418,0.0013799325,0.00046955777,-0.023347788,-0.026013382,-0.018753506,0.0005854148,-0.027061291,-0.023183672,-0.0019523024,-0.031053167,-0.03194876,-0.017950734,-0.012315908,-0.013432383,-0.025201276,0.013752889,-0.02728809,0.0047439914,0.020692198,-0.020004902,0.02103653
BSH1%UPI0004F8D610,0.009879545,0.021308858,-0.02395217,-0.017479103,-0.016150542,0.00010746291,-0.025629997,0.0067311865,-0.019027168,-0.017676529,-0.01378928,-0.018346341,-0.020252915,-0.00043005846,-0.024418445,-0.022016209,0.011938781,-0.024435725,-0.02221418,0.0039858324,0.009928088,-0.015908338,-0.014356431,-0.0044648843,0.0071856678,-0.023577869,-0.015238259,0.005473086,-0.018456569,-0.005802125,0.009836186,-0.019988913,0.017215488,-0.020149989,0.004418448,-0.016931294,-0.016867116,-0.018068038,-0.015937101,-0.014947968,0.00304622,-0.026968103,-0.0266872,-0.0062799035,-0.0024904446,-0.02122668,-0.024774296,-0.021547617,-0.0029529184,-0.015564745,-0.016128488,0.0068091745,-0.022797294,-0.019641576,-0.0032548385,-0.002014305,-0.006345032,-0.020919768,0.0094765555,-0.022132134,0.010154904,0.022418141,-0.011985625,0.027203243
BSH1%UPI0005DBBD01,0.0026941388,0.0030477687,0.007826084,0.0026146267,0.004543452,0.0022821554,0.0058806515,0.000115161034,0.009507351,0.00830284,0.01273391,0.008910804,0.0052287416,0.007822317,0.008243735,0.005468384,0.006616211,0.002312886,-0.0006115674,0.0026208947,0.004575192,-0.007898444,0.008396194,0.013087916,-0.0026899383,0.009799245,0.0069108545,0.0068197343,0.0056427503,0.008225308,0.0091002025,0.0031954707,0.0076379757,0.005249794,0.0044208784,0.004401137,0.009002493,0.013500921,0.004352886,0.0021244902,0.006266894,-0.00011710793,-0.0032762277,-0.0003105318,0.003226671,-0.0021373383,0.0101186875,0.010636097,0.0067825527,0.0039917203,-0.0040131053,-0.0020418442,0.0058788694,0.0034345067,0.0043968935,0.0029295068,-0.0022500155,0.0010464039,0.0066223145,0.004225093,0.0065677674,0.0026884412,0.0023352634,-0.0069572614
BSH1%UPI00070D1B8F,0.009087177,-0.007558938,0.014545094,0.006296179,0.020457694,0.021604571,0.013151433,0.009773015,0.006633848,0.008207083,0.009069946,0.011534471,0.013725359,0.002806706,0.016539939,0.01850056,0.0033890922,0.015694859,0.017956737,0.014623228,0.014876927,0.017436849,0.0033829396,-0.004564913,0.002981297,0.008545805,0.0044542043,0.0101000015,0.0053254957,-0.00010177646,0.004795829,0.011830041,-0.0059066834,0.007047672,0.009706394,0.010583371,0.0017099851,0.00071141636,0.017483689,0.01279156,0.006829406,0.013408668,0.013359628,0.012222721,0.0057682083,0.010291731,0.0084044,0.010388693,0.010443108,0.019107446,0.013654968,0.011915946,0.010964527,0.0095845135,-0.0004186586,0.008399095,0.0016202822,0.012493482,0.0025374817,0.019561742,0.0037040021,-0.006910234,0.012056532,-0.00790294
BSH1%UPI00073AFD00,0.004093939,-0.017379574,0.020938704,0.0097531555,0.011280361,0.0034404749,0.024273232,-0.0038240647,0.012474078,0.01161396,-0.00090560346,0.010895264,0.007976294,-0.011423732,0.020065632,0.020827977,-0.010434035,0.011089356,0.015761418,-0.010436559,-0.008767132,0.017001718,0.008153073,-0.010791804,0.00274594,0.016560214,0.0047357604,-0.0068859076,0.021272259,0.01102746,0.00035690947,0.025643144,-0.020301305,0.018981397,-0.0056797354,0.015639648,0.002407185,-0.009909853,0.020916907,0.021121912,0.004467246,0.014639157,0.015028026,-0.0033078953,-0.0014624901,0.017033044,0.01563639,0.005696745,-0.0041740704,0.018424634,0.025056107,0.00551539,0.024015801,0.022531845,0.014000562,0.009252024,0.011751542,0.017344099,-0.0060184877,0.021748219,-0.008368772,-0.020352757,0.016704647,-0.015226692
BSH1%UPI00076E9CCB,0.00821628,-0.0076551144,0.013609678,0.0006870043,0.010612378,0.0037226828,0.013388952,0.0031276057,0.008360598,0.0063533746,0.0028913068,0.0094013335,0.0052215867,-0.0041864864,0.013758357,0.011322972,0.00012884954,0.007955293,0.010505659,-0.0013259006,-0.0029201903,0.008912635,0.0031958562,-0.0089868205,0.0045745145,0.011554573,-0.0005851491,0.0019764993,0.013435648,0.0037300212,0.005438455,0.018092329,-0.008232669,0.008860464,-0.0012764205,0.005185265,-0.0029092762,-0.009140499,0.019927328,0.011394382,0.008153209,0.008484646,0.007123945,0.005884005,0.007222525,0.0063301837,0.006855296,0.00032306544,0.0026021088,0.0071147513,0.01644867,0.008938993,0.015549919,0.013986937,0.008818427,0.006627532,0.009883245,0.012567193,0.0025354591,0.01836992,0.0018381214,-0.010323645,0.012690113,-0.01574979
BSH1%UPI0007933BD5,0.002891357,-0.005626826,0.0076260907,-0.002575311,0.0025767952,0.0003787497,0.009982292,-0.0010748251,0.0047841673,0.0028432962,0.0009333819,0.002867339,0.0001323892,-0.005087098,0.0073164357,0.0053511085,-0.0030889204,-0.004940773,-0.00020481007,-0.0104167545,-0.0073103025,0.0038556159,0.0012615378,-0.0061635613,0.0027810512,0.010137155,-0.0017558984,-0.00029652158,0.014522311,0.0065655923,0.006926844,0.016101135,-0.0076287244,0.010385523,-0.0027397298,0.0050557805,-0.006079619,-0.007859138,0.014343265,0.008515406,0.008495012,0.00097169564,-0.0006897878,-0.0016513267,0.005258197,0.0075659268,0.004329694,-0.0048791748,0.00073837803,0.0059482045,0.015316143,0.005278432,0.013019872,0.01246895,0.013245839,0.0036219382,0.007851451,0.004026652,0.005617393,0.010074459,-0.00343044,-0.008499964,0.009576432,-0.013418845
BSH1%UPI000801FF16,0.0071229846,0.018184189,-0.020954981,-0.018411817,-0.005753166,0.0056834416,-0.020450482,0.015888395,-0.017031498,-0.016388116,-0.0059515364,-0.014891089,-0.0151515715,0.0037115354,-0.021027805,-0.019752339,0.01612196,-0.0132851545,-0.01257807,0.012239503,0.007839137,-0.008133879,-0.015825247,-0.004244598,0.0037271595,-0.02000931,-0.013237772,0.008437581,-0.015498596,-0.010695739,0.0053160354,-0.015444146,0.017400188,-0.017955272,0.010082934,-0.014129489,-0.016231362,-0.00659188,-0.009548184,-0.0152797075,0.0029159698,-0.016925486,-0.015259333,0.0090797525,0.006184651,-0.017566249,-0.021549966,-0.017634861,0.008197948,-0.016300187,-0.010569663,0.008166421,-0.019595152,-0.01682767,-0.009146074,-0.005652079,-0.0004173008,-0.013671422,0.012543056,-0.014431316,0.013456297,0.01926855,-0.009425079,0.0148088
BSH1%UPI00093BFB8C,-0.0018818249,-0.020428095,0.024011856,0.016563838,0.01378021,0.0024645925,0.030845465,-0.008087141,0.021171452,0.017944766,0.008596868,0.02583947,0.015403947,-0.005619879,0.023089986,0.025210984,-0.013033773,0.017920054,0.020910656,-0.010689033,-0.0055090375,0.016861403,0.020827867,-0.00030063323,-0.0006218749,0.024758033,0.012342348,-0.004961887,0.028219484,0.01800615,0.003205899,0.029099172,-0.020800533,0.028951617,-0.004291138,0.024131445,0.00679622,0.001592691,0.025386998,0.022772161,0.005851037,0.022069449,0.021323163,-0.0033522397,-0.0014177698,0.02410532,0.024393126,0.011696515,-0.0015726285,0.028000187,0.02645272,0.0044349506,0.031537596,0.02610426,0.014399408,0.0072246008,0.012423993,0.018175494,-0.008575816,0.022235274,-0.011122639,-0.023874944,0.015176885,-0.022677891
BSH1%UPI00095B1DAC,0.011148644,0.0025265194,0.005049635,0.0051160417,0.014292571,-0.00022492763,0.0011493027,0.010409389,0.008201175,0.005889835,0.01275227,0.0072725783,0.0072785835,-0.00013613087,0.009025194,0.0043013175,0.016683433,0.023621459,0.01427434,0.014681456,-0.0055371774,0.00456272,0.0016102697,0.008635459,0.0029456038,0.0014692837,0.0038980106,-0.0019749876,-0.0057031363,-0.010568351,-0.0050636097,-0.00023206157,0.0082926,-0.0052385116,0.0059494595,-0.0044773887,0.0077762348,0.0018319481,0.008906046,-0.0042928504,-0.0017179945,0.013374589,0.011510787,0.021374227,0.009541823,-0.0052842405,0.0028506913,0.010388949,0.008535485,-0.009369543,-0.006353608,0.006880209,-0.00021750615,-0.0017961265,-0.014312203,0.0027738693,0.0061130445,0.010998675,7.2620096e-05,0.009044676,0.016539421,0.0015173662,0.004257574,-0.011244428
