Family,CA,CDCA,DCA,LCA,UDCA
BSH3%UPI000E902C94,0.07406067,0.065130584,-0.027243374,-0.03594623,-0.08626186
BSH3%UPI000EF23C17,-0.034807336,-0.048054002,0.073485345,0.058159217,-0.059674654
BSH4%UPI0001FAB233,0.012475946,-0.040758014,-0.057071123,-0.02083214,0.11261419
BSH4%UPI0006BEFACE,-0.05629383,-0.013317686,0.062044077,0.02878526,-0.019273045
BSH4%UPI000822CCAE,-0.07209126,-0.10878852,0.10013758,0.09001428,-0.0409747
BSH4%UPI000D27EFA9,-0.052596416,-0.07512474,0.08626322,0.04683457,0.012050854
BSH4%UPI000E54B9B5,-0.07583012,-0.09139844,0.09171453,0.096845,-0.049897365
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.054825634,0.03457624,-0.03185366,-0.06580879,0.03953813
BaiB%fig|1950888_3_peg_94|__Long-chain-fatty-acid--CoA_ligase_(EC_6_2_1_3)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.116088755,0.14949994,-0.09215737,-0.113515064,-0.030706681
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.04670552,-0.0074687167,0.05108586,-0.00128687,-0.11597447
BaiF%LiJ_2014__V1_FI37__bin_39_fa_IHFOFLIJ_00762__L-carnitine_CoA-transferase,0.021704128,0.022600226,-0.032369487,-0.04154483,0.06855867
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-0.10059803,-0.051429052,0.08631113,0.0925107,-0.035891477
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-0.04715499,-0.028873445,0.0798588,0.05111877,-0.082817994
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.0069373543,-0.010148577,-0.036756665,-0.022282142,0.09302224
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.13038304,0.122228116,-0.07752359,-0.15204398,0.047758404
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-0.051382612,-0.03790573,0.054080013,0.04421125,-0.016182773
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-0.0649289,-0.021505145,0.022432547,0.05296668,-0.003056941
