Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
BSH4%UPI000822CCAE,0.9913333,1.0,-1.0,0.46749187,-1.0,0.8468737,-0.96896374,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.8007248,0.83732796,-0.97611487,0.061748594,-0.95295334,-0.9240041,1.0,1.0,1.0,1.0,-1.0,-0.3001823,-0.69796574,-1.0,1.0,-1.0,-1.0,-0.019622913,0.33750662,-1.0,-1.0,1.0,-0.87244564,-0.6648889,1.0,-1.0,0.8297519,0.016836507,-1.0,1.0,0.65453744
BSH4%UPI000D27EFA9,0.77321905,1.0,-1.0,1.0,-1.0,-0.275328,0.2321957,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.80819404,0.96145624,-1.0,-1.0,-0.10380134,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.59541374,0.35121647,-1.0,0.5411984,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.16513696,-0.74935544,1.0,0.49284628
BSH4%UPI000E54B9B5,0.7672345,1.0,-1.0,0.5530311,-1.0,0.12558061,-1.0,0.2795988,-1.0,-1.0,1.0,0.5671978,-0.38511753,1.0,1.0,-0.8475119,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.7406654,1.0,0.65175587,1.0,-0.5456602,-0.71080357,1.0,1.0,-1.0,-1.0,0.8396488,-0.9184843,-0.41801885,1.0,-1.0,-0.46119004,0.062897936,0.1449189,1.0,-0.6285457
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.13832566,-0.54466504,1.0,-1.0,1.0,-0.13654856,-0.029609384,-0.32915923,1.0,0.8160126,-0.85408396,1.0,1.0,-0.69208604,-1.0,0.85538423,0.21483392,0.33896416,1.0,-1.0,-0.7258223,-0.90846753,-0.9820431,1.0,1.0,-0.079349436,1.0,-0.56770295,1.0,1.0,-0.11530128,-0.3661156,1.0,1.0,-0.34846002,-1.0,-1.0,-1.0,0.45888916,0.32634902,0.14185646,0.9661567,-0.7157596,-0.9416971
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.92101574,-0.73590887,0.69632065,-0.36558676,-0.6021503,-1.0,-0.87848794,-0.46288466,1.0,0.8200666,-0.8224772,0.8129769,1.0,0.63381124,-0.16603732,0.8825233,-0.4644365,0.07046272,-0.24822652,-0.4612025,-1.0,-1.0,-0.3062641,-0.55018765,-0.43566817,0.34674573,0.47962198,-1.0,0.74605495,0.8989948,0.23751335,-0.31928012,-0.41473708,0.18785211,-0.8489773,0.6023898,1.0,0.20321204,0.46892393,-0.10898528,0.91811174,0.75084275,-0.7036734,-0.08401951
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,0.5674185,0.4216881,0.10844045,1.0,1.0,1.0,0.5104793,-0.6612984,-0.15776242,-0.39807957,0.34938008,-1.0,-1.0,-1.0,0.52411306,-1.0,0.67679507,0.64533824,0.16461384,-0.37374672,1.0,0.16118959,-0.19193341,0.11078354,-1.0,-0.24265376,0.18755256,0.15798903,-1.0,-1.0,-1.0,-0.61955273,0.36559913,-0.6176464,0.09922152,-0.27924266,0.13213776,-0.005177589,0.102981165,0.8908148,0.5153306,-0.15846062,0.52436346,1.0
BaiB%fig|1950888_3_peg_94|__Long-chain-fatty-acid--CoA_ligase_(EC_6_2_1_3)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-1.0,-1.0,0.7056846,-1.0,0.64761627,1.0,-0.99963564,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.7721831,1.0,1.0,1.0,0.89409304,-1.0,-1.0,-1.0,-1.0,1.0,0.611815,0.8933182,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.5360345,1.0,-1.0,1.0,1.0,-0.41547996,1.0,0.8775003,-0.85145026,1.0,-1.0,-0.7633413
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.080168225,0.095106624,0.01181874,0.76911694,-0.7379338,0.68143874,-0.21033622,0.54024535,0.18477306,0.17250115,0.52100104,-1.0,-0.93208116,0.062032863,0.43914336,-1.0,-0.25349632,-0.49239415,-0.3558895,-0.2503981,1.0,0.6987981,0.7985168,-0.7580525,-0.3721105,-1.0,-0.35027045,0.66809404,-0.8058051,-0.4604067,-0.33374956,-0.2868561,0.8099045,0.38015598,0.57067114,-1.0,-0.17905062,0.34075993,-0.8870658,-0.3680967,0.42027056,-1.0,0.30990246,1.0
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,0.7365547,0.7160323,-0.5850081,0.6369972,0.29320726,-0.90960735,0.7208854,-0.6323065,-0.4993227,0.021867596,1.0,-1.0,-1.0,-0.81003666,1.0,-0.017336823,-0.433738,0.017204884,0.15162976,0.5646146,0.81075877,1.0,0.17665257,-1.0,-0.9276813,-0.52548665,-0.85533476,0.42210078,-1.0,-1.0,0.35279128,1.0,-0.44168648,-1.0,0.8676494,-0.518758,-0.9497901,1.0,-0.936647,0.53830415,1.0,-0.89966774,1.0,1.0
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-1.0,-0.33804548,-0.5243639,-1.0,-0.6274603,1.0,-1.0,1.0,-0.06824948,0.21642967,0.26704267,0.25568148,1.0,-0.21578561,1.0,0.99923027,-0.3877218,-0.33348835,0.5556153,-0.48318413,-1.0,0.29247355,-1.0,-1.0,0.6021878,0.64093524,0.5951871,0.6806603,0.12833138,0.85848343,1.0,1.0,-0.81754166,-0.53785545,0.8653407,-0.26940745,0.5987682,-0.18442813,0.3716104,0.92171824,-0.08272796,0.3116304,0.31471178,-0.030791327
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,-0.61341566,-0.5631726,0.50743484,-0.2448268,0.656754,0.014046264,0.8277044,-0.7607503,0.13976823,0.37701687,-0.8541504,0.93044317,0.9020061,-0.21160898,-0.2540681,0.76133704,0.96759737,0.41697255,0.008066591,-0.6461222,0.053974167,-0.86034864,-0.10799836,-0.41098222,-0.6350873,0.38149223,0.8402516,-0.9571703,0.91364104,0.97970855,0.17325774,-0.5234391,0.56031847,-0.23680328,-0.69029117,0.667057,0.19278777,-0.41810033,0.30313846,0.4568173,-0.4750625,0.46277115,-0.9276111,-1.0
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,1.0,0.20214954,-0.80604696,1.0,-0.5578323,-0.51755035,-0.9015907,0.07078899,-0.82847065,-0.45022067,0.7916383,-1.0,-0.70203924,0.19533421,1.0,-0.68200755,0.10825382,-0.3689409,-0.532495,0.83217835,1.0,0.5873592,0.88694566,-0.35971242,-0.54536355,1.0,0.32037947,0.94899863,-1.0,-1.0,-0.56606144,-0.5877097,-0.7167346,0.25559267,0.6483478,-1.0,-0.87449884,1.0,-0.38768512,0.28435814,0.881964,-0.4583683,0.9843093,0.89152503
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.40724,-0.25917977,0.48121768,1.0,-1.0,-0.76326454,0.3518202,0.9297658,1.0,-0.048011668,0.75685483,1.0,1.0,1.0,0.1179888,1.0,-1.0,-1.0,-1.0,-0.6602334,-0.58304745,-0.17436363,0.23322763,-0.263746,-0.22304061,-1.0,-0.68961436,-0.39751363,0.812213,1.0,1.0,-0.44503188,-0.32271045,-0.48434022,-0.0028578872,0.65870154,1.0,1.0,-0.3008305,-1.0,-0.8612856,1.0,-0.1684917,-1.0
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,0.2186347,0.23162594,-0.2814908,-1.0,1.0,0.8830226,0.37012038,-0.91945726,-0.018515956,0.18159656,0.28800955,-0.25852913,-0.7786264,-1.0,-0.6168868,-0.4594287,1.0,0.39440265,0.35404542,0.085327245,1.0,0.5845164,-0.13054548,1.0,0.10935966,-0.9453077,1.0,0.20776051,-0.86989945,-0.6403586,-0.14609396,0.36592022,0.71736336,-0.37085655,-0.3417463,-1.0,-1.0,-0.5757724,-0.14525843,1.0,0.4304647,-1.0,0.58354414,1.0
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,-0.9965466,0.19984008,-0.4486922,-0.28690788,-0.83808464,-0.7639899,0.66718876,0.74604046,-1.0,-1.0,-0.29459143,-0.891218,-1.0,-0.28568676,-0.121589854,0.07063609,0.073254235,-0.14832911,0.0019819925,0.38568658,0.57261026,0.17603552,-0.5190487,0.36084837,-0.8799869,-1.0,-1.0,-0.3043477,-1.0,-0.9150916,0.96521556,1.0,-0.2876619,1.0,0.20617984,-0.17453633,-0.20461346,0.58881223,-1.0,-0.45391312,-0.4438625,-1.0,0.71145695,1.0
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,0.70770633,1.0,-1.0,1.0,-1.0,-0.35834152,-0.82514477,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.5124134,-1.0,-0.75624555,1.0,1.0,1.0,1.0,-0.63832027,0.95286393,-1.0,-1.0,0.9162681,-1.0,-1.0,0.13655958,0.51256347,-1.0,-0.6507297,1.0,-1.0,-1.0,0.40294334,-1.0,-1.0,-0.62395376,-1.0,1.0,1.0
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,0.15570027,0.42798215,-1.0,1.0,0.07694717,1.0,0.6177757,1.0,-1.0,-0.48369777,0.86311746,-0.33778635,-0.2678731,1.0,1.0,-0.8900029,0.12670708,-0.77599883,0.16170572,0.85772836,0.47063056,0.58739346,0.44922447,0.058574162,-0.43912965,-0.6004498,-0.73650414,0.31653014,-1.0,-1.0,-1.0,-0.79766554,-0.9382974,-0.08898276,0.5533082,-1.0,-0.9451301,0.13983802,-0.28968376,-1.0,-1.0,-1.0,0.660187,1.0
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.54685736,0.9497845,-0.77031916,-0.015152747,-0.2757539,-0.32458207,-0.3523427,0.36216053,-0.32290456,-0.569953,0.06931215,-1.0,-1.0,-1.0,-0.6808854,-1.0,0.0740792,-0.35922745,0.19858499,0.80349135,0.92738307,-0.08754529,0.66331536,0.4066812,-1.0,-0.52126867,-0.8687097,0.46822774,-1.0,-1.0,-0.64618343,-0.31726488,0.008982489,0.0752343,-0.4323451,-0.07182107,0.22963858,0.9667648,-0.49865547,0.259758,0.8243232,-1.0,0.27799323,1.0
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.7533516,-0.79639614,1.0,-1.0,1.0,0.76153237,-0.012114396,-1.0,0.7967286,1.0,-1.0,-0.20795442,0.42345235,-1.0,-0.40793642,0.24030381,0.8548506,1.0,1.0,-1.0,-1.0,-0.91534996,-1.0,1.0,1.0,0.21920452,1.0,-1.0,1.0,1.0,0.3937341,0.48884532,1.0,0.88860303,-1.0,0.46888602,0.3472707,-1.0,1.0,1.0,-0.11128349,0.5531025,-0.40146956,-0.7085283
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-0.26432532,-1.0,1.0,-0.0125117265,1.0,0.5700338,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.93291795,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.7062463,1.0,-0.8942519,-0.677768,1.0,-1.0,-1.0
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,1.0,0.92347157,-0.7064736,0.9917592,-0.31928408,0.23297146,-0.362001,0.043919142,-1.0,-0.18315029,0.85814184,-1.0,-1.0,-0.50931126,1.0,-1.0,0.19191661,-0.35666162,0.4662632,0.7020514,1.0,0.96419656,0.9460228,0.08221662,-0.44151667,-0.6591943,0.005252061,0.35125956,-1.0,-1.0,-1.0,-1.0,-0.7233878,-0.422654,0.0071606683,-0.67647254,-0.6400535,-0.21777904,-0.41306838,0.17262132,0.37199602,-1.0,1.0,1.0
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.25225586,0.8757444,-1.0,1.0,0.08622881,0.51347256,-0.8261023,0.13306971,-0.28842026,-1.0,0.4039042,-1.0,-1.0,-0.41552258,0.47243336,-1.0,0.27694058,-0.28942266,0.3256057,0.360621,0.18045,0.5460089,-0.07711943,0.22990365,-0.116479285,0.77388877,-0.47023118,0.5937082,-1.0,-1.0,0.05716864,0.54076266,-0.1884718,0.33168948,-0.08108202,-0.6786737,0.04402715,0.42577863,-0.5496232,0.19084701,-0.2637249,-1.0,0.77779615,1.0
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,0.4899666,1.0,-1.0,1.0,0.1119062,0.40918025,-0.9700066,0.4364398,-1.0,-1.0,0.38234234,-1.0,-1.0,-0.3095674,1.0,-1.0,0.45143673,-1.0,-0.39042068,0.590561,1.0,0.9823243,0.5984278,-0.44295973,-0.47089273,-0.11584921,-0.4558464,1.0,-1.0,-1.0,0.4530878,1.0,-0.450999,-0.9814629,1.0,0.35249776,-0.010767804,1.0,-0.5535996,0.39312118,-0.50923026,-0.57927394,0.8852186,0.38017538
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.5653187,0.31883615,-0.6986606,-0.2962645,-1.0,-0.55095553,-0.87732744,0.7859744,-0.16656257,-0.075997,0.80337244,0.26474327,0.38038352,1.0,1.0,-0.33905143,-1.0,-0.6892406,-0.4745179,0.5554676,0.2822514,0.58876395,0.47494218,-0.6917005,1.0,0.080465555,-0.32795283,1.0,0.9989468,0.7890427,1.0,0.89676934,-0.6340165,-0.41246337,0.23125942,-1.0,-0.80273753,-0.94489217,-0.6638506,0.48163438,0.10714617,0.46040195,0.77619034,0.19326478
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-1.0,0.9317608,-1.0,1.0,-1.0,-0.44442227,-1.0,1.0,-1.0,-1.0,0.12700358,-1.0,-0.50089025,1.0,1.0,-0.23729728,-1.0,-0.850685,-0.14188135,1.0,1.0,0.47596017,1.0,-0.008535783,0.55525523,-0.65860516,-0.2881773,1.0,-1.0,-1.0,0.21337093,0.9726531,-1.0,0.070552014,1.0,-0.5542378,-0.58139277,0.61427426,-1.0,-0.88980734,-1.0,-1.0,1.0,1.0
