Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
BSH1%UPI0004BCDDD9,-0.023417097,-0.015103867,-0.000878117,-0.010087767,0.009413022,0.024878416,0.053044967,-0.0031824857,-0.0016495752,0.01720996,-0.029367447,0.034791306,0.019199256,-3.3354783e-05,-0.0259903,0.012368509,0.004965358,-0.00029883152,0.024946382,-0.026987607,-0.005409899,-0.037044138,-0.0071518626,0.0114961425,-0.024239363,0.021186668,-0.012447311,-0.019585902,0.01744505,0.024667427,-0.004225764,-0.03760101,0.036418825,0.069821104,0.025547069,0.043666195,0.019502845,0.009111399,0.0075587058,-0.0838762,-0.05432676,0.0027526626,-0.045932792,-0.059726965
BSH1%UPI0004D69CD5,0.0138654085,0.016694117,-0.014747995,0.020608036,-0.016732886,-0.015629683,-0.04863104,0.03437252,-0.006559586,-0.0055383192,0.015639143,-0.043527853,-0.026030172,0.015370575,0.05360457,-0.02067043,-0.016948964,-0.018504694,-0.051469434,0.044985715,0.01384117,0.015232107,-0.0089195315,-0.025790336,-0.009766461,-0.0013915704,0.011786387,0.017061597,-0.023042094,-0.026470643,0.019814288,0.03219129,-0.039042484,-0.022610426,0.005139244,-0.018547887,-0.010568676,0.013769374,0.002831641,0.047166657,0.04624922,-0.00412542,0.031310152,0.022410179
BSH1%UPI0004D6A0E9,0.0143747665,0.028762884,-0.029470906,-0.012229908,-0.0077514374,0.031996313,-0.03911477,-0.004488422,-0.017570727,-0.027842453,0.02226338,-0.027738983,-0.023576116,0.012421379,-0.0044483338,-0.01074082,-0.020998612,-0.03749027,-0.012270611,0.010903708,0.022203838,0.020286594,0.015751837,0.010547211,0.023955084,-0.044289958,-0.04155482,-0.005959457,-0.026911018,-0.0052028596,0.06991331,0.054732546,-0.019929372,0.002610878,0.054244056,-0.038686026,-0.019039305,-0.012714121,-0.04127603,-0.013046818,-0.0030175722,-0.02264497,0.028768327,0.0277666
BSH1%UPI0004F8D610,0.0762751,0.081251174,-0.05085196,0.001770414,-0.021272892,-0.02566503,-0.03004272,-0.013592181,-0.047164753,-0.048058838,0.07622042,-0.037109558,-0.02700719,0.045456838,0.086902,0.0005262371,0.01335663,-0.07749468,-0.032706495,0.04593122,0.06229861,0.0856221,0.011960325,-0.050859362,0.0008531557,-0.03523112,0.011880612,0.075965114,-0.0625359,-0.054255202,0.0035333666,0.03613278,-0.07870345,-0.062256537,0.011906804,-0.0642356,-0.062130406,0.022111023,-0.07235977,0.046721883,0.060084004,-0.036748547,0.09517533,0.061064675
BSH1%UPI0005DBBD01,0.015675245,0.0035014146,0.031868074,0.032589424,-0.02708774,-0.010457972,-0.017007954,0.034952786,0.019370215,0.009917237,0.007602868,-0.05260117,-0.03303275,-0.003961999,0.009014567,-0.049833447,-0.054430928,0.0125361215,-0.0030816006,0.028285645,0.023178367,0.0059643574,0.03230062,-0.00395896,-0.01789479,-0.042983223,-0.05233436,-0.020723453,-0.03968717,-0.038661607,-0.019599222,-0.0024964523,0.010507571,0.029869318,0.026384752,0.05621028,-0.00073727034,-0.013539017,-0.011156724,-0.014831057,0.005798174,0.012083727,-0.012688414,-0.008820382
BSH1%UPI00070D1B8F,-0.04185453,-0.019714102,-0.024253955,0.071129896,-0.043367043,-0.020237481,0.009414127,0.014635668,-0.020646853,-0.019866878,-0.016807716,0.0014608261,0.0051704585,0.06176034,0.033043534,0.03277286,-0.061055146,-0.04524258,-0.003645843,0.03299088,0.018314984,-0.019486958,0.06592468,-0.010955231,-0.04161596,-0.05308839,-0.08567824,-0.05060338,-0.009052663,0.0055342214,0.04865165,-0.011678172,-0.006230468,0.042529237,0.0378763,0.027889714,-0.0050864234,0.030750835,-0.04375792,-0.078044996,-0.041770533,-0.019085955,-0.017084656,-0.025154615
BSH1%UPI00073AFD00,0.011493422,-0.042732533,0.08870503,-0.022018183,0.03339417,-0.04948226,0.019107165,-0.055406284,0.06746052,0.065737166,-0.040008098,0.0376094,0.037186045,-0.06038001,-0.05363986,0.028544027,0.014145041,0.027323777,-0.006258118,-0.045106273,-0.03648647,-0.060472485,-0.0362434,0.02636054,-0.044953972,0.04364404,0.0517565,-0.029545428,0.046137627,0.038626116,-0.062073406,-0.06359943,0.050739054,0.050466705,-0.049730185,0.05491342,0.06597562,-0.01778926,0.07417671,0.0216172,0.004705169,0.064578585,-0.05455905,-0.042915627
BSH1%UPI00076E9CCB,0.009409672,-0.0060139974,0.031222355,-0.020291567,0.0057613044,-0.02066383,0.010000982,0.0064057396,0.013882477,-0.0038994926,-0.00901064,-0.019147076,-0.014266934,-0.023366993,0.014419512,0.012851491,-0.004894805,0.026208308,0.01347867,0.03302349,0.01579975,-0.022025762,-0.048810385,-0.009359064,-0.026599035,0.028524475,0.024419544,0.03171836,-0.01951776,-0.023147045,-0.01798418,-0.003042425,0.015349442,0.009887104,0.010901139,-0.015222064,0.017255366,-0.012506897,0.028013451,0.056336585,0.017173506,0.019157799,-0.0109593,-0.013469233
BSH1%UPI0007933BD5,0.048959393,0.0400777,0.012101258,-0.0009457886,0.019524854,0.046880383,-0.08197151,-0.0029385698,0.0032577247,0.0008911804,0.018287934,-0.0628933,-0.041562904,-0.027813436,-0.0031268822,-0.0014107206,0.009670658,0.008965704,-0.0030975717,0.009245997,-0.0056421664,0.0069366843,-0.03185771,-0.024639975,0.03473022,0.0388518,0.027583675,0.082434505,-0.026320687,-0.038980003,-0.003327936,0.023735734,0.008084804,-0.007963039,0.026822284,-0.03038395,0.011399426,-0.016588785,0.022054486,0.06069381,0.031523272,-0.009192087,0.020337574,-0.011248183
BSH1%UPI000801FF16,-0.0039301403,0.02727083,-0.053905457,0.048049893,-0.027644224,0.019526856,-0.047795348,-0.030930137,-0.037807155,-0.050669007,0.06619635,0.0027913353,0.01907757,0.06837989,0.025060218,0.024756046,-0.01101886,-0.053186454,-0.010315281,-0.005975668,-0.010272223,0.045745816,0.038297147,-0.019571511,0.012283647,-0.022522714,-0.009996402,0.0012706831,-0.015680695,0.00134308,0.034438793,0.0050884928,-0.03857338,-0.029030507,0.06993019,-0.06804758,-0.01881145,0.022786746,-0.058288373,-0.003887287,-0.0155313015,-0.033601858,0.041085493,0.017549463
BSH1%UPI00093BFB8C,-0.027371103,-0.044332057,0.021007596,-0.024863416,0.021374721,-0.0047321892,0.06652319,-0.02062556,0.010556895,0.048161693,-0.06449643,0.022816317,0.028628252,-0.04996418,-0.01123614,0.015328259,0.03592987,0.03544765,0.001691688,-0.036107562,0.015285387,-0.06276318,-0.0094373105,-0.024822166,-0.07806578,0.052655693,-0.009249594,-0.03521224,0.01800624,0.017449046,-0.023460627,-0.020632686,0.034201805,0.0037794719,-0.016561527,0.087106965,0.049291655,-0.0062912134,0.06057743,0.0006979832,-0.02267393,0.013453986,-0.04253352,-0.010322936
BSH1%UPI00095B1DAC,0.00063465774,0.0107973935,-0.07016892,0.057688445,-0.009215298,0.018959053,0.013318074,0.030872302,-0.07062147,-0.07446185,0.06624242,0.0033116308,-0.009148847,0.05015826,0.0017072746,-0.049592756,0.0067414623,-0.03633467,0.0063267653,0.013562531,0.03736,0.029290128,0.057172593,-0.016305147,-0.022816312,-0.009279144,-0.03652903,-0.011823625,-0.0291613,-0.004326164,0.056885123,0.027760463,-0.041036706,-0.013513821,0.05315151,-0.040585447,-0.057612356,0.040111724,-0.06475489,-0.0695455,-0.03951879,-0.036811486,0.01578086,0.024100032
BSH1%UPI00095C7CBB,-0.018259931,-0.061581403,0.05257443,-0.013430694,0.03771143,-0.002770518,-0.0104976045,-0.015095021,0.05111843,0.062453665,-0.05285011,0.037822656,0.060474515,-0.0060205217,-0.02902295,0.05542936,0.028145151,0.008901016,0.062224597,-0.061596904,-0.08641038,-0.07069549,-0.031526893,0.066330835,-0.035465255,0.025116239,0.006462645,-0.02106487,0.04637541,0.049091924,-0.0138326455,-0.014221492,0.03730823,0.046857163,-0.040106468,0.031681053,0.042286202,-0.043167733,0.020969981,0.007977995,0.0015846932,0.03281702,-0.07094725,-0.053972818
BSH1%UPI000BCCCB22,-0.0077311425,0.03108097,-0.019565368,0.012947625,-0.024978232,-0.008944189,-0.026053045,-0.023651581,-0.006929876,0.008587621,0.019521065,-0.022607796,-0.023853334,-0.015047613,0.002344016,-0.015830053,-0.009567748,-0.03957517,-0.01626379,-0.01698416,0.03215404,0.034581218,0.005362766,0.008529124,0.07980908,-0.03999839,-0.025272906,0.019822687,-0.0026431277,0.021058021,0.027436402,-0.012888113,-0.0027181662,0.024580766,0.055552896,-0.05208309,-0.013831085,-0.05074571,-0.042835638,-0.007901984,0.022447746,-0.020069754,0.023425581,0.020423623
BSH1%UPI000BD3EFD5,0.023296759,0.0005573181,0.07948961,-0.08918561,0.05509947,-0.034631092,-0.003814328,-0.09461442,0.050702024,0.056024976,-0.032240886,-0.017382383,-0.011456716,-0.08832898,-0.055699892,0.04365559,0.02306936,0.022698618,0.08097301,-0.06292054,-0.015340536,-0.020381492,-0.057979178,0.041418705,0.011093124,-0.012833732,0.045074925,-0.007344258,-0.028114215,0.0034904776,-0.036502138,-0.003607496,0.07011101,0.024403537,-0.069487885,0.052842308,0.0085799275,-0.0301131,0.051236488,0.068628594,0.08838215,0.036884397,-0.02489268,0.0040328996
BSH2%UPI0001599717,0.0120053915,0.008084942,0.008810981,-0.054321676,0.054040927,0.02958124,0.035474587,-0.02987371,0.0063325353,0.001701162,-0.021839999,-0.04815029,-0.027749754,-0.07568619,-0.010602235,-0.01850781,0.0709259,0.07570033,0.054488596,-0.010869123,0.021929445,-0.012761246,0.012960605,0.0102081,0.048874535,0.06559791,0.074361265,0.02835402,-0.02793753,-0.040487133,-0.07291801,-0.0069043706,0.027399568,-0.0020256126,-0.06697695,0.045063443,0.041726366,-0.008759891,0.029449997,0.05231531,0.004481762,-0.015942521,-0.0029133104,-0.049832817
BSH2%UPI00017C25E3,0.03435181,0.0041952417,0.045628905,-0.076098144,0.03128744,0.04182161,0.028120559,0.000621098,0.053490557,0.02143175,0.0045177653,0.058148697,0.052256946,0.016378537,-0.041208487,-0.011520308,0.01922874,0.017490461,0.0091125965,-0.041160766,-0.015760314,-0.0018892941,-0.048632074,0.009284859,0.019997044,-0.022403404,0.012864505,-0.029959371,0.04590399,0.02408307,0.00090816035,-0.021181913,0.036393017,0.0035702556,-0.0005185318,-0.029434819,0.0055218553,-0.013460641,-0.0033444627,0.017830877,0.011194194,0.031003265,-0.006127975,-0.030369721
BSH2%UPI0001C1C05D,0.03193785,0.008475763,0.0031553707,0.007813232,-0.012225092,0.034361202,-0.012643566,0.0102077,0.0026074394,-0.0064197546,0.035665806,0.04951092,0.04728334,0.046839736,-0.0086853765,0.022493888,0.0055174744,-0.017471133,-0.016086275,0.0013429563,-0.0368678,0.02390908,-0.047755532,0.0043977,-0.029535132,0.0023599095,-0.0019846896,-0.024539514,0.03664053,0.03858848,0.026003378,-0.02893304,-0.005471678,0.0124591505,0.020858621,-0.002461187,-0.017194843,-0.008037313,-0.0012802187,-0.0048470167,-0.011219988,3.8962567e-05,0.02484125,-0.021429706
BSH2%UPI0001CF4F1D,0.05392694,0.06400142,-0.03248686,0.034498055,-0.047285236,-0.042609517,-0.051625382,0.047849618,-0.026724944,-0.015159271,0.06383941,-0.049920082,-0.045064103,0.01884252,0.075765155,-0.03025049,-0.019318894,-0.050704315,-0.07649401,0.080094926,0.01947993,0.06675871,0.041338496,-0.0057699396,0.027398827,-0.05640759,-0.021098824,0.02089545,-0.060058113,-0.03191537,-0.00507643,0.0011932818,-0.042131905,-0.018722761,0.009810915,-0.083593994,-0.077671394,-0.0054256874,-0.06657482,6.2141036e-05,0.03382115,-0.0118522355,0.0878359,0.07585701
BSH2%UPI000335FD2D,-0.039225675,-0.017338322,-0.029507333,0.07072848,-0.0072269053,-0.0022315038,0.026447136,-0.0067862356,-0.028155666,-0.022114461,0.003646771,-0.066046596,-0.084440686,-0.055088293,0.021670489,-0.03732419,0.0054175532,-0.04296066,-0.07702734,0.0025996994,0.030892583,-0.009752655,0.058218673,-0.007537277,-0.011940748,0.050834246,0.001532882,0.05952443,-0.06307833,-0.07113692,-0.059579734,-0.06167157,-0.005117576,0.028954547,0.059487127,0.05268319,0.033313476,0.06955146,0.039758872,-0.023236638,-0.0054949303,0.024069503,-0.01434693,0.0053628
BSH2%UPI00033AD64E,-0.052515052,-0.011856577,-0.05412173,0.03793463,-0.04612373,-0.049617633,-0.003616686,0.032910377,-0.02675794,-0.017609347,0.010886647,0.015619223,0.0173964,0.029474461,0.027939284,-0.025413174,0.011159421,-0.0646905,-0.008333823,-0.0027061831,0.03438189,0.0078123827,0.014493314,0.0032536632,0.004137101,-0.03837928,0.004635216,0.020789996,-0.01614793,-0.01323978,0.019518647,0.019407174,-0.022160107,0.006774821,0.0103532635,-0.030801866,-0.0056558615,0.04557909,-0.023115624,-0.01472129,-0.048078116,-0.028085494,0.0008827342,0.032150004
BSH2%UPI00033F049A,0.04095975,0.06162628,-0.07029632,0.036080856,0.0238232,0.040202036,-0.029932268,0.022512633,-0.083144896,-0.070552595,0.0286245,-0.08767598,-0.08118395,-0.024488542,0.07031205,-0.061437357,0.044035878,-0.025230398,-0.014350447,0.049048945,0.054341365,0.054342818,-0.008055926,0.00483496,-0.023654817,-0.032460447,0.032115854,0.0641427,-0.08214015,-0.08488746,-0.045248173,0.0332602,-0.049708944,-0.03704549,-0.017957663,-0.03768648,-0.064972006,0.020329287,-0.031777453,0.06160614,0.012279402,-0.059903406,0.08374855,0.1020938
BSH2%UPI00038B932A,-0.0047627683,0.008370678,-0.044902954,0.052634943,-0.022174884,-0.05759934,-0.0041350345,0.0019227699,-0.012817012,-0.034965266,-0.0028780543,-0.009134077,-0.008980768,0.03152828,0.019254519,-0.0027224747,-0.03586262,-0.063581355,0.02568315,0.017805248,0.002908201,-0.008604203,0.036577523,0.025383683,-0.017670028,0.0048747514,-0.064400144,0.037717704,-0.014462542,-0.02059269,0.02991594,-0.011662602,-0.029202573,-0.013283886,0.0072363853,0.009216263,0.004873845,0.07707147,-0.033499386,-0.030065201,-0.023294764,-0.038179036,0.008214181,0.017744994
BSH2%UPI000396CDDF,-0.034761988,-0.021731948,0.005070871,-0.006277698,0.040736534,-0.06683147,0.017547349,-0.02460684,0.022651892,0.012198649,-0.018812545,-0.009651333,-0.036629032,-0.020541308,0.0061625503,-0.030372372,0.042153534,0.009560611,0.040655814,-0.0034445203,-0.014432138,-0.010748879,-0.0108165415,0.04993127,0.033796646,-0.027829807,0.014953789,0.0068119937,0.0022909858,-0.025545562,-0.03761572,0.005102153,0.043932833,0.015685497,-0.009614539,-0.02037123,-0.03713947,0.0068357186,0.0019736402,0.025383752,0.021323921,-0.014784516,-0.009116344,0.043039754
BSH2%UPI00050FFCF5,-0.044654757,0.028712308,-0.05702939,0.019133992,0.0040890723,0.063408606,0.012812956,0.06786053,-0.041865405,-0.059103116,0.016522126,-0.073688805,-0.05759586,0.012300912,0.014769497,-0.11165781,-9.684242e-05,0.022751015,0.05079555,0.045898233,0.06270933,0.03003322,-0.014342742,0.0326181,0.054683093,-0.021500139,-0.01524462,0.04193272,-0.04558437,-0.06435269,-0.014741949,0.001115844,0.00041672538,0.008482787,0.05658203,-0.00018431403,-0.02583989,-0.005179665,-0.013497834,0.034782127,-0.031171285,-0.060088906,0.013622858,-0.0014238514
BSH2%UPI0005D317A6,-0.026953815,0.004949347,0.0022318696,-0.0070315106,-0.03541317,-0.0544603,-0.007268968,0.011048837,-0.0028650886,-0.012689408,0.019021075,0.0035122167,0.005728888,0.029014029,0.011747364,0.012579132,-0.024708379,-0.0022227706,0.028306903,0.022253746,0.030323751,0.004095751,0.013299075,0.0064666937,0.013424312,0.0037681507,-0.010744273,0.018785788,-0.0092383465,-0.02473779,0.030067775,0.0300024,-0.02297111,-0.004072659,0.0231702,-0.034348186,-0.0177042,0.018310865,-0.01982908,-0.02039815,-0.0064291954,0.0087721795,-0.034685284,-0.021117829
BSH2%UPI0005DCCFF2,0.14026335,0.112077124,-0.089813806,0.055170856,-0.020671442,-0.053499054,-0.06661733,-0.008083565,-0.0449997,-0.024207186,0.1219572,-0.10090787,-0.09881318,0.03949622,0.109651156,-0.11310844,0.017880008,-0.057132386,-0.08558695,0.09649443,0.14122958,0.115965515,0.051777445,-0.09082323,0.0070995726,-0.014495453,0.030913252,0.106478825,-0.109763525,-0.107414715,0.03327111,0.1094202,-0.09226471,-0.12920763,0.028325278,-0.068689264,-0.07732437,0.07463335,-0.07321555,0.045803532,0.046835408,-0.08445538,0.123190604,0.08773156
BSH2%UPI0006BFFEB7,-0.026575794,-0.058707405,0.086308114,-0.110504724,0.06920541,0.03470978,0.05404873,-0.072874896,0.10417687,0.07451954,-0.041653685,0.08749202,0.09318922,-0.026595078,-0.059503738,0.035330955,0.05637578,0.07552681,0.03759515,-0.06706762,-0.04688494,-0.037721917,-0.06980929,0.06870843,0.06131571,0.00747888,0.03412304,-0.05115606,0.08072253,0.0794875,-0.022556609,-0.032929707,0.07413605,0.052529234,-0.05344776,-0.02195382,-0.0007487841,-0.102231205,0.07665337,0.0155982105,0.010912315,0.08140364,-0.03663059,-0.07790823
BSH2%UPI0006C0EB58,-0.060135007,-0.05144825,0.012448988,-0.01200152,0.028832106,-0.014035897,0.081284,-0.010770896,0.050607733,0.03283411,-0.03951602,0.018201124,0.0044257594,-0.027046077,-0.047351427,-0.006398651,0.041544776,0.03193335,0.017644966,-0.011290158,0.0076833004,-0.038265347,-0.014255831,0.06878406,-0.0019690418,4.0436535e-05,0.037087847,-0.027854988,0.021396615,0.0165255,-0.006512742,-0.035043344,0.029934864,0.06099965,-0.0087153185,0.002977784,-0.023201127,-0.040635105,0.035367265,-0.014847952,-0.03325009,0.03554526,-0.03588537,-0.03105265
BSH2%UPI0006C1ADDE,-0.010524328,-0.019554608,0.03168185,-0.037280075,0.038275093,-0.05387155,-0.0021527498,0.0093850335,0.017581427,0.02627433,0.012820933,0.037724108,0.009226313,-4.042103e-05,-0.040070366,0.01327178,0.00833722,-0.021233,0.0435844,-0.0332636,-0.053811204,0.0024269545,0.0028493446,0.036551002,-0.0048798304,-0.02394269,0.02034167,-0.024164245,0.04939745,0.03105481,-0.012289334,-0.034954622,0.040551137,0.040513393,-0.0029536579,-0.0074688005,-0.061340973,-0.038680505,0.0028819887,0.0020259165,0.0056016566,0.014018514,-0.010807788,-0.010438089
BSH2%UPI0006C28698,0.0064032967,0.048531752,-0.054551058,0.042798847,-0.02264545,-0.0023261989,-0.03409718,0.03634255,-0.04786823,-0.045595482,0.052324425,-0.059699282,-0.052100755,0.047749996,0.056722846,-0.06314965,-0.012402444,-0.03531472,-0.020334499,0.083503276,0.044159632,0.052919462,0.061132733,-0.04272715,0.03261338,-0.018718516,-0.005450016,0.056725193,-0.033416633,-0.03755156,0.048917588,0.06934332,-0.042471632,-0.08709927,0.03602301,-0.07511579,-0.06122788,0.021439288,-0.050668377,0.010322958,0.00047475693,-0.053087488,0.056646418,0.06068483
BSH2%UPI0006C45BC8,0.03967048,-0.005861457,0.03119641,0.015740821,-0.03312739,-0.032054,-0.04453215,-0.028170152,0.024161499,0.014737168,0.0008259,-0.0023719852,0.009667184,-0.0038847614,-0.0029059208,0.017732374,-0.034796927,-0.010197887,-0.041809455,0.007433692,-0.030957732,-0.011244132,0.024613135,-0.0009784253,-0.0052730828,0.047698785,-0.0043984703,-0.015882839,0.008732754,-0.021789707,-0.03051407,-0.0011534631,-0.010472511,-0.010034279,0.0075694593,0.041052535,0.0004958004,-0.016496524,0.018511632,0.009464726,0.045232825,0.025177464,0.0025127293,0.0018752288
BSH2%UPI0006C4A6B6,-0.012637005,-0.011558273,0.04504353,-0.10701175,0.06802398,0.013377262,0.03465474,-0.016855478,0.03786651,0.037136465,-0.0116533395,0.06672676,0.042488478,0.018208198,-0.031334564,0.049207978,0.049107455,0.01694254,0.011851797,-0.061247278,-0.0808313,-0.00063136214,-0.06699385,0.059994373,0.006737884,-0.052625917,-0.021911573,-0.06387755,0.061872557,0.06420369,0.0026578372,-0.057594422,0.04661029,0.04629048,-0.051879726,-0.03926496,-0.06830695,0.0021792222,-0.023673056,-0.02374531,0.056073293,0.013521868,0.010372413,0.030483866
BSH2%UPI0006C706B0,-0.0022615772,0.010455706,-0.010045817,0.04295237,-0.037662756,0.017778458,-0.030387834,-0.002259989,-0.0094407,-0.008775112,0.027402598,0.016754681,0.022285245,0.023186632,0.04546455,0.013009847,-0.020640414,-0.021191316,-0.07048532,0.016725892,-0.014253771,0.01960191,0.030686108,-0.053375743,0.026568199,0.034844745,0.003305297,0.028717984,0.022896606,0.028965034,0.056189805,0.0451528,-0.023333909,-0.04354613,0.029878855,0.025235176,0.03157817,-0.0028282339,-0.006843135,0.008457607,-0.017321901,-0.006428693,0.021754008,-0.039597824
BSH2%UPI0006CAB5AD,0.014865563,0.035663694,-0.014347392,0.0059681223,-0.05682356,-0.116679,-0.08445324,0.026794452,-0.022016285,0.012851392,0.01243829,0.009311097,0.0015447702,0.0053866734,0.0508005,0.02943524,-0.04223983,-0.03273247,-0.009056118,0.030293481,-0.04136639,0.024787212,0.03912568,-0.054511152,0.076407515,0.008147543,-0.0028645762,0.04275431,0.025366262,0.03134989,0.06833044,0.07094478,-0.020819632,-0.033515364,-0.012243906,-0.062439084,-0.005337202,-0.014181027,-0.0129024135,0.057126865,0.040506206,-0.026422452,0.016804675,-0.021647183
BSH2%UPI0006CABDF6,-0.06590632,-0.004487711,-0.0051586516,0.013917396,0.033847228,0.049173146,0.04679547,-0.009459818,-0.0059650876,-0.015383547,-0.025140567,-0.025220029,-0.023848934,-0.022910168,-0.06355073,-0.046114944,0.056149688,0.018151611,0.037361182,-0.010057929,-0.009369065,-0.012625667,-0.0043365406,0.030104466,0.041826703,-0.058651246,-0.01993217,-0.022276007,0.0006142262,-0.0040068794,-0.0072778724,-0.03325801,0.030189764,0.059658498,0.04172787,0.007396456,-0.012068241,-0.014235756,-0.0021960079,-0.042653725,-0.05629947,-0.044232093,-0.0231231,-0.028457692
BSH2%UPI0006CABE2C,0.020596476,0.0022115028,0.007960453,0.002644022,-0.022876702,-0.0101087745,0.01510656,0.028026434,0.0057709683,-0.01469925,-0.014447722,-0.04743742,-0.04821333,-0.023431148,-0.010129955,-0.010050366,0.014909866,0.022666281,-0.014343377,0.07651619,0.06201996,-0.0062808855,0.052049905,-0.043297652,0.008517151,0.011213962,-0.026467023,-0.015264655,-0.04539224,-0.05044751,-0.037776843,-0.044854153,-0.0012257065,-0.021587003,0.016492045,0.040570725,0.022988908,-0.005329143,0.0078057195,-0.003956284,0.027020909,0.043787822,-0.00834966,-0.02663126
BSH2%UPI00082051E1,-0.06768068,-0.05664587,-0.010069076,-0.03528507,0.015087122,0.019831704,0.056324683,-0.0064604594,0.004217322,0.004996588,-0.03966223,0.017022412,-0.001971831,-0.022819746,-0.010567698,0.007370943,0.005101538,0.03838303,0.020720527,-0.033318248,0.00036118377,-0.03952914,-0.013612983,0.03204365,-0.0032664365,-0.02119268,-0.03598793,0.010636511,0.016441783,0.011277562,0.01304793,0.0012433957,0.016567357,0.04864424,0.0019548177,0.006570724,0.01863048,0.008805935,-0.007955484,-0.01427401,-0.03300927,0.0072673545,-0.046814278,-0.0034197697
BSH2%UPI000820857A,-0.07086576,0.009232371,-0.061323944,0.024782162,-0.017789137,-0.0493624,0.014347089,0.107149705,-0.047061972,-0.09735663,0.007994683,-0.052744195,-0.08386267,0.007914986,0.009332511,-0.08741403,0.0027760458,-0.02880385,-0.02103509,0.03589629,0.05075664,0.028978154,0.064256094,0.014506324,0.023945622,-0.0016253111,-0.026696064,0.064039,-0.043738674,-0.044023633,0.0074230493,-0.007492006,-0.004138609,4.2734817e-05,0.061035935,-0.010554477,0.013465761,0.08772603,-0.0013225302,-0.04395407,-0.11214574,-0.033162676,0.00487769,-0.0041646976
BSH2%UPI000820B778,0.010263908,0.007031594,-0.032359358,-0.016195908,-0.013876672,-0.006539347,-0.02817962,-0.0008120563,-0.024741903,-0.006535954,-0.003145048,-0.012637542,-0.0027178125,0.02174725,0.033145048,0.0076010255,0.018056607,-0.04175392,-0.009476605,-0.0034559432,0.006580109,0.012720423,0.0098245945,0.010405247,-0.04574939,-0.010977233,0.013531891,0.021046015,-0.049357433,-0.037801072,-0.014570291,0.009068281,-0.013232333,0.013206644,0.0029898896,-0.01796857,-0.014384998,0.007858376,-0.039398856,0.010828961,0.011682204,0.0075079417,0.020090267,0.03480746
BSH2%UPI000820F666,0.036283687,0.019126829,0.008451989,0.0108292885,-0.023741757,-0.028699225,-0.019186499,-0.011225483,0.012407056,0.00477206,0.027207684,0.023376465,0.02902993,0.043806076,0.015920613,0.049721673,-0.024000354,-0.019746758,-0.019908397,0.016445212,-0.009948038,0.006189433,0.0170629,-0.035977494,-0.029170575,-0.018997429,-0.027189918,-0.055917427,0.019445008,0.026901789,0.054033104,0.013300449,-0.025560275,-0.03536532,-0.02205516,0.021481806,-0.0025041795,0.0057502673,-0.04140637,-0.016014146,0.033472754,0.012499262,0.011381917,0.007918367
BSH2%UPI000821232B,0.026183868,0.006824423,-0.0044032168,0.0009056151,0.046049304,0.09394155,-0.04913039,-0.011979932,-0.011662165,0.0035946455,-0.020130105,-0.03882414,-0.019128824,-0.038994674,0.03016504,0.010995457,0.057471205,-0.0048646196,0.014366622,-0.0056071905,-9.052716e-05,-0.009989996,-0.04658638,-0.007577417,0.024432585,0.01871784,0.0755016,0.06693373,-0.014946371,-0.0006091742,-0.07497286,-0.038620338,0.0023826745,-0.028657708,-0.04813601,0.022695944,0.0080331145,-0.053306088,0.028753888,0.08117195,0.023607086,0.0044012447,0.0037998888,0.04404442
BSH2%UPI0008219BA0,-0.06552554,-0.05430986,0.11006066,-0.08794341,0.06886221,-0.027181506,-0.026017115,-0.039430335,0.11011049,0.094955415,-0.038515564,0.06392197,0.03965043,-0.059729353,-0.0747173,0.07983469,0.03702228,0.06579732,0.018096996,-0.06571393,-0.067859314,-0.02880023,-0.07919845,0.06476325,0.07724413,0.012637418,0.020804973,-0.006060306,0.08506601,0.071847826,-0.0275084,-0.02546592,0.10742344,0.057910208,-0.0005510238,0.0020730337,0.035312254,-0.103472374,0.087541856,0.07022228,0.06706522,0.1118536,-0.05920913,-0.11135575
BSH2%UPI0008222B5A,-0.03734324,-0.06499624,0.07603467,-0.05967513,0.045013938,-0.029311903,0.05909855,-0.06599202,0.06556009,0.055265408,-0.07564189,0.049471084,0.028643377,-0.036074676,-0.06368338,0.033319846,0.01607219,0.049003534,0.052338853,-0.08079778,-0.05519266,-0.07250919,-0.0695877,0.05721913,-0.030717384,0.006684144,0.048919767,-0.04104161,0.039365284,0.057274114,-0.06857127,-0.0962033,0.06535347,0.084570445,-0.05856439,0.057476293,0.04727696,-0.07434171,0.057435144,0.0115174735,-0.014434848,0.043611117,-0.06582944,-0.0015112348
