Family,3oxoDCA,3oxoLCA,7oxoDCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GUDCA,LCA,TCA,TCDCA,TDCA,UDCA
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,0.022994373,-0.022739515,0.04780691,0.067323506,-0.011646921,0.019612258,0.00843474,-0.046908803,0.061524633,0.04624908,0.01590798,-0.036575492,-0.08506451,-0.015939789,0.028364575
BaiE%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_166,0.032226123,0.004036363,-0.002051249,-0.035350904,-0.00032987297,0.03895758,-0.027601304,-0.091507204,0.027326226,-0.06664719,0.029513348,0.011521619,-0.060221158,0.097767115,0.01289828
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-0.0010760324,-0.012755546,-0.019104823,-0.013773572,0.002957168,0.016173268,-0.006017983,-0.015997821,0.019686785,-0.023125952,0.009320139,-0.00066190487,-0.05856229,0.057143856,-0.06623691
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.001506602,-0.011124465,-0.0012569727,-0.021730933,0.024786089,0.008382463,-0.004597207,-0.032967504,-0.013869765,-0.006050472,-0.021977626,0.0044267606,-0.014877944,0.0123239895,0.0024087473
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.04273488,-0.0001767337,-0.008584748,-0.02287742,-0.041437257,0.03843184,-0.012152103,-0.00045234233,0.036679663,-0.033350434,0.04261787,-0.014765027,0.012270587,0.02880461,-0.06420131
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,0.016255103,0.044630498,-0.016556105,-0.04058594,-0.054438543,0.02189114,-0.01727646,-0.015477036,0.04724152,-0.044995178,0.022491083,-0.030495856,-0.07820013,0.02640966,0.047616262
BaiF%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01956__Bile_acid-CoA_transferase,0.05322921,0.054397687,-0.045553137,-0.0039196103,-0.031890936,0.042908136,-0.04023321,-0.050768785,0.021698976,-0.012353208,0.04128802,-0.018063778,-0.021355476,-0.018668437,0.008087447
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,0.055244375,0.041414022,-0.008518943,0.05579456,0.03348671,0.03599715,-0.060456578,0.028910358,0.03784202,0.029651616,0.030717567,-0.09474836,-0.012601044,-0.022861388,-0.05278388
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,0.03723903,0.011034017,-0.06411055,-0.03954474,-0.040408116,0.0405903,0.0036687613,-0.029964564,0.019635241,-0.061034795,0.044605795,0.02593404,-0.005590017,0.046064094,-0.06760598
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,0.0064981254,-0.06516071,0.059787,0.011854177,-0.0149541935,0.0030087486,-0.0508539,-0.0772365,0.022783304,0.038690798,-0.008650433,-0.018145801,-0.043464467,0.01064192,0.06732483
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,0.041084815,0.066175684,-0.081257,-0.0595909,-0.048709564,0.05414332,-0.040644888,-0.009929027,0.030271957,-0.066544615,0.03873256,-0.018339155,-0.005037474,0.047332197,-0.020647915
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,0.028944746,-0.0024169465,-0.010823636,-0.010819924,-0.003020336,0.037104562,-0.048927184,0.0020061824,0.005273658,-0.04625354,0.017726462,-0.027523212,-0.019535683,0.030361278,-0.044145193
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,0.04095922,0.017386075,0.026311254,0.009119163,-0.02279978,0.047293667,-0.005023725,-0.057989024,0.029892376,0.011965568,0.03070771,-0.020677343,-0.093845,0.023194399,0.038194563
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.04475601,0.02073506,0.009811366,-0.0054276697,-0.018182037,0.045657635,0.0010473843,0.024290219,0.017240562,-0.058033224,0.050080057,-0.035410065,-0.06643799,-0.0060795266,-0.03649074
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,0.016622914,0.010502699,-0.023607295,0.008229457,-0.0156431,0.0205015,-0.009107638,0.018119808,-0.007985693,-0.009655722,0.022604503,0.0002629392,0.06712685,-0.014316661,0.07152082
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-0.0599042,-0.03828268,0.06380441,0.071907766,0.07862811,-0.057334803,0.018538805,0.029198127,-0.042868875,0.04673696,-0.09274149,-0.014816381,0.036726188,-0.04133451,0.062266678
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,0.008965874,0.0113210725,-0.048827462,0.0024262376,0.004761278,0.0030730304,0.044728454,0.046158683,0.001220719,-0.068764955,0.025197277,-0.008738616,0.054318957,-0.04454166,-0.022357062
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,0.010247801,0.013451754,-0.026498241,-0.05267359,-0.0038491192,0.03386666,-0.086180285,-0.08123109,0.004998741,-0.05276501,0.015209951,0.019267041,-0.061359145,0.06738634,-0.040444992
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,0.04131925,0.014971364,-0.018582137,-0.02607309,-0.04667102,0.04904844,-0.044691447,-0.118098676,0.03131145,-0.027329035,0.021735976,-0.014518533,-0.05803788,0.06377669,0.0014614384
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,0.024075005,0.039711732,-0.021398196,-0.02595708,-0.034480806,0.028520249,-0.021584459,0.014464799,0.0037596542,-0.02328399,0.0159955,0.019049918,-0.052626967,0.035696004,-0.026639173
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,0.059664883,0.037905715,-0.07638965,-0.07432951,-0.060018115,0.052902892,-0.059963044,-0.039416645,0.074081875,0.013911895,0.03244907,-0.023952559,-0.08986575,0.009856412,-0.08064344
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,-0.066128165,-0.0016103423,0.034837216,0.010070636,-0.016308604,-0.040714327,-0.015907688,-0.041351143,-0.037957143,0.036692772,-0.057096854,0.034906544,-0.013748726,0.08234914,0.061082568
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,-0.02392655,-0.0050065015,0.03264661,0.026828803,0.042456087,-0.031935107,-0.0060157077,-0.039222706,-0.007433219,0.012846901,-0.050843183,-0.0007212554,-0.0073462087,-0.020552516,0.01821147
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,0.075549945,0.063042045,-0.045551725,-0.045073487,-0.05993174,0.09329274,-0.09992941,-0.08163276,0.076419145,-0.075133584,0.07211372,-0.06611418,-0.062606126,0.08028822,-0.010636639
BaiH%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_22762,0.054335017,0.02634024,-0.044848323,-0.042843714,-0.055960473,0.050311476,-0.040817324,-0.042839352,0.04076655,0.023195315,0.020080794,0.00927591,-0.051387228,0.0010762895,-0.037511386
BaiI%LiJ_2014__V1_FI04__bin_94_fa_MJMNNJHI_00331__hypothetical_protein,-0.024253635,0.003275049,-0.03353268,-0.039148174,0.015436768,-0.03242297,0.0126457205,0.11253482,-0.040306944,0.04661636,-0.024009135,0.009683675,0.082362324,-0.04956737,-0.0068842922
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,0.01658371,0.021973627,-0.015406912,-0.026906714,0.0016265016,0.023694195,-0.0058270786,0.0071434076,0.024732942,-0.04757884,0.022819264,-0.016527025,-0.0031793087,0.035015643,-0.07082876
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,0.0044216593,0.004634096,-0.040982615,-0.060973827,-0.030151326,0.03501934,-0.05333893,-0.034803275,0.017456768,-0.038025144,0.012846194,-0.019470531,-0.011976013,0.06284251,-0.010379396
BaiI%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000003_2059,-0.0082380865,0.022522604,-0.0036128613,-0.045176078,-0.024499984,0.024494272,-0.043192443,-0.060639776,0.030009434,-0.06783333,-0.001434423,0.028233578,-0.03754214,0.08598766,0.0013907466
