Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.86397636,0.8898809,-1.0,0.68964714,-0.5301882,0.14830382,-1.0,0.12482598,-1.0,-1.0,0.85266405,0.8315734,0.6974093,-0.9585897,-0.5164553,-1.0,-1.0,0.78580326,0.97599185,-0.2394417,-0.33484384,1.0,-0.28037956,0.9507768,0.8631495,-0.583327,0.5230189,0.10998819,0.77479583,-1.0,1.0,-1.0,1.0
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.28172487,-0.064840086,-0.25139233,-0.13374391,0.44332907,-0.03686013,0.045154795,-0.49695504,0.28233704,0.316075,-0.11294284,-0.32585695,-0.22007194,-0.44986188,0.20898917,-0.17881337,0.014235726,-0.59888947,-0.12688482,0.17916478,-0.23033512,-0.31890944,0.9060907,0.9845677,0.71685165,0.0072255484,0.0404046,0.10236723,-0.092472754,0.024954958,0.5541415,-0.9491999,-0.03914767
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,-0.31154627,-1.0,0.84836435,-1.0,1.0,-1.0,1.0,-1.0,0.23987234,0.29426226,-0.56372947,-0.9177652,-0.5741311,0.4343015,1.0,1.0,0.6079637,-0.7940066,-0.8173466,0.6322043,1.0,-1.0,0.15031062,-1.0,-1.0,1.0,-0.7211033,1.0,-1.0,1.0,0.588517,1.0,-1.0
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-1.0,-0.67442214,0.5195462,0.7122486,-0.4837571,-0.07589768,0.4253679,1.0,0.9589778,0.8634337,-0.14645715,-0.338927,-0.9159506,0.93095386,-0.23504512,0.37041733,1.0,0.19534436,-0.6693802,0.33744362,0.11134417,1.0,0.52229285,-1.0,-0.97995985,-0.48971972,1.0,-0.3941829,0.43456414,0.45623377,-1.0,-0.7619066,-0.43763041
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,1.0,1.0,-1.0,1.0,-1.0,0.60489786,-1.0,1.0,-1.0,-1.0,0.9469026,1.0,1.0,0.6624504,-1.0,-1.0,-1.0,0.89611465,1.0,-1.0,-1.0,0.5995046,0.064454615,0.7443344,-0.31328067,-1.0,0.89018846,-0.90409875,1.0,-0.8429663,0.99307317,-1.0,1.0
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,-0.21544403,-0.086681396,-0.39025614,0.2590242,-0.25605065,-1.0,-0.16722497,-0.72331125,-0.26273584,-0.009390197,0.06339011,0.9525514,0.9321507,-0.33658332,-0.7835088,0.34335452,0.28960305,-0.24834898,0.31570083,-0.24918984,0.6031639,-0.43532708,-0.12147486,0.5265499,0.5854756,0.50334585,-0.26618487,0.023540698,-0.2970124,-0.07051547,-0.62671393,0.15318368,0.018987413
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,0.34912378,0.6320399,-1.0,1.0,-1.0,0.21799672,-0.96010065,0.51961505,-0.89295024,-0.8068257,0.7323603,1.0,1.0,0.025906852,-0.635852,-0.8193923,-0.8583218,0.70969915,1.0,-1.0,-0.9663094,0.82203245,0.14945804,1.0,1.0,-0.9763708,0.7617289,-0.8909417,0.0048885723,-1.0,-1.0,-0.5494498,0.612486
BaiH%ERR1018252_bin_5_JFGOJLKC_00141__NADH_oxidase,-0.9264765,-1.0,1.0,-0.069552876,0.0681361,0.24931507,0.71773094,-0.85339636,0.888381,0.63444155,-0.84858394,0.119283505,-0.121567,1.0,-0.025900172,0.048115328,0.7535334,-1.0,-0.93336457,1.0,1.0,-1.0,0.6525091,0.40430886,-0.07734444,0.17483453,-0.21079668,0.6030868,-1.0,0.63844234,-0.70212996,0.7605744,-1.0
BaiH%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_00099__NADH_oxidase,-0.007292181,0.0049932185,0.00857101,-0.9341656,0.98052335,-0.50446165,0.5773042,-1.0,0.33248556,0.25396314,0.045729794,-0.6184047,-0.21287619,-0.57948583,0.960632,0.22182402,0.44053328,-1.0,0.07098131,0.91456604,1.0,-1.0,0.14990696,-0.37543955,-1.0,0.71258783,-0.6296191,0.49252418,-0.9523565,0.86814237,0.20389661,0.035607215,-0.14551604
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.77569205,0.13807574,-1.0,0.92393035,-0.77958846,1.0,0.9882891,0.6831643,0.21815977,-0.17240715,-1.0,-0.516411,0.49797222,1.0,0.48646972,0.18342829,-0.046789292,0.13815193,-1.0,0.48972282,0.26215404,1.0,0.09626123,-1.0,-1.0,-1.0,-0.37046638,1.0,1.0,0.4673182,0.27841613,-1.0,0.45892683
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.07358774,-0.06327026,-1.0,0.06670408,-0.5486521,1.0,-0.59245807,0.1671254,-1.0,-0.8412356,0.58299917,0.9321187,0.023132034,-0.4732152,0.06144503,-0.3586935,-0.97386456,0.67511225,0.49848986,-0.78519386,-0.49584022,0.8383835,-0.17818789,1.0,1.0,-0.20579131,0.98728096,-0.16863,0.23898718,-0.48720708,-0.38797736,-0.42759454,0.16835563
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,1.0,1.0,-1.0,1.0,-1.0,-0.28429478,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.20722026,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.92250615,0.770834,0.2653664,-1.0,1.0,-1.0,1.0,-1.0,-0.44888976,-1.0,1.0
BaiH%SRR5558156_bin_44_CPDFCOML_01071__NADH_oxidase,0.7535186,1.0,-1.0,0.93890256,-0.57003,-0.06746585,-1.0,0.71976566,-1.0,-0.53226185,0.6855287,1.0,1.0,-0.06815919,-0.36640024,-1.0,-1.0,-0.12374188,1.0,-1.0,-0.9658962,0.22109325,0.16582231,1.0,1.0,-0.5297388,0.64776534,-0.79209197,0.50949746,-0.95518595,-0.12136042,-1.0,1.0
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,0.14044811,0.25814041,-0.46519333,0.6046783,-1.0,-0.607505,-1.0,-0.32659134,-0.60441464,-0.1721367,0.72547096,1.0,0.9918704,0.17174567,-0.9001558,-0.7194409,-0.41524294,0.53508157,0.69238573,-0.4810223,0.6194613,1.0,-0.77865463,0.49389338,0.17662425,-1.0,0.8138978,-1.0,0.36813465,-0.14293075,-0.10066472,0.72003675,0.5307361
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,-1.0,-0.9036885,0.3332684,0.34659722,-0.31140104,1.0,-0.9920867,0.6572451,0.95339155,1.0,-1.0,-0.93995345,0.5484293,-0.809124,0.36129346,0.81731236,0.47110847,0.37477958,-1.0,-0.11348882,-0.48062366,0.54822755,1.0,-0.47599265,1.0,-0.68727183,0.6657542,0.64017487,0.8219513,-0.86921066,-0.632498,-0.65293944,-0.51686656
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,0.99157804,0.9536924,-1.0,1.0,-0.898792,-1.0,-0.52072555,-0.4034819,-1.0,0.04823761,-0.05191149,-0.11499912,1.0,-0.86767626,0.0036345515,-0.977101,0.40453807,-0.3014266,0.494426,-0.3194316,-0.25522617,0.42858005,0.44659597,0.42324576,1.0,-0.77543795,-1.0,0.2779335,-0.72695506,0.42811218,-1.0,-0.20664008,0.9919469
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,1.0,1.0,-0.86917186,1.0,-1.0,0.9073926,-0.73482955,1.0,-1.0,-0.73235035,1.0,1.0,1.0,-0.95620406,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.4718319,1.0,0.5519478,-1.0,1.0,-1.0,0.5037054,-1.0,-0.09388815,-1.0,1.0
BaiH%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_22762,0.16331978,0.3151905,-1.0,0.9160318,-1.0,1.0,-1.0,0.80642694,-1.0,-0.63188547,0.67383814,0.658687,-0.23760076,-0.684039,-1.0,-0.9724975,-1.0,1.0,0.75837,-0.8254731,-0.8051258,1.0,-0.19204718,1.0,1.0,-0.80398643,1.0,-1.0,0.7443214,-0.17207997,-0.5734076,-0.6940903,0.49782807
BaiI%LiJ_2014__V1_FI04__bin_94_fa_MJMNNJHI_00331__hypothetical_protein,-0.72204816,-0.53499454,0.5162773,-0.7804609,0.34115374,-0.13393772,0.024855876,-1.0,0.69945556,0.8343922,-0.35124975,-0.3285623,0.13601756,0.92290527,-0.06250461,-0.205061,0.19390239,-1.0,-0.40166268,0.7919834,0.88332105,-0.239456,0.89904267,0.0089609,-0.053960085,0.1829993,-0.9739927,0.36026683,0.20525897,0.5344872,0.72129995,-0.64852047,-0.44485193
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,1.0,1.0,-1.0,0.30465055,-0.5259726,-0.49187982,-1.0,0.16774957,-0.69143987,-0.7771111,0.87693614,1.0,1.0,-0.10291611,-0.37784982,-1.0,-1.0,0.40904048,1.0,-1.0,-0.9946992,0.078051746,0.29236877,0.21885143,0.9686686,-0.7610191,-0.21287,-0.36923227,0.7333018,-0.9336495,0.6013845,-1.0,1.0
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,-1.0,-1.0,0.2725172,-0.6030508,0.5793886,0.8720184,0.8456667,-0.51569855,-0.17074902,-0.3318548,-0.13890448,-0.3545866,-1.0,-0.9025863,0.1351563,1.0,0.3152024,0.4544571,-0.39835015,0.4082874,0.41952214,0.29733226,-0.4075411,0.13151427,-0.056822553,1.0,1.0,1.0,-0.11162765,0.55732286,-0.2807313,0.4604971,-0.76128626
BaiI%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000003_2059,0.09319284,0.29323983,-0.36069778,1.0,-0.108500406,-0.5999499,-0.60247993,0.7459337,-0.6360038,-0.7978737,0.6596497,1.0,0.685246,-0.60846597,0.15769328,-0.7746414,-1.0,0.7141244,0.64594823,-0.68588096,-0.99758846,1.0,-1.0,-0.017762132,0.8990991,-0.2979983,0.7795958,0.19667557,0.6402515,-0.26960453,-0.8932197,-0.12509221,0.38409832
