Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
BSH1%UPI00070D1B8F,-0.020310096,-0.033109907,0.074730664,-0.014488679,0.017044228,-0.12781428,0.013864653,-0.07200439,0.044154916,0.009119275,-0.040234957,-0.007412662,-0.059100457,0.04000384,0.012355714,0.025435854,0.037977234,-0.07438621,-0.04428031,0.09900418,0.066141985,0.00096564734,0.011421829,-0.018875012,-0.04040565,0.038139466,-0.04987759,0.045915082,-0.05545087,0.080750726,0.04546068,0.032436628,-0.037158404
BSH1%UPI00073AFD00,-0.022966145,-0.034380004,0.044700198,-0.026266849,-0.0035484114,-0.014962917,-0.014684094,-0.02039783,0.011291235,0.009943703,-0.013027072,0.0021991052,-0.031094039,0.049679093,-0.035069093,-0.010221882,-0.028585529,-0.03340817,-0.03071507,0.006570438,-0.023031346,0.014485539,0.005267844,0.07951937,0.033231653,-0.013051232,-0.005575217,0.02543321,-0.0023672646,0.02217119,0.049211554,0.04405172,-0.02554835
BSH1%UPI00076E9CCB,-0.021623839,-0.013277399,0.03570924,-0.00688627,0.0028536138,0.030737074,0.015951129,-0.023977647,0.052131128,0.050970424,-0.03992235,-0.039921653,-0.060641427,0.039596066,-0.05054186,-0.008733565,0.022713905,-0.03916903,-0.025737947,0.034275673,0.040168934,-0.017707648,0.047238253,-0.0033187168,0.0038264205,0.017421018,0.03502499,0.0190031,-0.02635381,0.0016057013,-0.07647694,0.040581647,-0.027811516
BSH1%UPI0007933BD5,0.014940436,0.0340038,-0.061913606,0.043820027,-0.030716544,-0.0040699,-0.05697879,0.086694755,-0.022870362,-0.007640903,0.021296833,0.034388706,0.022200298,0.013713937,-0.025041165,-0.059887312,-0.043130208,0.045906257,0.032648977,-0.056210265,-0.054264277,0.070725024,0.01676065,0.0039085615,0.055230584,-0.039635967,0.03003465,-0.03858525,0.060378607,-0.07082112,-0.046439387,-0.04593666,0.035109587
BSH1%UPI000801FF16,0.013124379,0.023851639,-0.00022500772,-0.036065396,-0.027394088,-0.03106605,-0.040916275,-0.017738612,0.017815515,0.0002860576,0.045769572,0.06073999,0.037440516,0.046491586,0.009514742,-0.045582652,-0.034085955,-0.00619288,0.03194079,-0.008964818,0.0074045234,0.007220569,0.008975765,0.010597263,-0.05076747,-0.047259416,-0.06771221,0.0003874702,0.011150003,-0.050751537,0.02103553,-0.0039163004,0.026122179
BSH1%UPI00093BFB8C,0.0041629593,0.037278876,-0.14892931,0.1411496,-0.00803659,0.029228533,-0.029140687,0.17299145,-0.08250754,-0.07690579,0.046693373,-0.0033608982,0.018841494,-0.07190247,0.011089861,-0.04398568,-0.051520105,0.08503505,0.056022402,-0.079903364,-0.11361027,0.035338562,0.041302223,0.0041831704,0.096087314,-0.0072337296,0.09639448,-0.04752718,0.09115083,-0.06170826,-0.13948393,-0.049180172,0.03891151
BSH1%UPI000949473C,0.028610134,0.027435781,-0.06519968,0.039236616,-0.06420521,0.09646619,-0.073104136,0.029068068,-0.034965876,-0.003204563,0.013603266,0.046529535,0.016076952,0.0050130193,-0.068170965,-0.028350212,-0.06584631,0.041963197,0.02518927,-0.022545395,-0.07893084,0.051115442,0.0154790785,0.039041724,0.009490205,-0.044032775,0.078803584,-0.0023788388,0.04767706,-0.01515653,-0.065666735,-0.021000303,0.025182035
BSH1%UPI00095B1DAC,-0.02363602,-0.033067476,0.07382312,-0.060733262,-0.013625388,0.014494373,-0.038439166,-0.051366545,0.043413863,0.033015527,0.01929079,0.055784043,-0.0119444225,0.06941595,-0.012243259,-0.028169863,-0.031864986,-0.053101268,0.00014557259,-0.004933717,0.027607651,-0.035971597,0.030943273,0.06211841,-0.015664192,-0.015227884,-0.05053369,-0.03393172,-0.06624348,0.004895906,0.079938404,0.04286943,-0.023148665
BSH1%UPI00095C7CBB,-0.054645386,-0.04782339,0.01246674,-0.05707652,0.08964852,-0.0035250837,0.092993066,-0.017186217,0.08434431,0.074747674,-0.04145004,-0.08191896,-0.08011406,0.008920387,0.07064872,0.0974474,0.092163324,-0.04801816,-0.053456444,0.0009362679,0.03585865,-0.053814694,0.052782364,-0.08840224,-0.06671356,0.08698125,-0.022431511,0.05812271,-0.06929556,0.06122896,-0.09438504,0.07056112,-0.07047378
BSH1%UPI000A00C8F6,-0.05086996,-0.048871074,0.039170817,-0.059528466,-0.015681606,0.0725573,0.017374834,0.04185864,0.028833108,0.032823984,-0.011487308,0.010320388,-0.008642051,0.015717408,0.0011308176,0.01073498,0.008153552,0.05692814,-0.031642508,0.00930094,0.009159723,0.050067768,-0.0096770385,-0.024488023,-0.020641258,-0.029806511,0.018444743,-0.020595426,0.008116961,-0.014387815,-0.03544674,0.04261301,-0.034488153
BSH1%UPI000BCCCB22,-0.00066225906,0.03289765,-0.06286302,0.019078752,0.0008038716,0.022179281,0.05561554,0.06613579,-0.016556231,0.025810998,-0.0102072,-0.065205105,-0.013342947,-0.012142429,-0.028362852,-0.019800868,0.0055092587,0.031763535,0.011752838,-0.0035045466,-0.06980696,-0.0015093944,-0.024614971,-0.028825153,-0.009247934,0.024015492,0.06155738,0.05804564,0.034191493,-0.008758948,-0.0562496,-0.016411308,0.029239824
BSH1%UPI000BD3EFD5,-0.04069357,-0.044085454,0.070278496,-0.017058196,0.002327134,0.04293926,0.044040136,-0.002543358,0.026089342,0.02922105,-0.010731203,-0.006019395,-0.0117236795,-0.004414114,0.016380964,0.049374405,0.038989887,-0.0029391958,-0.0368615,0.019372769,-0.018042387,-0.008128952,-0.0070573706,0.031065684,-0.09575406,-0.00082803733,-0.064350314,0.0129711535,0.0041835913,0.04231319,0.028045421,0.0072567477,-0.03919979
BSH1%UPI000CD30963,-0.0012000212,-0.010538392,0.022912266,0.04234317,-0.037361886,0.031296283,-0.026737377,0.019892836,0.024032285,0.0811056,0.0093378415,0.009027303,0.020030012,0.041294996,-0.008788691,-0.015042284,-0.04132274,0.018147986,0.0032719045,-0.04346199,-0.037536602,-0.011129337,0.019836362,-0.053734083,-0.03546336,-0.036895826,0.014528161,-0.043953136,0.010204511,-0.008717003,0.029317351,0.015760027,0.0045165257
BSH1%UPI000CF9C992,-0.037945863,-0.015236867,-0.03315514,-0.0051855715,0.048309132,-0.043349404,0.0027353617,0.0078948485,0.022616593,0.044773545,-0.024137115,-0.012414795,-0.040640082,-0.014519752,0.018289646,-0.0075061168,0.02636618,-0.048321463,-0.013295237,0.054570846,0.06058471,0.03135045,0.0145120295,0.019384863,0.0053735715,0.03931218,-0.013927282,0.021806166,-0.021146817,0.04126026,-0.0676173,-0.03191006,-0.028416129
BSH1%UPI000DCDF6FE,-0.014316119,-0.039216455,0.026461635,-0.016281812,0.03438503,0.069621354,0.009620543,-0.042131394,0.042139273,0.049312457,-0.003991196,0.017551009,-0.05966903,-0.02152256,0.08052048,0.0038866133,0.019693851,-0.056624327,-0.019399675,0.02046994,0.044309884,-0.01679647,-0.023960128,0.0074535655,-0.07774788,0.03941223,0.009715769,0.023761535,-0.024689604,0.043096818,-0.07056057,0.056046247,-0.056090232
BSH1%UPI000FBCBE5B,-0.024641769,-0.018016122,0.02381781,-0.06861412,0.04096118,-0.003312807,0.032612354,-0.11182018,0.0015175383,-0.07205765,-0.019928964,-0.022036375,0.010879216,0.027482161,0.041827578,0.032346576,0.041932058,-0.070930146,-0.022598276,0.077896215,0.07361651,-0.03450767,-0.015838375,-0.070415385,-0.022642026,0.06306661,0.006364125,0.050566964,0.051062964,0.06949554,0.034213234,-0.025166536,-0.024999028
BSH2%UPI0000382136,0.0071699824,-0.02405801,-0.023208251,-0.0067522405,0.04670012,0.039907917,0.09718755,-0.028767087,0.012805096,0.038910605,-0.08978269,-0.072103456,-0.050769173,-0.06180712,0.07767572,0.05287864,0.047699746,-0.013335024,-0.02643849,0.12270472,0.08339602,0.07155147,-0.08581499,-0.12957278,-0.07515618,0.081810236,-0.0019499832,0.07260412,-0.0051851696,0.033004124,0.00688313,-0.04400482,-0.0029515408
BSH2%UPI0001534663,0.058526278,0.051505256,-0.02353472,-0.04733323,0.025890265,-0.068538874,0.001758666,0.009233138,-0.0029316375,-0.052719187,0.030165687,-0.0012257199,0.008169424,-0.039629232,0.019439064,-0.009801579,0.00026987641,0.01730494,0.033613876,-0.015502807,-0.030097304,-0.028669601,-0.0211222,-0.03611887,0.012729344,0.008909954,0.0026299867,-0.031417612,-0.009589372,-0.01857344,0.0413818,0.02316687,0.034918703
BSH2%UPI0001599717,-0.06399825,-0.06984209,0.09179072,-0.0030498484,0.06822633,-0.15209761,0.07087429,-0.12950402,0.059013847,0.035433866,-0.039810106,-0.03700787,-0.032080445,0.09773758,0.041697875,0.070904024,0.058553897,-0.10901328,-0.050543014,0.1308371,0.1315585,-0.044911146,-0.0154999755,-0.13081835,-0.09696631,0.10591721,-0.029003913,0.09848278,-0.12774341,0.06965771,0.039964832,0.06481353,-0.058218397
BSH2%UPI00017C25E3,0.041669063,0.049409337,-0.04354261,-0.02029627,-0.044509836,0.030966654,-0.037110664,0.03665256,-0.06173544,-0.054451462,0.02172855,0.03214749,0.042416885,0.017279077,-0.017419718,-0.053493056,-0.032855716,0.024440518,0.028797982,-0.030401837,-0.040806245,-0.0007445548,0.0015105976,0.09179532,0.0649719,-0.050146595,-0.015498322,-0.049837373,0.0200981,-0.02615067,0.02553419,-0.066506594,0.048730675
BSH2%UPI0001971EB2,0.056428038,0.050514624,0.008165519,-0.029440993,-0.049314484,-0.008116089,-0.123839274,0.0010435289,-0.0077977814,-0.040624145,0.035263814,0.040167104,0.0012150017,0.049611762,-0.07610598,-0.07105682,-0.061484255,-0.017294114,0.035480782,-0.017614443,0.024003888,0.04583083,-0.022094795,0.022429157,0.032203287,-0.08113523,-0.015560516,0.0037472895,0.04958463,-0.010948129,0.06287169,0.0071709114,0.037091047
BSH2%UPI0001C1C05D,-0.029931176,-0.060719833,0.050669145,-0.001227641,0.11611989,-0.0133382855,0.2006219,-0.05063094,0.005960828,-0.010855768,-0.12626417,-0.092231,-0.048702817,-0.11904399,0.1285349,0.15929753,0.124843255,-0.02443541,-0.07857267,0.146995,0.14196542,0.043798227,-0.12620804,-0.13089943,-0.1287282,0.13070355,-0.0018950684,0.10328437,-0.026702004,0.08036456,-0.0914281,-0.017217303,-0.039772574
BSH2%UPI0001CF4F1D,0.0775307,0.02625921,0.015008419,-0.020576494,-0.03138824,-0.029276175,-0.017554352,0.026865378,-0.035881855,-0.020181062,0.055676226,0.029239867,0.003949693,-0.05720142,-0.03306216,-0.01494486,-0.048431445,0.060393013,0.049617127,-0.05337752,-0.050171547,0.017794812,-0.038656093,0.010701968,0.0035307505,-0.03159647,-0.011067024,-0.03163181,-0.03108723,-0.038301755,0.070486724,0.07326488,0.027361441
BSH2%UPI0001E69B03,0.0063677346,0.027491951,-0.0248088,0.026963267,0.007962302,-0.024222793,0.0005656089,0.011308444,-0.020491764,-0.02407361,-0.002175771,-0.03744629,0.021435957,-0.0505779,-0.0012119773,-0.003724922,0.027263837,-0.010202307,0.0076822783,0.017366517,0.014492461,0.020324212,-0.032007053,0.014354251,0.04446154,-0.003665826,0.010956813,-0.027614653,0.036602642,-0.0055576023,-0.026130976,-0.017791515,0.012704337
BSH2%UPI0001FDAFAC,-0.025258344,-0.01976465,0.02577021,-0.048729893,0.022433922,-0.01734226,-0.0075564547,-0.045905024,0.03954197,0.053590395,0.0027862475,0.003032402,0.014009117,0.008192021,0.010190458,0.0049631856,0.022486925,-0.046134263,-0.007956829,-0.0032953557,0.025774967,-0.052278996,0.051420994,0.0042834734,0.028942557,0.013545456,-0.01769451,-0.0023741485,-0.061044402,0.0049492596,-0.008228678,0.012510359,-0.029131629
BSH2%UPI0002814877,-0.029681446,-0.03342805,0.07616201,-0.030990893,0.06148236,-0.010409701,0.018090222,-0.045537647,0.053328536,0.015653765,-0.01957885,-0.04286571,-0.02622416,-0.04595025,0.030834766,0.007594032,0.002387416,-0.04901854,-0.026295507,0.040281147,0.05392899,-0.05251567,0.04515892,-0.012804606,-0.0321134,0.05191951,-0.08397522,0.075552456,-0.037236623,0.037573405,0.024499347,0.037442744,-0.037566528
BSH2%UPI000335FD2D,0.010594239,0.017161615,-0.039771434,0.06272467,-0.06893581,-0.034919914,-0.044534918,0.030018276,-0.041687664,-0.05749658,0.01767196,0.046134643,0.020247504,0.01226521,-0.067454755,-0.03670661,-0.052522935,0.036111563,0.018663969,0.021719301,-0.006934685,0.10886532,-0.03531457,0.019551195,0.012434988,-0.05335654,0.047521815,0.030622557,0.059216317,-0.006699136,-0.029219043,-0.011623231,0.014874787
BSH2%UPI00033874A8,-0.0072014094,-0.011700315,0.039073642,-0.013633199,0.008350555,0.02681396,0.040329613,-0.011864131,0.015598934,-0.013332547,-0.016058726,-0.0022730255,-0.012615169,-0.013434882,0.029171852,0.03903606,0.016434561,-0.039553884,-0.016838593,-0.013321208,0.00275705,-0.021600248,-0.020107778,-0.028052466,-0.035780143,0.039240886,0.030775366,0.052098326,0.027842574,0.042305604,-0.026601689,-0.024890719,-0.019139735
BSH2%UPI00033AD64E,0.054381195,0.05319048,-0.0689128,0.03897412,-0.043954954,0.0683751,-0.019256473,0.03929791,-0.0649371,-0.04995744,0.032202598,0.04627814,0.036854412,-0.017533062,-0.054210793,-0.04191971,-0.061721858,0.070131004,0.040143967,-0.028730042,-0.05262545,0.033841595,-0.044317454,0.051711246,0.012208559,-0.059204493,0.054841712,-0.020614218,0.040494137,-0.056783553,-0.00875955,-0.0410642,0.052643463
BSH2%UPI00033F049A,0.030721392,0.042900693,-0.054584928,0.045657434,-0.009553228,0.034362283,-0.009859836,0.041023478,-0.040682565,-0.014438754,0.007128864,0.0020037105,0.0028709387,-0.11678539,-0.024803534,-0.020265514,-0.01134927,0.0353903,0.022467423,0.01888535,0.02997571,0.051790122,-0.03315316,-0.005639002,-0.008641683,0.012765702,0.0034042553,0.029454939,0.06142507,0.047766376,-0.11106676,-0.07964262,0.024990523
BSH2%UPI00038B932A,-0.10502436,-0.035402857,0.027341545,-0.038902014,0.112873346,-0.030393235,0.106141016,-0.07899117,0.020338438,0.002695068,-0.063260496,-0.01990247,0.036260463,-0.02918911,0.08014685,0.10708796,0.079532795,-0.065090835,-0.030838626,0.094647214,0.072417036,-0.07951433,0.04860208,-0.06472561,0.020630537,0.08275645,-0.10434289,0.15232469,-0.061216526,-0.077180944,-0.044197667,-0.096095555,-0.010443044
BSH2%UPI000396CDDF,0.09737099,0.041125026,-0.022862,0.014211528,-0.017964445,0.014554195,-0.029840667,0.010948811,-0.057955485,-0.032419167,0.06679693,-0.01868765,0.018626815,-0.111708164,-0.040784918,-0.050051156,-0.03171499,0.045587648,0.05597799,-0.052615784,-0.039864827,-0.03420425,-0.08388415,0.020054296,0.032456145,-0.011102548,0.061105046,-0.09954608,-0.01051644,0.0051851925,0.13074887,0.11398623,0.022251563
BSH2%UPI000463FA77,-0.019246139,-0.029538173,0.054455575,-0.025207877,-0.014419189,-0.011295162,-0.06029682,-0.020321077,0.060746435,0.05744855,-0.040243603,-0.02195347,-0.015918024,0.072940186,2.1365884e-05,0.0075514484,0.013256069,-0.028115187,-0.037649386,0.01903332,0.008046056,-0.025130965,0.032449603,-0.0071333796,0.033400133,-0.029075317,0.004187692,0.032646533,-0.06252729,0.0053794743,0.0150760785,0.054535247,-0.028679512
BSH2%UPI0004B97954,-0.011753831,0.0075690276,-0.016916184,-0.03758348,-0.00038561109,0.05361039,-0.014851207,0.02692127,0.024409616,0.031912927,-0.06429535,-0.045254845,-0.021466093,0.015152762,-0.03829377,-0.011011154,0.015162903,0.0056684245,-0.006917087,0.006892635,0.032137435,0.0061750873,0.02501821,-0.058473453,0.068714745,0.042194292,0.0051917494,0.019838724,0.050510373,0.004662511,-0.098050244,-0.018273216,0.005078776
BSH2%UPI000508CF7A,-0.07172857,-0.073616706,0.068133436,-0.052428402,0.05945269,-0.038216047,0.0012686582,-0.074383184,0.07393797,0.07644586,-0.008884037,-0.07544521,-0.036211085,-0.015558519,0.061129127,0.029833186,0.060211323,-0.06915527,-0.029417941,0.066046916,0.08069095,0.014961486,0.010588847,-0.032072976,-0.016856123,0.05031707,-0.04052855,0.064995326,-0.06077836,0.012878321,0.03497999,0.052398227,-0.074530154
BSH2%UPI00050FFCF5,0.015450026,0.011856172,-0.017260842,-0.010468808,0.05237092,0.0030534558,0.03432369,0.017223168,-0.027710138,-0.027986098,0.00037801414,-0.026096137,0.011907193,-0.043693896,0.025594242,0.04012958,0.04853829,0.0073493957,0.0027944383,0.005605197,0.012190228,-0.021300586,-0.017203877,-0.049253784,-0.034283917,0.043551996,0.025761647,0.012627739,-0.007585417,-0.022459833,-0.021697788,-0.017402329,0.005291551
BSH2%UPI0005738721,-0.0109401895,-0.017097693,0.048723176,0.01102914,0.010484788,-0.07785581,-0.007221797,-0.0071850885,0.051233876,0.034271065,-0.010682684,-0.025558295,-0.009081901,0.030601198,0.01201968,-0.019708795,-0.050816927,-0.020093331,-0.012497601,-0.008800733,0.011595946,-0.02140053,0.054134347,0.011699068,0.037184924,-0.0037682715,-0.05999764,-0.009344417,-0.043431535,0.022805119,0.04315982,0.012459438,-0.011602701
BSH2%UPI0005D317A6,-0.04475655,-0.05857253,0.05714112,-0.033490043,0.05028907,-0.028677009,0.0432883,-0.05033078,0.04345466,0.02839864,-0.06466464,-0.033746544,-0.03700678,0.07942296,0.03219104,0.047709417,0.052864246,-0.044578824,-0.051547695,0.056716558,0.039647225,-0.013630641,-0.03232327,-0.039035365,-0.016398637,0.0518765,-0.00974892,0.044064756,-0.050688177,0.028049963,0.024038525,0.05072045,-0.045940462
BSH2%UPI0005DCCFF2,0.1174735,0.14012387,-0.102148406,0.14974612,-0.14288601,0.0010480718,-0.14607063,0.082363404,-0.12883814,-0.109107964,0.08546266,0.12678033,0.18912907,-0.0075885803,-0.0886363,-0.15481658,-0.09850004,0.06768179,0.11523618,-0.12684491,-0.085776985,0.10501234,-0.063775964,0.058646623,0.049613368,-0.15595816,0.0665121,-0.1226712,0.13156511,-0.15589577,0.0892037,-0.12596281,0.14534585
BSH2%UPI0006649122,-0.03946877,-0.03786654,0.030711334,-0.061423663,0.034370486,-0.00217195,0.05547298,-0.06318206,0.05638046,0.04160368,-0.050868493,-0.09043701,-0.054692954,-0.021838298,0.060108736,0.057744406,0.057210445,-0.06742455,-0.0519846,0.077248335,0.0927211,-0.0664776,0.034571607,-0.030326389,0.019206807,0.057417754,-0.06732585,0.060917187,-0.034256216,0.075378016,-0.0014333562,-0.0026265464,-0.038379826
BSH2%UPI0006A496D2,-0.032963388,-0.030700378,0.03381289,0.020777317,-0.054992057,0.030161312,-0.04414247,0.025254996,0.046451326,0.052576955,-0.048576012,0.021200426,0.018601988,0.08660583,-0.020557845,0.005647308,0.009210247,0.00080072647,-0.040460717,-0.01877873,-0.05630915,0.008572493,0.033166714,-0.00031806555,0.00818583,-0.05447332,0.013464025,0.04569362,-0.045981884,-0.02285432,0.0042237625,0.032076903,-0.013365572
BSH2%UPI0006BFFEB7,-0.042222,-0.020477178,-0.037450112,-0.0024465644,0.013614003,-0.05135359,0.006419127,0.013896992,0.014925479,0.019117545,0.012500827,0.025016796,-0.004451947,0.019708823,-0.02406717,-0.021529209,-0.020093346,0.04083651,0.011457702,-0.052543864,-0.05376342,0.014083042,0.09025384,0.06206308,0.120129146,-0.0077630635,0.04302959,-0.064662315,-0.013437096,-0.04220983,-0.073338516,-0.036540497,-0.006934613
BSH2%UPI0006C043E9,0.017527802,-0.0011220354,0.016753588,-0.050519228,-0.024088832,-0.0025932863,-0.0075424905,-0.014791784,0.030327326,0.020257458,-0.05500305,-0.05034922,0.010329149,0.030103581,0.061193276,-0.0022117274,0.026634224,-0.029400058,-0.017609667,0.0071787667,0.010717798,-0.052937195,0.015315592,-0.069759876,-0.019484919,0.022479935,-0.04669712,0.07290196,0.014397791,0.018583423,0.022517981,0.04403569,0.00024613625
BSH2%UPI0006C0EB58,-0.023665678,-0.01325534,-0.00623948,-0.01745355,0.030725317,-0.012189835,0.013837434,0.013887081,-0.01406338,0.0076980693,-0.0008431554,-0.008213723,-0.024207704,-0.042232595,0.020748395,0.015320019,-0.0030221064,0.010885306,-0.0110486755,-0.019981826,0.0002525017,0.018993555,-0.013294962,0.035550345,0.06658454,0.010677176,-0.010392215,0.0011942752,0.0118227,0.018495642,-0.044583723,0.009249771,-0.018861506
BSH2%UPI0006C1ADDE,0.0052776737,0.0025172604,-0.03845633,0.0049986537,0.030183937,0.09365137,0.07369814,0.041929495,-0.032339342,-0.036515504,0.012943497,-0.041693255,-0.057095073,-0.09204431,0.04908696,0.046418376,-0.00075362367,0.034107067,0.0050441595,-0.005961505,-0.041394625,0.004887608,-0.07682266,-0.05037095,-0.07381977,0.06351768,0.049253955,0.069422,0.028795611,0.0549774,0.002567836,0.0142507125,-0.012443801
BSH2%UPI0006C23C60,0.034481846,0.034130063,-0.024519306,0.044635028,-0.032707706,-0.039760154,-0.078765266,0.041410364,-0.057339545,-0.028209591,0.033271834,0.010150523,0.04842932,-0.05472922,-0.010662114,-0.05562468,-0.046328053,0.053211108,0.041019436,0.018641526,0.010634867,0.06338698,-0.08939546,-0.08149046,0.014675979,-0.034750797,0.016042167,0.033064466,0.027592674,0.017517198,0.0109260585,0.026009366,0.04682062
BSH2%UPI0006C28698,-0.020451007,-0.022226004,0.015454953,-0.0072568823,0.0026231504,0.0037230314,-0.022893857,0.018827913,0.0028836739,-0.0035136275,0.006360771,0.0698798,0.013432642,0.067899376,0.001923704,0.023734825,-0.019172288,0.024572559,-0.010837582,-0.07760435,-0.04609313,-0.04653731,0.042325143,0.0848933,0.044640508,-0.043047823,-0.080567285,-0.031841483,0.016425699,-0.035031244,-0.0252041,0.0017672603,-0.0150668565
BSH2%UPI0006C3C90B,-0.030931266,-0.020890066,0.015612806,-0.04873998,0.050284304,-0.033940032,0.026252262,-0.045011863,0.039325055,0.044047073,-0.0025377537,-0.024928493,-0.040055923,-0.0090160435,0.018856881,0.031660985,0.031277582,-0.040479522,-0.015119097,0.018374061,0.036083274,-0.048652023,0.041200217,-0.0130708655,0.012157867,0.033629343,-0.008677622,0.035387136,-0.04627733,0.020205269,-0.017892815,0.010065875,-0.033191398
BSH2%UPI0006C45BC8,-0.05157214,-0.0489365,2.1389613e-05,-0.040553745,0.017778296,0.03380281,-0.051035184,-0.016908944,0.037210565,0.030508135,-0.04523854,0.004613612,-0.0149412835,0.14006959,0.0013148427,0.018597053,0.011716113,-0.038492322,-0.05677062,-0.036088724,-0.02662744,-0.039860003,0.12109921,0.036850166,0.09736214,-0.0077268276,-0.026202023,-0.0024144177,-0.02866683,-0.051898565,0.002545144,0.025004955,-0.032225072
BSH2%UPI0006C4A6B6,0.05191581,0.046138816,0.009376055,0.025287509,-0.0072139055,-0.008796942,-0.044134058,0.022649491,-0.0036404466,0.020539422,0.024768278,0.01089943,-0.017654143,0.026825115,-0.018709356,-0.05782859,-0.04432234,0.009471422,0.034817997,-0.021291902,-0.04177484,-0.027260758,0.00821788,-0.03863714,0.02196364,-0.02715282,-0.027428346,-0.004108159,-0.0041655055,-0.04313047,0.06739074,-0.03091637,0.043472752
BSH2%UPI0006C52F45,0.0027580727,-0.021439686,0.09941226,-0.049035706,-0.009935668,-0.048471708,0.027321257,-0.0676048,0.07406137,0.054266855,-0.0004110525,0.026471455,-0.03529773,0.06403759,-0.022495076,0.046355866,-0.02538991,-0.069746025,-0.024446167,-0.039442245,0.017388541,-0.057307586,0.028554017,-0.03207515,-0.089827165,0.012543466,-0.054806944,0.012097411,-0.03070659,0.046990447,0.0793393,0.08605237,-0.02664499
BSH2%UPI0006C5C844,0.0046320288,0.013593024,0.028077442,-0.024574183,0.0031945717,-0.010192953,0.001984214,0.011298915,0.05017425,0.0648856,0.002469335,-0.041485418,-0.0013057122,0.0011727022,-0.010575632,0.00427261,-0.015671298,-0.026184391,0.001868031,-0.040132012,-0.0108401645,-0.03760086,0.022028446,-0.030438058,-0.05082323,0.0123458635,-0.019041754,0.018088216,0.005455968,0.004974912,0.021300744,0.019976234,0.0062240665
BSH2%UPI0006C706B0,0.034528192,0.04143636,-0.0042915507,0.016460443,-0.038482558,-0.021478035,-0.006391181,-0.019523188,0.003960935,-0.0012310615,-0.009012531,0.008240166,0.05374997,0.0068134456,-0.02668624,-0.029968584,-0.029405735,-0.033521432,0.010493186,-0.003938854,-0.010771802,-0.031490065,0.033865944,0.029865079,0.024584735,-0.060832676,-0.06519561,-0.039295252,0.020407395,-0.007453115,0.013574294,0.015310857,0.035954345
BSH2%UPI0006CAB5AD,-0.038130578,-0.039185185,0.0032698307,0.023188785,-0.126048,-0.027447604,-0.044226628,0.01703334,0.014763093,0.028109046,0.008912439,0.12240195,0.02463649,0.08360722,-0.097907044,-0.0044932384,-0.056936756,0.0119785,-0.014555898,-0.09764652,-0.122178964,0.0053653214,0.059383344,0.15110122,0.08421523,-0.07034035,0.011613522,-0.0017044161,0.025064973,0.009777055,-0.008656723,0.010945689,-0.018637886
BSH2%UPI0006CABDF6,-0.0031694837,0.023159565,-0.0123154,0.03169141,-0.045841563,-0.0101370225,-0.0370013,0.020785425,-0.016400706,-0.0004621836,0.031684652,-0.008832656,0.026085103,-0.01089123,-0.056515586,-0.044853494,-0.025729716,0.012399115,0.032405797,0.022028249,-0.009921536,0.027563084,-0.031151462,0.012103284,0.01416581,-0.024225198,0.028006934,-0.017394653,0.014413973,0.0032700864,0.017059142,0.008083981,0.0136967655
BSH2%UPI0006CABE2C,-0.046354502,-0.05203143,0.042236604,-0.07741293,0.091411084,-0.011951055,0.12279625,-0.009063353,0.0076632313,0.045174085,-3.7891426e-05,-0.15342313,-0.12465328,-0.13678905,0.07771316,0.09232429,0.07935217,0.03235126,-0.014607174,0.08717285,0.06561503,0.025878761,-0.114219606,-0.13340494,-0.07847322,0.10136533,0.1018509,0.14757185,-0.055522736,0.072845094,0.0076942174,0.048290297,-0.053948484
BSH2%UPI00082051E1,-0.0050998204,0.011199492,-0.070459165,-0.02943543,-0.052388724,0.05522457,-0.05455272,0.051500387,-0.044069324,-0.048181586,0.015907232,0.047732938,0.033275437,0.030337837,-0.009605867,-0.04993894,-0.062090766,0.04552569,0.015385054,-0.02441679,-0.08671145,0.06107969,0.0069540255,0.084473915,0.09762498,-0.046826527,0.040284578,-0.012280993,0.06941238,-0.05326293,-0.024684316,-0.04239385,0.022805447
BSH2%UPI00082062C1,-0.026163043,-0.023318298,0.111769445,-0.052471183,0.009868331,-0.023238491,-0.010101975,-0.04369875,0.06045869,0.04745948,-0.012430482,0.0010156671,-0.007441884,0.020617902,-0.04172739,0.0056307446,0.032454394,-0.039251264,-0.014433396,0.027160153,0.08471189,-0.062264375,-0.0070178956,-0.0213337,0.021010382,0.019553859,-0.033575904,-0.013321245,-0.12020769,0.02434597,0.020448077,0.060922906,-0.022576509
BSH2%UPI000820857A,-0.07289479,-0.07365468,0.045682613,-0.014183233,0.122473486,-0.02808106,0.09454302,-0.0024417308,0.023429325,0.0056442306,-0.040667687,-0.05355526,-0.033407524,0.048545886,0.12801379,0.07784513,0.07695425,-0.022099819,-0.06309329,0.012817971,-0.010068383,-0.0719725,0.0048728795,0.025662627,-0.0528235,0.102451056,-0.055626627,0.01812788,-0.049514476,0.030390367,-0.030196358,0.0006156724,-0.0680281
