Family,3oxoDCA,3oxoLCA,7oxoDCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,HCA,LCA,TCA,TCDCA,TDCA,TLCA,UDCA
12aHSDH%GENOME015584_936,0.09172538,0.032906972,0.045777734,0.019558094,0.120113984,0.09263271,-0.09419585,-0.06668819,-0.050195817,0.0696015,0.010737602,0.011902954,-0.07876303,-0.10138414,-0.25152084,-0.14743567,0.14741236
12aHSDH%GENOME044629_647,-0.07743129,0.060424946,-0.10592437,-0.10269209,-0.11152443,0.020183563,0.021343961,0.04859347,0.15777978,0.08073933,0.0030282608,7.273432e-05,-0.0042984067,0.03880454,0.09079413,0.019762237,-0.12806466
12aHSDH%GENOME051950_684,-0.023156283,0.029945884,-0.052314915,-0.040155157,-0.05200956,-0.036882464,0.008717182,-0.0006902683,0.013206038,0.06897792,0.022999337,-0.006400131,-0.014798038,0.022245018,-0.014838252,0.05836658,-0.03461142
12aHSDH%GENOME055489_1547,0.04959553,-0.0015208673,-0.024281103,-0.008820511,-0.008648623,0.092897035,-0.05746688,-0.079970494,0.042067356,-0.009281527,-0.006137302,0.042382956,-0.023303716,-0.07120343,0.057615418,-0.091499224,0.065027654
12aHSDH%GENOME077010_272,0.03311665,0.08506318,-0.0927478,-0.14130571,-0.006925705,0.1785961,-0.014059106,-0.07944472,0.14270969,0.1350234,0.09717437,0.10711402,-0.07267648,-0.22935236,-0.25707433,-0.09366458,0.028776074
12aHSDH%GENOME126416_2228,-0.057739116,2.2690203e-05,-0.06810674,-0.051741205,-0.1393252,-0.113662034,0.067674726,0.05627854,0.029029218,-0.082555525,0.03794652,-0.0061941417,0.046511494,0.11086879,0.22590059,0.1731716,-0.115185305
12aHSDH%GENOME136792_1072,0.051791023,0.025256261,-0.08635445,-0.1238983,-0.10844172,0.045525126,-0.04800683,-0.04920067,0.052048422,0.0850266,0.12607732,0.11089927,-0.06737122,-0.058027707,-0.016165571,-0.009540218,0.029687567
12aHSDH%GENOME187328_883,0.08272379,0.091976136,0.006623718,-0.0053971615,-0.035534736,-0.008944481,-0.03539355,-0.089041874,-0.062669344,0.06080922,0.024453212,-0.0017969738,-0.04006212,-0.070459746,-0.011670221,-0.07931053,0.06106877
12aHSDH%GENOME211747_1057,-0.06882032,0.031168353,0.06308273,0.06685999,0.084189326,-0.06155546,0.05054111,0.056513906,-0.067462265,-0.01820942,-0.07598579,-0.07689255,0.055719923,0.019597996,-0.072140686,0.004538391,-0.011503517
12aHSDH%GENOME225739_454,-0.08259144,-0.16494663,0.068689436,0.11953935,0.14790054,-0.1194222,0.071685255,0.08414241,-0.11533501,-0.13437702,-0.14245117,-0.124806754,0.16875415,0.1606268,0.10016429,0.12606853,0.015975691
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.024607528,0.107119344,-0.013263779,-0.0403149,-0.02897507,-0.044919282,0.012366726,0.011796423,-0.0215802,0.055573277,0.07134704,0.01987245,-0.04659736,-0.010244647,-0.084401675,0.05744403,-0.05295049
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.0054466915,0.052202918,0.09433219,0.09322794,0.110792436,-0.0033686797,0.00051002135,0.0045407563,-0.06100507,0.017059013,-0.06388884,-0.060592346,-0.01590613,-0.04058477,-0.07163172,-0.059528176,0.020967524
12aHSDH%MBQ2887473_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.018441254,-0.07060093,0.016356407,0.025804255,0.058967754,-0.005942683,-0.014256053,0.023981342,-0.025464397,-0.047929734,-0.039076325,-0.0125685325,0.0299341,0.044844404,0.03904017,0.024152055,0.032763727
12aHSDH%MBQ4566268_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.069119714,-0.08754995,0.10385462,0.14483307,0.12435911,-0.05017417,0.08528933,0.06156242,-0.06633906,-0.14991602,-0.11507475,-0.08992454,0.12380245,0.10468003,0.09265737,0.016188484,-0.03256433
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.100068524,0.105223104,0.12864266,0.11627369,0.08209153,-0.0058882707,-0.12999143,-0.12313408,-0.22832018,0.031979874,0.048935395,0.03078201,-0.048075967,0.07800738,0.042535786,0.025110329,0.075014375
12aHSDH%MBR6816818_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.036710482,0.0877,0.054553855,0.03198425,-0.043768607,0.0042762123,-0.028546477,-0.068145454,-0.093947075,-0.017575819,0.025971748,0.01588944,-0.0018682827,0.01305572,0.057134457,0.021348692,0.03079494
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.006465951,0.031327814,0.068064496,0.043890074,0.032129522,0.008858683,0.008659552,0.0020891235,-0.033946022,-0.025119374,-0.008481953,-0.017101813,-0.006744515,-0.017311273,-0.05473049,-0.023748048,-0.0033634093
12aHSDH%MBR7146259_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.0394523,0.051906496,-0.12966563,-0.13424951,-0.07651236,-0.003971023,-0.017256547,0.020263094,0.07163504,0.05345225,0.084285885,0.07138054,-0.04199418,-0.032656904,0.013529843,0.030035315,-0.03708118
12aHSDH%MCH5186073_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.09344155,-0.06909232,-0.028054927,0.014664118,0.0022930005,-0.049751986,0.09775732,0.07449089,0.012763672,-0.051549487,-0.05258429,-0.04423976,0.10087084,0.081417926,0.082471915,0.088384055,-0.08581272
12aHSDH%MEE0965876_1_SDR_family_oxidoreductase__Bacilli_bacterium_,-0.041661352,-0.007910477,0.055265397,0.039762042,0.017738748,-0.100370295,0.030565353,0.015562218,-0.107910454,-0.062470995,-0.0006538826,-0.039922383,0.022818841,0.051110733,0.02249754,0.14046252,-0.006954513
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,0.035126667,0.051904272,0.0042306785,-0.038564965,-0.03683921,0.037446886,-0.009054157,-0.024137849,0.044898003,0.024459412,0.050857306,0.04868546,-0.022585262,-0.04226377,-0.052919444,-0.10491074,-0.014681173
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.06442928,-0.03278086,0.06421078,0.035048634,0.06490307,0.09951775,-0.074116796,-0.05774157,0.027871983,0.01653262,-0.007312486,0.037443157,-0.070181295,-0.08273057,-0.053842634,-0.05848877,0.065524094
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,0.07645749,0.0062689437,-0.011753662,-0.023856603,-0.018398833,0.0994308,-0.033612538,-0.039394375,0.08845445,0.052031383,0.0275064,0.033306297,-0.06133701,-0.0544994,-0.057089977,-0.113101415,0.013158551
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,0.16045897,0.118532784,0.04773637,0.010619784,0.03674068,0.07640087,-0.107147455,-0.159864,-0.059872266,0.109713316,0.08401587,0.082006484,-0.11337556,-0.13883811,-0.02257286,0.049443875,0.06583459
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,-0.039458774,0.017512312,-0.10025749,-0.07865384,-0.045569688,-0.0076354854,0.021832889,0.029572465,0.053341486,0.060865186,0.03375014,0.021683639,-0.0005637146,-0.0063417875,0.0052918424,0.02780998,-0.050837174
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,0.0025681846,-0.08894559,0.11357874,0.1315916,0.17667526,-0.0023102367,0.025069008,0.033633024,-0.03835131,-0.05750743,-0.17484303,-0.12048361,0.06770147,0.025256412,-0.05382599,-0.11914402,0.07718655
12aHSDH%WP_249318265_1_SDR_family_NAD(P)-dependent_oxidoreductase__Yeguia_hominis_,0.062083244,0.053812694,0.014288119,-0.019371707,-0.042442158,0.052079342,-0.061497018,-0.08922438,-0.042803146,0.0052057095,0.07248643,0.0739913,-0.046305872,-0.04674104,-0.020729182,0.0118528,0.030823441
12aHSDH%WP_251178417_1_SDR_family_NAD(P)-dependent_oxidoreductase__Adlercreutzia_agrestimuris_,-0.034060664,-0.034959618,-0.070973456,-0.04864007,-0.054652657,-0.055559605,0.0652842,0.070890285,0.08338418,0.030657127,-0.014580681,-0.032761063,0.015378012,0.033382956,0.033658277,-0.051450685,-0.061081335
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,0.0056142844,-0.046674654,-0.03133063,-0.022301232,0.014691258,0.07368489,-0.019094184,0.0017089158,0.08668514,0.013352095,0.015249279,0.033667814,-0.04040508,-0.056090172,-0.054230813,-0.08806971,0.003770939
12bHSDH%GENOME225741_180,0.031027216,-0.04431949,0.09836517,0.07462616,0.055540875,-0.024964675,-0.015899409,-0.038119286,-0.0905323,-0.039490916,-0.017071178,-0.02514047,-0.012817756,-0.015616583,-0.0041314326,0.029431395,0.05427185
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,-0.014058178,0.017274784,-0.052227486,-0.06512061,-0.042495895,-0.0048262686,-0.010585358,0.0139019005,0.056607354,0.063756935,0.034082953,0.022847684,-0.008580904,0.005943263,-0.0071751303,-0.02056991,-0.048019543
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,-0.03787404,0.08827541,-0.02895645,-0.04369148,-0.031128287,-0.04114893,-0.0041857557,0.018264296,0.0069112177,0.04360271,0.040125184,0.013709235,0.013422217,0.008974529,0.0073495787,0.021101473,-0.06890994
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.043562185,0.15413333,-0.15871832,-0.20021655,-0.21544829,0.10173468,-0.072595306,-0.10573515,0.15518339,0.16917352,0.14821562,0.14446169,-0.11775055,-0.12060141,0.011162097,-0.06929915,-0.06307668
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,-0.078726366,0.07038185,-0.30517828,-0.29283386,-0.32497567,0.10115207,0.044625264,0.063030526,0.3710978,0.09822848,0.23037006,0.21623164,-0.05288855,-0.023213973,0.061470784,0.03975639,-0.27744877
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.16795929,0.22572626,-0.07688988,-0.1196115,-0.13686158,0.1557355,-0.15685752,-0.20258218,0.04198836,0.08389945,0.18266407,0.17679513,-0.17975682,-0.20824002,0.0041365204,-0.0046446654,0.04717033
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,0.080483586,0.12111098,0.06391922,-0.055172626,-0.05694345,0.11828092,-0.039002202,-0.09033284,0.02165886,-0.015581183,0.10927608,0.10401909,-0.0703169,-0.18582077,-0.20092957,-0.089365765,0.041416116
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,-0.039593395,-0.030575752,0.11487913,0.107478306,0.09813677,-0.0034992737,0.0100550875,0.023583623,-0.043430038,-0.10446336,-0.08978267,-0.035027593,0.069130726,0.025982983,0.03999445,-0.049026944,0.008101938
3aHSDH%3aHSDH%WP_117548394_1_SDR_family_NAD(P)-dependent_oxidoreductase__Longicatena_caecimuris_,0.05358769,0.080462046,-0.02513454,-0.04972564,-0.049137995,0.07563093,-0.06719689,-0.077278025,0.016317278,0.027847117,0.08694005,0.09453593,-0.039282385,-0.056132134,-0.025168853,-0.011206443,0.0004183995
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,0.083800375,0.14665546,0.038983315,0.055397153,0.045356218,0.00094453804,-0.009442688,-0.06371997,-0.14248373,-0.087435484,0.050178476,0.01969218,-0.03655975,-0.05181512,-0.033259466,-0.022680424,0.051804706
3aHSDH%3aHSDH%WP_215683787_1_glucose_1-dehydrogenase__Dorea_formicigenerans_,0.03951511,0.011471272,0.026880385,0.025147572,0.044918492,0.080102,-0.088823445,-0.09091877,-0.050208382,-0.03852596,0.020123735,0.07021755,0.0073909923,-0.023231694,0.11718238,0.14767857,0.044294614
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,0.069598705,-0.012089217,0.046869792,-0.0016093373,0.051504593,0.053890366,-0.08492884,-0.016105816,-0.0020335477,0.053753022,0.009262755,0.03173809,-0.08586034,-0.07299206,-0.13232519,-0.15193838,0.10936511
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,-0.10448385,-0.032199908,-0.022471514,0.013842612,-0.004695762,-0.052151185,0.058582354,0.05242773,0.036926605,-0.014701676,-0.08056825,-0.052709173,0.094547234,0.05188121,0.13583638,0.07712808,-0.08103194
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,0.029803298,-0.013851153,0.16980143,0.1819791,0.29143944,-0.0014790276,-0.023148987,-0.051048517,-0.20550618,-0.032894924,-0.14363761,-0.096573144,0.09301042,-0.036158975,-0.064131714,-0.03255726,0.13551445
3aHSDH%GENOME060426_131,0.13041906,-0.032038257,0.0016339966,-0.05182186,-0.027241267,0.12888308,-0.090396464,-0.10368135,0.025272777,0.059924327,0.12143652,0.12123313,-0.11555504,-0.14507595,-0.12936266,-0.045995876,0.06207861
3aHSDH%GENOME084620_3418,0.03358974,-0.1456793,-0.056263648,-0.055043556,-0.011528647,0.123196945,-0.11350754,-0.057166103,0.13602883,-0.019999735,0.009080894,0.088512525,-0.022622874,-0.015291801,0.16784833,0.0017365669,0.04742887
3aHSDH%GENOME084674_3322,0.10733751,0.05989095,-0.10185296,-0.1428483,-0.13005641,0.099350564,-0.076593064,-0.102335855,0.091510095,0.11617646,0.12417436,0.12633802,-0.10360208,-0.1354774,-0.047383264,-0.10547063,0.041876364
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.054155782,-0.05372761,0.05318228,0.03124583,0.008666216,-0.005300473,-0.04246296,-0.032879554,-0.075496726,-0.04877624,0.013061574,0.02507164,-0.04110026,-0.024930697,0.05879402,0.058822263,0.08704952
3aHSDH%MCI6633699_1_3-oxoacyl-ACP_reductase_FabG__Clostridiales_bacterium_,-0.07533163,-0.07486337,0.04756456,0.10264979,0.077587254,-0.08212327,-0.02433232,0.025496151,-0.091962196,-0.035693582,-0.11050136,-0.07682263,0.10820376,0.11312774,0.194804,0.15605241,0.009420212
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,-0.02324559,0.024458572,-0.00396162,0.024975099,0.005171733,-0.098380126,0.080715805,0.035973914,-0.030949928,0.07538371,-0.010408269,-0.06270137,0.030425359,0.02952498,-0.020850664,0.06132026,-0.062589124
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,0.0010697101,-0.018028006,0.14189741,0.13531138,0.13720663,-0.15255988,0.014918707,0.08371718,-0.1683188,-0.13691074,-0.13477637,-0.14922409,0.05389655,0.04648932,-0.041218624,-0.0748746,0.11883125
3aHSDH%MCI8931631_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.07374095,-0.03176409,-0.121979624,-0.043988034,-0.08795309,-0.086665295,0.05549583,0.07240756,0.07861362,-0.09081313,-0.035941526,-0.075629085,0.044240974,0.115513094,0.21690525,0.11183238,-0.07195859
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,-0.031598758,0.0019259395,0.049463466,0.028495856,0.034451623,-0.09580719,0.02925029,0.05477909,-0.044418916,-0.002927401,-0.06060033,-0.05836785,0.066181555,0.032334056,-0.012131568,-0.10773629,-0.01956962
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-0.039776325,0.06557251,0.094648734,0.11830299,-0.0083225705,-0.12075731,0.088092096,0.10014303,-0.08640266,-0.16566263,-0.056574192,-0.094101936,0.09407423,0.21193661,0.19747223,0.22110194,-0.15604444
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.14864105,-0.114475735,-0.037228912,0.037440598,-0.17236492,-0.08125165,0.10280235,0.252099,0.23971263,-0.14113261,-0.09042828,-0.07735454,0.11163874,0.35287473,0.31866938,0.014181509,-0.25537732
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.032936692,-0.093653806,0.071144015,0.05196299,0.0039779814,0.0051630973,-0.00086499617,-0.01014292,-0.025127562,-0.074765116,0.00046285987,0.027040146,0.012317231,0.021568255,0.10482441,0.06338764,0.015156479
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.053172007,0.07753494,-0.32447356,-0.32448137,-0.20436722,0.14751038,-0.11737225,-0.10107942,0.24926023,0.2555479,0.25980577,0.27752766,-0.12801021,-0.19476067,-0.0046211164,-0.053927794,-0.04356257
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.1445703,0.01927439,0.04279217,-0.030621491,0.004129931,0.056508392,-0.16522175,-0.14480142,-0.043342236,0.1886806,0.065783,0.06603662,-0.17555578,-0.16003205,-0.10878792,-0.06386465,0.16377068
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-0.0051179025,-0.00793078,0.072227135,0.060107723,0.100406736,0.022426518,0.014618163,0.025375314,-0.048671912,0.002876134,-0.08117441,-0.09439904,0.009383111,-0.015183356,-0.21215975,-0.04121144,0.05786947
