Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,IleLeu_CA,LCA,Lys_DCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA
BaiA%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_1098,0.15201038,0.5258588,-0.98528117,0.88366634,-0.16961807,0.17280632,-1.0,0.26009998,-0.7314702,-0.54530036,0.83850425,0.80601245,0.32941318,-0.44495454,-0.82850593,-0.44980812,-0.43664575,0.28966117,-0.37995502,0.89992684,0.60881734,-0.7265718,-0.3932693,-0.18089329,0.0033674303,1.0,1.0,0.13005193,-0.029304199,0.40983298,-1.0,-0.58454007,-1.0,-0.4164876,-0.16898929,0.07466832,0.3707152,0.15902664
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.46103582,-0.3695105,0.6925372,-0.73065114,0.9649137,0.05792159,0.8092976,-0.784444,-0.30148578,-0.27742133,-0.91123885,-1.0,-1.0,0.3176173,0.43241575,0.58743644,0.62504995,-0.02506005,1.0,-0.7303613,-0.24437846,1.0,0.7996011,-0.5898119,-0.59941065,-1.0,-1.0,0.4974117,1.0,0.56390244,1.0,-0.8338221,0.73966277,1.0,0.14942089,0.15754934,-0.16635068,0.44547835
BaiB%MDY5565236_1_bile_acid--CoA_ligase_BaiB__Candidatus_Limivicinus_sp__,-0.32118526,-0.31441328,0.5202108,-0.1512167,0.09375561,0.6957664,0.5489504,-1.0,0.5478781,1.0,-0.19531327,-0.80260926,-1.0,0.05279692,-0.4421283,-0.059097044,0.12328282,-0.24774736,0.9582741,-0.23660582,0.8032461,1.0,1.0,0.61590195,-0.57194966,-0.773276,-0.79140276,-0.50186193,-0.0816453,0.1788477,-0.6065517,-0.26463446,0.07227546,0.33922315,-0.42199063,-0.38599932,-0.22873619,0.63933504
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.23212458,0.077555686,-1.0,0.51141244,-0.6085076,1.0,-0.14444125,0.48639762,-0.945982,-0.8368954,0.7712212,0.69819313,-0.6889911,-0.8213622,-0.7117011,0.21656726,-0.6033429,1.0,-0.67963886,0.7498999,0.45881832,-0.78832704,-0.9229265,0.70312965,-0.4330406,1.0,1.0,0.2869762,-0.15710036,1.0,-0.09772759,0.265702,-0.6750661,-1.0,-0.6441077,0.25804278,0.24370734,-0.34722602
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,0.27749965,0.6439329,-0.89565575,1.0,-0.82977253,1.0,0.14834364,0.39923015,-0.52233267,-0.91784614,0.51412106,0.33456442,0.28343105,-1.0,-0.8427631,0.19458225,0.021110527,0.6111755,0.24254556,0.59170604,0.15063304,-0.06675012,-0.9319892,0.53441215,-0.803777,0.9474651,-0.20834625,-0.62553316,-0.34929705,1.0,0.058769666,-0.046618074,-0.5912697,-0.74327964,-0.155604,-0.09477444,0.26534778,0.19100994
BaiCD%CosteaPI_2017__SID713A014-11-0-0__bin_55_fa_OLFEPFFO_00187__NADH_oxidase,-1.0,-1.0,0.15983386,-0.5463177,1.0,0.41089985,1.0,-1.0,0.105377294,0.60619974,-0.79447985,-1.0,-0.9541724,-0.23715806,0.9248942,0.8951837,1.0,-0.9176921,1.0,-0.9897458,-0.46391374,1.0,1.0,-0.12585633,0.16432215,-0.08506435,0.079132475,0.40951315,1.0,0.4280894,0.7137356,-1.0,1.0,-0.56382185,-0.06552372,-1.0,-1.0,0.43693933
BaiCD%MCI8583944_1_FAD-dependent_oxidoreductase__Dorea_sp__,-1.0,-1.0,1.0,-0.928856,0.46886256,-0.805373,1.0,-1.0,1.0,0.6126757,-0.6983785,0.24580416,-0.8191677,1.0,0.1464623,1.0,1.0,-0.92388594,0.36426872,-1.0,-1.0,1.0,0.34052473,-1.0,0.17710719,-0.7146445,-1.0,1.0,1.0,-0.56063384,-0.2544876,-1.0,0.99996084,0.22197571,1.0,-0.96823335,-1.0,0.9379841
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,1.0,1.0,-1.0,1.0,-1.0,-0.6101395,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.33423397,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.9204317,-0.016826719,1.0,-1.0,-0.042866506,0.9870862,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.8022062,-0.95721585,1.0,1.0,-0.37115943
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,1.0,0.67191,-0.7913252,0.6842945,-0.045502644,0.9208205,-0.32153612,1.0,-1.0,-1.0,1.0,0.055745758,-0.6165261,-1.0,0.47899678,-0.3875799,-0.9457853,1.0,-1.0,0.80313367,0.5585761,-0.52186155,-1.0,0.99012786,-1.0,0.91349757,-0.61355674,-0.74445087,-0.56662154,1.0,0.81788355,1.0,-0.388211,1.0,-1.0,1.0,0.90054953,-1.0
BaiCD%SRR5580120_bin_52_JEIALLOE_00740__Metal_reductase,-0.08450654,0.14538607,0.6449849,-1.0,0.69499636,0.29243714,0.45183983,-0.79677886,-0.119957246,-0.45927414,-0.18241549,-0.5664133,-0.1741061,-0.11083183,0.2993995,0.65004957,0.76598996,-0.661898,0.67920035,-0.046405774,-1.0,0.023409504,-0.034367565,-1.0,0.30723345,-0.10294824,0.12548922,0.63179135,0.7127116,0.047081005,-0.8491142,-1.0,-0.1856703,0.39929226,0.41483897,-0.24304827,-0.07480047,1.0
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-1.0,-1.0,1.0,-0.44310585,1.0,0.9002293,1.0,0.12081712,1.0,0.80057687,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.693771,0.8331571,-1.0,-0.5233421,1.0,0.006411518,-0.8563469,-1.0,-1.0,-1.0,1.0,1.0,0.5522274,1.0,0.76741004,0.595797,0.7180975,1.0,-1.0,-1.0,1.0
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,0.13152768,0.3194396,-0.76753706,0.8381538,-0.4723201,0.393358,-1.0,0.8094131,-1.0,-0.81542224,0.73266536,1.0,0.5167599,-0.54731995,-0.13304347,-1.0,-0.53502476,0.82265043,-0.5062229,0.88077116,0.9530117,-0.46519744,0.10053398,1.0,-0.9468093,0.44946268,0.14831534,-1.0,-0.46781617,1.0,-0.7298781,0.42968506,-0.91092545,-0.5217203,-1.0,0.69320065,0.6819036,-0.34276524
BaiCD%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3076,0.2489951,0.5234169,-1.0,0.44603908,-0.5584147,1.0,-0.7433303,0.76755714,-0.9241579,-0.79930335,0.89332753,0.9289513,0.48031077,-0.104390614,-0.4520071,-0.68390656,-0.80614823,1.0,-1.0,1.0,0.2143216,-1.0,-1.0,0.031209787,0.016946053,1.0,1.0,0.49336842,-0.5347317,1.0,-0.6443858,0.24938759,-1.0,-0.96596014,-0.7227079,0.5137383,0.55863506,-0.48928425
BaiCD%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_2937,-1.0,-1.0,1.0,-0.15522666,-1.0,1.0,-0.74704075,-1.0,1.0,1.0,-1.0,-0.79523164,-1.0,0.24892871,1.0,1.0,-0.15290082,-1.0,1.0,-1.0,-0.21828513,1.0,0.3880837,-0.9451121,1.0,0.6438512,1.0,0.7166437,-0.023285048,0.8416965,1.0,0.5204229,1.0,-0.6098321,0.446178,-1.0,-1.0,-1.0
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,0.28448924,0.29215562,-1.0,1.0,-0.5348057,0.072597094,0.26836306,-0.08365166,-0.3676031,-0.5705941,-0.015827483,0.94413584,0.017782725,-0.48522466,-1.0,-0.20314196,-0.87220836,0.22608252,0.3424307,0.18647388,-0.6881839,0.5601052,0.4634811,0.5793494,-0.07940063,0.6164175,-0.20156768,0.3948007,0.15024923,0.31375197,0.8764758,0.44494376,0.0035199453,-1.0,0.29996568,-0.3162511,0.012775929,-0.85864913
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,0.10863306,0.13788006,0.089621164,-0.38659823,-0.22293724,0.16821478,-0.14762515,-0.83441144,0.005648675,0.26863167,0.103119954,-0.45911548,0.09501374,0.47398078,-0.23369092,-0.1875226,-0.16486266,0.012774868,-0.0111473445,0.09278119,0.91804487,-0.15893286,0.3236919,-0.33367714,-0.008669406,-0.5922348,-0.346727,0.24927339,-0.25028333,0.015266057,0.11884917,0.13162935,0.27419546,1.0,-0.5798779,0.27821952,0.32196936,-0.3098011
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,0.38340262,0.08598054,-0.78502786,0.40427646,0.33796117,-0.46440622,0.6589841,-0.5447176,-0.08749317,-0.4761808,-0.01004481,-0.20521227,0.117970265,-0.1279088,0.3798457,-0.0040284656,-0.33373728,-0.32926205,0.26690897,-0.11128775,0.2740231,0.78477037,0.07031562,-0.54600483,-0.37137443,-0.0070874626,-1.0,0.45932752,0.26597834,0.09479512,0.70486224,0.091782376,0.707402,0.27696598,0.3714939,0.0050896634,-0.14133425,-0.5796279
BaiE%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3079,-0.06863257,0.23417416,-1.0,0.70485425,0.026953187,0.9019065,-0.31952074,0.29402488,-1.0,-1.0,0.11201763,0.07838711,0.20636547,-1.0,0.07936131,0.0825753,-0.08913023,0.7048423,0.18862171,0.400721,0.575159,0.30970773,0.33729595,1.0,-1.0,-0.35917833,0.67316955,-0.612669,0.22345427,1.0,0.61694306,0.6954086,-0.6425466,-0.81858957,-0.34407464,0.16018966,0.31860834,-0.28040642
BaiE%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_166,-0.16866721,0.30122757,-1.0,1.0,-0.5863182,1.0,-0.67885184,1.0,-0.99117005,-0.90881914,0.100427024,0.77143544,0.2885396,-0.47480625,-0.52603513,-0.79167426,-0.727441,0.86722374,-0.5768163,0.13432121,0.21648242,-0.062257994,-1.0,1.0,0.2577109,1.0,1.0,0.16636954,-0.8882391,1.0,-1.0,0.36563256,-0.78098047,-1.0,-1.0,-0.46378806,0.15729997,-1.0
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.8543648,1.0,-1.0,1.0,-0.7904923,1.0,-1.0,0.73357695,-1.0,-1.0,0.2892878,0.62439835,0.81186855,-0.46729207,-0.4749725,-1.0,-0.8581389,0.44590747,-0.58552104,0.6909408,1.0,-0.48978776,-1.0,1.0,0.023022264,0.7759501,1.0,-0.31757966,-0.5922389,1.0,0.0015743435,1.0,-0.39770582,-0.105757155,-1.0,0.6361049,1.0,-1.0
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.06012384,0.1586507,-1.0,1.0,-1.0,0.54254776,-0.8260148,0.7577378,-1.0,-1.0,0.63715893,1.0,1.0,0.09793575,-0.02966658,-0.6445189,-0.9958159,1.0,-0.8775385,0.68965125,1.0,-0.5894576,-0.5601903,1.0,-0.59585273,0.38340777,1.0,-0.7111345,-0.38717186,1.0,-0.4422502,0.9804298,-0.23879494,-1.0,-0.9947588,0.019928696,0.3851664,-1.0
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.5766158,0.4431337,0.369494,0.27699286,0.4407149,1.0,-0.67081255,0.31010395,0.34950683,0.6361138,0.00773506,-0.5331893,0.14059137,0.7006755,0.3979664,-0.36259422,-0.12405644,-0.84888536,-0.3646162,0.08158479,-0.51424754,-0.20927075,-1.0,-1.0,0.5085992,-0.59474844,-0.06786576,0.9618888,-0.128277,-1.0,0.040521685,0.06533785,-0.28166348,0.8141979,-1.0,0.61807454,0.43827203,0.5736043
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,1.0,1.0,-1.0,1.0,-0.9039808,0.30406255,-0.884883,1.0,-1.0,-1.0,1.0,0.7091695,1.0,-1.0,-0.91165936,-1.0,-0.8354543,1.0,-0.88918096,1.0,1.0,-1.0,-0.8543302,1.0,-1.0,0.24410275,0.66697514,-1.0,-0.7996784,1.0,-1.0,0.6808535,-0.7422976,-0.50922805,-1.0,1.0,1.0,-1.0
BaiF%LiJ_2014__V1_FI37__bin_39_fa_IHFOFLIJ_00762__L-carnitine_CoA-transferase,0.36368307,0.3920537,-0.53487176,-0.2749124,0.8709686,-0.4971569,0.3933112,-0.61969167,-0.15665798,-0.17896742,0.015453828,-0.5405966,0.25075862,-0.25988263,0.5533704,-0.37235677,-0.21487258,-0.47943425,-0.072621,0.11451267,-0.11495245,-0.009075751,-0.38250628,-0.8652492,0.13045262,0.20231362,-0.16264223,-0.014066529,0.42756173,-0.06629119,1.0,0.446385,0.2653425,0.99006087,-0.41439903,0.107793905,0.3056954,-0.72811234
BaiF%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01956__Bile_acid-CoA_transferase,-0.058607195,0.014629455,1.0,-0.95766073,-0.6652196,1.0,-1.0,-0.93947107,0.43857023,0.6832721,0.8514452,0.23805341,0.26328087,-0.20992652,-0.95892334,-0.32879966,0.6055841,-0.8290374,0.5329438,0.38015306,-1.0,0.09639957,0.38880616,0.26937044,-0.6154894,0.5196481,-0.20555595,0.2829385,-0.8634034,-0.08718644,-0.42731798,0.057187065,0.5670252,0.5879087,0.72548574,0.15158343,-0.36193356,0.5687491
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,0.4329063,0.18065178,0.40218204,0.34675154,-0.6129723,1.0,0.083721645,0.14893544,0.2081315,0.2781576,0.43024406,-0.35332477,-0.18013558,-0.24128245,0.55755633,-0.39075327,0.10262611,-0.046957385,-0.7686111,0.3427185,-0.76645565,-0.015125935,-0.09823174,-0.7750186,-0.48048797,-0.43761748,-0.95817363,0.064640805,-0.44853255,1.0,0.044944495,-0.39719534,-0.039603204,0.61557454,0.12933603,0.29779208,0.19431917,-0.1666687
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,1.0,1.0,-1.0,0.67936164,-1.0,0.25725132,-1.0,0.6295526,-1.0,-1.0,1.0,1.0,1.0,0.2210313,-0.9027858,-1.0,-1.0,0.83945143,-1.0,1.0,0.6031896,-1.0,-1.0,0.355491,0.45933524,0.4916232,1.0,-0.17458592,-1.0,0.64204353,-1.0,1.0,-1.0,0.95752764,-1.0,1.0,1.0,-1.0
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-1.0,-1.0,0.6347258,-1.0,0.962697,0.42605585,0.66600597,-1.0,0.79692346,1.0,-0.72949916,-1.0,-1.0,0.36597085,0.62506765,0.83004886,1.0,-0.5089069,0.8007223,-0.979988,-0.5886358,0.6382473,1.0,-0.2603365,0.54406446,-1.0,-0.63312846,0.86667055,0.8593725,0.040033862,0.49070877,-0.75298786,0.70717347,0.10533894,0.8922814,-0.89232177,-1.0,1.0
BaiF%VogtmannE_2016__MMRS44587603ST-27-0-0__bin_19_fa_ANDGAOCL_00015__Bile_acid-CoA_transferase,0.26903173,-0.026112596,0.40979466,-0.5093761,0.43043828,-0.6486095,-0.46584418,-0.3733902,-0.014580123,-0.6820357,-0.026078053,-0.39589292,-0.14206664,-1.0,0.4850569,-0.30042094,-0.13626434,-0.46489468,0.13306421,-0.099694155,0.20142768,-0.25641355,0.20364513,0.46124786,0.0008471784,0.5084348,-0.10579677,0.00860442,0.36856663,1.0,0.46278486,-0.61773795,0.013616612,1.0,0.82709163,0.2155708,-0.025005955,-0.1820733
BaiF%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_911,-0.98125505,-0.9779155,1.0,-0.97291493,0.22111212,-1.0,0.31439024,-0.81998456,0.79482585,0.2642568,-0.5632182,-1.0,-0.5017511,0.49926004,-0.5359941,0.02235024,0.4829381,-0.56494284,1.0,-0.46266174,-0.85819143,1.0,1.0,0.09095635,-1.0,-1.0,-1.0,1.0,0.96187997,0.47007442,1.0,-0.09848591,0.64770705,1.0,1.0,-0.6310391,-0.8002299,1.0
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,1.0,1.0,-1.0,1.0,-1.0,0.29823938,-1.0,0.832264,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.77818584,-0.6965466,1.0,1.0,-0.76524186,-0.38035953,1.0,-0.14780577,1.0,1.0,-1.0,-1.0,0.4851921,-1.0,1.0,-0.9780858,-0.37858066,-1.0,0.9903247,1.0,-1.0
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,1.0,0.7995781,-1.0,0.8729488,-0.8960416,1.0,-0.76658213,1.0,-1.0,-1.0,1.0,0.61457604,-0.43150362,-1.0,-0.5824394,-1.0,-0.7810484,1.0,-0.5441062,1.0,1.0,-0.5785466,-0.07852581,1.0,-1.0,0.1644073,-0.8276534,-1.0,-0.6229695,1.0,-0.30872303,1.0,-0.6396061,-1.0,-1.0,1.0,0.8252976,-0.0049020494
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,0.45656163,0.8876949,-1.0,0.3683685,-0.9202385,-0.023592785,-1.0,1.0,-0.43475136,-0.44666824,0.6751447,1.0,1.0,0.518072,-0.9405515,-0.68111694,-0.8322221,0.89667356,-1.0,0.80624545,0.11613987,-1.0,-1.0,0.88590693,0.73353094,1.0,1.0,0.953492,-0.79677695,0.46131974,-1.0,0.3789194,-1.0,-1.0,0.05068771,0.22026853,0.49992555,-0.10323822
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.96079415,1.0,-1.0,0.85776037,-0.5749476,0.31027374,-1.0,0.24490431,-1.0,-1.0,0.9492692,1.0,0.83627725,-1.0,-0.5568333,-1.0,-1.0,0.9799929,-0.3139205,1.0,0.5432053,-0.21872415,-0.27449715,1.0,-0.32496417,1.0,1.0,-0.840167,-0.51216,0.8247146,0.27317038,0.9714174,-1.0,1.0,-1.0,0.9055874,1.0,-1.0
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.21830621,-0.00013302805,-0.2736086,-0.08311455,0.4285,0.08696616,-0.08910452,-0.4909345,0.33299977,0.41196468,-0.11904384,-0.30828452,-0.12349531,-0.55806845,0.19798075,-0.21833538,0.016973639,-0.5678079,0.090336375,-0.07630692,-0.46631292,0.1758845,-0.34467325,-0.37089297,1.0,1.0,0.85688394,0.56923515,-0.006450424,0.07351074,0.079515845,-0.12211865,-0.016433822,0.62770355,-1.0,-0.24846753,0.028887149,-0.89169586
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,-0.29281676,-1.0,0.949416,-1.0,1.0,-1.0,1.0,-1.0,0.30385977,0.29924214,-0.5825255,-0.9499535,-0.57690847,0.42308712,1.0,1.0,0.6809317,-0.99235296,1.0,-0.9028037,-1.0,0.68807054,1.0,-1.0,0.13716762,-1.0,-1.0,0.6323056,1.0,-0.9645745,1.0,-1.0,1.0,0.6302369,1.0,0.09786338,-1.0,0.37498498
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-1.0,-0.7004684,0.46062237,1.0,-0.6151636,-0.12720408,0.45134634,1.0,1.0,1.0,-0.1349308,-0.37246087,-1.0,0.9919184,-0.23629212,0.42188397,1.0,0.3200494,0.40051505,-0.7037568,0.60857254,0.39124483,0.12407877,1.0,0.52008694,-1.0,-1.0,-0.2857429,-0.57073385,1.0,-0.44123524,0.53598225,0.6344815,-1.0,-0.939115,-0.8327062,-0.42731646,-0.593952
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,1.0,1.0,-1.0,1.0,-1.0,0.81029403,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.7346733,-1.0,-1.0,-1.0,0.98345083,-1.0,1.0,1.0,-1.0,-1.0,0.7306785,0.19038215,0.9302626,-0.32035053,0.52252185,-1.0,1.0,-1.0,1.0,-0.84305644,1.0,-1.0,0.90549886,1.0,-1.0
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,-0.32502025,-0.16727424,-0.4954082,0.17399836,-0.1914408,-1.0,-0.19048785,-0.920433,-0.3042166,-0.046474032,-0.005782094,0.93661284,0.9641086,-0.36671108,-0.8856804,0.40857264,0.33567026,-0.4118154,0.47121224,0.2247332,0.2655648,-0.14900579,0.77290297,-0.4895713,-0.14422472,0.47116467,0.64965063,0.34439963,0.60877836,-0.34644565,0.059376135,-0.49305972,-0.056665905,-0.708681,0.11694205,-0.2778062,-0.067099,0.4123807
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,0.44194734,0.7307484,-1.0,1.0,-1.0,0.36701202,-1.0,0.6214464,-1.0,-0.9703,0.83347726,1.0,1.0,-0.034614336,-0.788853,-0.9666532,-0.9426961,0.82572955,-1.0,1.0,0.84502155,-1.0,-1.0,0.9832985,0.16616331,1.0,1.0,0.1885971,-1.0,1.0,-1.0,0.14053708,-1.0,-1.0,-0.66405463,0.67615455,0.744096,-0.50150037
BaiH%ERR1018252_bin_5_JFGOJLKC_00141__NADH_oxidase,-1.0,-1.0,1.0,-0.15512307,0.056106362,0.11306818,0.7610225,-1.0,0.95146376,0.69579786,-0.99877876,-0.010864638,-0.2120703,1.0,-0.1483014,-0.020885436,0.8027293,-1.0,0.43147752,-1.0,0.078993395,1.0,1.0,-1.0,0.7647855,0.26607278,-0.06897471,1.0,0.13698238,-0.33914828,0.5046885,-1.0,0.6345717,-0.8965556,0.77783287,-1.0,-1.0,1.0
BaiH%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_00099__NADH_oxidase,0.055776387,0.01944594,-0.03221297,-0.9979497,1.0,-0.63397455,0.5861462,-1.0,0.29932255,0.18069643,0.090073526,-0.6457132,-0.18208079,-0.5823398,1.0,0.22253293,0.47160736,-1.0,0.5910726,0.121461496,-1.0,0.90832114,1.0,-1.0,0.1919457,-0.38875353,-1.0,0.42265236,0.81536025,-0.7787793,0.4055732,-1.0,0.9559082,0.28330988,0.20685229,0.023678953,-0.15298223,-0.10415677
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.78019416,0.26860672,-1.0,1.0,-0.7777195,1.0,1.0,0.87929535,0.383239,-0.14390872,-1.0,-0.42036495,0.6978213,1.0,0.7207971,0.411401,-0.0138791185,0.42732605,1.0,-1.0,0.92924875,0.7930233,0.42455593,1.0,-0.022255674,-1.0,-1.0,-1.0,-0.96167433,-0.18610765,1.0,1.0,0.71008563,0.38839784,-1.0,-1.0,0.59377044,-1.0
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.064781,0.015969414,-1.0,0.137599,-0.658554,1.0,-0.67461,0.2516169,-1.0,-1.0,0.6796308,1.0,0.06833196,-0.5912531,0.0030665367,-0.4864588,-1.0,0.78413486,-1.0,0.63657355,0.45604542,-1.0,-0.7424026,0.9540207,-0.16775808,1.0,1.0,0.17009433,-0.23225148,1.0,-0.31596828,0.35093385,-0.66124046,-0.5414386,-0.49760002,0.21375063,0.24019621,0.20574228
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,1.0,1.0,-1.0,1.0,-1.0,-0.3443337,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.24590872,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.8605055,0.23686051,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.6006266,-1.0,1.0,1.0,-1.0
BaiH%SRR5558156_bin_44_CPDFCOML_01071__NADH_oxidase,0.8227762,1.0,-1.0,1.0,-0.7174035,-0.02423,-1.0,0.8540038,-1.0,-0.5873184,0.80526316,1.0,1.0,-0.07020157,-0.449045,-1.0,-1.0,-0.14468591,-1.0,1.0,0.99989134,-1.0,-1.0,0.35267395,0.081519686,1.0,1.0,-0.5967231,-0.65189666,0.7172015,-0.8464428,0.65120924,-1.0,-0.16451539,-1.0,1.0,1.0,-0.25116205
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,0.28780514,0.33964694,-0.5641913,0.7443334,-1.0,-0.8901324,-1.0,-0.38419434,-0.9002606,-0.3910371,0.88300765,1.0,1.0,0.15817146,-1.0,-0.96626735,-0.5706061,0.5641929,-0.7430556,0.8173245,0.6935222,-0.6100319,0.6311106,1.0,-0.9864471,0.55068505,0.1453494,-0.17476529,-1.0,0.8164973,-1.0,0.41572073,-0.26924995,-0.06664186,0.8158268,0.90555394,0.61001825,1.0
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,-1.0,-0.9775197,0.27735445,0.53698236,-0.42409402,1.0,-1.0,0.7116958,1.0,1.0,-1.0,-1.0,0.6172726,-0.9732606,0.3329143,0.94512755,0.49651748,0.39758742,0.9665648,-1.0,1.0,-0.076442584,-0.527558,0.6690943,1.0,-0.41998467,1.0,0.2646192,-0.8503529,0.7675787,0.71397346,0.9105034,-0.9247704,-0.87123924,-0.8423978,-1.0,-0.578699,-0.81451494
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,1.0,1.0,-1.0,1.0,-0.9655618,-1.0,-0.4489388,-0.2749091,-1.0,0.017153244,0.06055517,0.0864001,1.0,-1.0,0.15380526,-1.0,0.36363244,-0.16737944,-0.46388933,0.6854331,1.0,-0.30927262,-0.2874132,0.58256686,0.36546725,0.55464184,1.0,-1.0,-0.9000075,-1.0,0.42050958,-0.73777217,0.45210436,-1.0,-0.27035156,1.0,1.0,-1.0
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,1.0,1.0,-0.9862605,1.0,-1.0,1.0,-0.77872425,1.0,-1.0,-0.7573614,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.7098622,1.0,0.6789641,-1.0,-1.0,1.0,-1.0,0.6302231,-1.0,-0.022351699,-1.0,1.0,1.0,-0.22064482
