Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Tyr_CA,isoCA_aMCA,isoLCA
12aHSDH%GENOME015584_936,0.08613412,0.012591651,0.05407147,-0.041408654,-0.0027536526,-0.11295291,-0.11529789,0.016702937,0.09893285,0.064857826,-0.054395027,0.03448872,0.023198925,-0.030650306,0.060319424,0.00033129295,-0.017257497,-0.0012334809,0.03361159,-0.11988925,-0.06824882,-0.1808262,-0.0882862,0.109808244,-0.009510931,-0.08895412,0.08971825,0.13160081,0.049664345
12aHSDH%GENOME044629_647,-0.0076271375,0.109014146,-0.01820676,0.03444187,-0.003148676,-0.042050637,-0.049751583,-0.0053969664,-0.024739904,0.091582395,0.14011921,0.12098599,-0.037920244,-0.11638079,-0.095000915,-0.10041342,0.043957595,-0.0576184,-0.02145913,0.008201245,0.077429324,0.12281429,0.112907864,-0.109323576,-0.050684348,0.04569319,-0.0791996,0.015576756,-0.07271552
12aHSDH%GENOME055489_1547,0.033374317,-0.005984658,-0.05257778,0.04984297,-0.05911425,-0.024124978,0.06442268,-0.030464947,-0.03131841,0.060148135,0.030260282,-0.012742598,-0.023706565,-0.066456765,-0.04955878,0.03394778,0.031739634,-0.04128698,-0.09899876,0.027882235,-0.056948196,0.025192454,-0.06230686,-0.031866014,0.08429139,-0.0011892889,-0.013907387,-0.004226427,7.527557e-05
12aHSDH%GENOME077010_272,0.058917556,0.07117769,-0.07507509,0.13690309,-0.088148296,-0.15960746,-0.017014122,-0.13038243,-0.014764099,0.17698212,0.12614858,0.1410984,-0.082678325,-0.1695391,-0.11626753,0.06392915,0.11313315,-0.12988071,-0.13497317,-0.0642445,-0.16089603,-0.166278,-0.05634943,-0.11879303,0.08233623,0.022775657,-0.038603768,0.0352039,0.191926
12aHSDH%GENOME126416_2228,-0.050092712,-0.00803623,-0.044149235,-0.0062934337,-0.0053704707,0.036282852,0.059989348,-0.019661088,-0.09398081,-0.0931958,0.012341535,-0.061556183,0.021616256,0.07104978,0.018135866,0.011943847,-0.008219901,0.033201084,0.080993935,0.0735192,0.09321066,0.17226422,0.106745236,-0.04488274,-0.013114875,-0.02541874,0.025666703,-0.07480897,-0.010916842
12aHSDH%GENOME136792_1072,0.06300512,0.033522684,-0.075882144,0.05631465,-0.09645677,-0.13279776,0.09300419,-0.097716324,-0.0971962,0.06945122,0.057943758,0.07795549,-0.036365557,-0.11003284,-0.07967001,0.087651774,0.105167694,-0.066605814,-0.056709602,0.09529222,-0.032762717,0.0056021577,0.014409888,-0.0771002,0.055008203,-0.02790354,-0.050834384,-0.039668668,0.082713835
12aHSDH%GENOME187328_883,0.0535739,0.04412641,-0.010229043,0.0030892726,0.017961979,0.011949846,0.031607863,-0.025359474,-0.05666138,-0.047779854,-0.07239247,0.015911506,0.054986354,0.015997766,0.039321873,0.046766296,-0.034426827,0.01940774,-0.033259455,0.01001261,-0.069106854,-0.029106181,-0.077309564,0.044184685,0.004301247,0.01193326,0.024519367,0.020121148,-0.029413443
12aHSDH%GENOME211747_1057,-0.0383874,0.034447376,0.07985699,-0.14337327,0.054980703,0.04443128,-0.077390105,0.08972458,0.08383697,-0.04157181,-0.071092136,-0.02220077,0.0993907,0.057474703,0.047889337,-0.06427331,-0.05930253,0.07867879,0.11140357,-0.046607107,0.03261249,-0.036814123,0.018129067,0.1071845,-0.047882732,0.018211175,0.037568387,0.061902557,-0.08837266
12aHSDH%GENOME225739_454,-0.083577946,-0.10640573,0.06120296,-0.065394625,0.030823134,0.020127924,-0.075546145,0.106174186,0.14858902,-0.09038463,-0.049620982,-0.102061555,-0.012244681,0.067139596,0.08690479,-0.10876019,-0.10097272,0.05266837,0.025858961,-0.11329051,0.120384715,0.07549295,0.08802128,0.0495563,-0.08622511,0.029655186,0.06928606,0.013695457,-0.11317194
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.010595629,0.10847504,0.029936891,-0.028759945,0.04290457,-0.021807902,-0.06135934,0.01106132,0.019213187,0.0028492827,-0.0012587976,0.075536475,0.03196006,-0.012615824,0.007943171,-0.02652653,0.035400156,-0.023263985,0.06823457,-0.024862543,0.03299014,-0.01856693,0.08199313,0.03750694,-0.07241209,-0.099936046,-0.051690564,0.015216879,0.05248277
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.03381284,0.006548153,0.06411098,-0.03563206,0.060473505,0.11044219,-0.05711845,0.05073432,0.06155973,-0.05062991,-0.075094074,-0.020097505,0.074086316,0.086299784,0.07990628,-0.03152405,-0.0858161,0.06769421,0.0074578975,-0.07735993,-0.06096184,-0.089855626,-0.09056343,0.075943425,-0.030267615,0.075689405,0.09304871,0.061650068,-0.03824933
12aHSDH%MBQ2887473_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.041414928,-0.06671052,0.021137903,0.023527075,0.007584511,0.02408572,0.0071973125,0.012816296,0.039935526,-0.018059328,-0.008871999,-0.04329157,-0.07874834,0.022374649,0.0041449093,-0.02606386,-0.024952617,0.028254263,-0.03589177,-0.026507633,0.012444088,0.017503733,-0.0033285161,-0.012457183,0.030117147,0.095034115,0.042553343,-0.004630162,-0.09368196
12aHSDH%MBQ4339583_1_SDR_family_oxidoreductase__Bacillota_bacterium_,0.06832657,0.06605971,0.023009839,0.074009985,6.554226e-05,-0.040805556,-0.0052017635,-0.011960839,-0.007133657,0.097213976,0.0861984,0.0913683,-0.049713686,-0.07345936,-0.0662098,0.011466972,0.07950318,-0.087503225,-0.08823695,-0.046766467,0.0120757865,0.043848895,0.04777617,-0.068178564,0.015115905,-0.13466048,-0.048545223,0.032114077,0.031840492
12aHSDH%MBQ4566268_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.11235531,-0.11104154,0.080757186,-0.04537303,0.05530359,0.07689375,-0.05542457,0.11481974,0.08854194,-0.10707773,-0.09064413,-0.15719366,0.11397275,0.10681996,0.056375016,-0.08800656,-0.1265007,0.15029211,0.10476921,0.00778489,0.048799623,0.033265665,-0.036732275,0.09484807,-0.023330932,0.11576386,0.13419905,0.016841752,-0.14841007
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.043724723,0.04117049,0.11217806,-0.056916047,0.13427663,0.06711864,-0.035711147,0.08888163,0.050707813,-0.048507303,-0.20186871,-0.013498503,0.049607426,0.06289368,-0.019501299,0.054581188,-0.024659252,0.16311604,0.11212772,0.14507091,0.007367489,-0.013594789,-0.031956587,0.16003644,0.018205727,-0.06074704,0.10725732,0.09576335,-0.12186095
12aHSDH%MBR6816818_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.0070510013,0.044836406,0.061916996,-0.052914664,0.07489382,0.046828974,0.03447378,0.028801689,-0.064823925,-0.03193573,-0.094493344,-0.030618474,0.089171685,0.00050191034,-0.035516396,0.017162746,-0.02704783,0.1616593,0.06019979,0.14231929,-0.0061563468,0.021407275,-0.01639385,0.029647632,-0.04001052,0.13231856,0.09136334,-0.00012744745,-0.062283743
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.044650916,-0.026964819,0.056864206,-0.030923914,0.028131219,0.063621596,-0.020163994,0.03706305,0.0040173726,-0.05203921,-0.08279695,-0.05611692,0.07588586,0.08480022,0.037793435,-0.0029235429,-0.07248011,0.12287119,0.1063933,0.06534426,-0.026352355,-0.06077792,-0.069204345,0.07740034,0.0011408316,0.096788585,0.10219548,0.010054575,-0.08811366
12aHSDH%MBR7146259_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.007329694,0.06261906,-0.10468676,0.023591138,-0.11361263,-0.17175789,0.06193205,-0.10065287,-0.050315376,0.053745214,0.080534525,0.07247655,-0.13598542,-0.11217493,-0.1256062,0.064889215,0.11269395,-0.08304965,-0.020335788,0.09274563,0.0018396185,0.04026206,0.06925785,-0.095060386,0.08005872,-0.045251653,-0.08750718,-0.03699672,0.090012796
12aHSDH%MCH5186073_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.067362845,-0.03182281,-0.017459434,-0.021266356,-0.027415942,0.028645916,0.020609977,0.025966957,0.016568514,-0.0076080034,0.037759513,-0.022557463,-0.029331334,0.013683576,-0.03678571,-0.043383513,-0.005603017,0.00895855,0.01608709,0.03458286,0.075463,0.089788035,0.081401065,-0.04025741,-0.021191945,0.006136589,-0.011391213,-0.04925195,-0.021764783
12aHSDH%MEE0965876_1_SDR_family_oxidoreductase__Bacilli_bacterium_,-0.04172214,-0.01705082,0.06601362,-0.08600201,0.09523795,0.059514195,-0.035244945,0.05441925,0.033414233,-0.10552584,-0.10092136,-0.054720923,0.094115235,0.08787765,0.09423376,-0.03300073,-0.06117068,0.07593599,0.114126846,-0.004348123,0.044722296,0.0073190755,0.057436973,0.09891386,-0.08240693,-0.013671416,0.024402473,0.01816351,-0.049900305
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.01122164,-0.06787047,0.02238536,0.0027260482,0.035152387,0.035787042,-0.0123387845,-0.0073500792,0.0114768315,0.01745062,-0.02064412,-0.027831983,0.016179146,0.05364634,0.06885187,0.041055907,-0.019512912,0.04978039,-0.0033489827,-0.026278649,-0.07987507,-0.08431855,-0.096479416,0.034087002,0.036278516,0.046994463,0.08218421,0.026385898,0.04577591
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,0.07732038,-0.0039409115,-0.028266344,0.059836812,-0.06011089,-0.06938131,0.015424929,-0.043742985,-0.03338413,0.07623682,0.052494098,0.038260773,-0.001857766,-0.04792683,-0.0045361468,0.074382484,0.029074859,-0.056128383,-0.057496566,-0.0029880179,-0.06215189,-0.054859422,-0.0763718,-0.011903711,0.06270953,-0.06270644,0.006887048,0.039739314,0.0652688
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,0.14097244,0.07563588,0.030697873,0.026509011,0.046929054,-0.036799733,-0.07957984,-0.012361817,0.02408531,0.040882047,-0.04605949,0.07631483,0.01598845,-0.0022606137,0.04607401,0.03972778,0.037374463,-0.07792721,-0.050241143,-0.07396676,-0.10552044,-0.051841963,-0.005690905,0.02112427,-0.021520378,-0.120224774,-0.015751587,0.15218309,0.088912316
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,-0.029486129,0.032810062,-0.099498786,0.052762393,-0.08445198,0.0064752917,0.0546274,-0.061944026,-0.04305695,0.015157482,0.057981804,0.059763238,-0.087927006,-0.024050191,-0.06118742,0.005269278,0.04149542,-0.0650187,-0.015435033,0.078877255,0.0129260365,0.027638426,0.041017197,-0.08585684,0.01311202,0.025566764,-0.09006622,-0.0940519,0.022630394
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,-0.016607152,-0.09591839,0.1120754,-0.10472111,0.14304361,0.06540175,-0.14285076,0.11313974,0.13721508,-0.051169362,-0.08546607,-0.08400364,0.13405026,0.025763825,0.04532592,-0.081311464,-0.13861111,0.13666934,0.05089166,-0.1192132,-0.01864909,-0.07932933,-0.11092585,0.09918631,-0.032256905,0.117987186,0.107982166,0.12688854,-0.08268874
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,-0.01830684,-0.071178116,-0.037838235,-0.005578584,-0.02870551,0.07524795,0.044051386,-0.017214747,-0.015514804,-0.033817526,-0.0219187,-0.022945473,0.027143192,0.07724269,0.043590225,0.041891903,-0.03197887,0.0075680315,-0.0007857557,0.014498673,-0.024615662,-0.027771268,-0.043814935,0.020024324,0.03776486,0.011222774,0.00494314,-0.020400207,-0.012406608
12aHSDH%WP_249318265_1_SDR_family_NAD(P)-dependent_oxidoreductase__Yeguia_hominis_,0.04539296,0.034341086,-0.00096823357,-0.058066558,0.037663396,-0.033759255,-0.011466469,-0.025477769,-0.03629973,0.012936123,-0.0528084,-0.015306025,0.028968446,0.007775533,0.030744374,0.03749724,0.02473349,0.015401572,0.037608016,0.008866251,-0.042255655,-0.047071606,-0.030335769,0.03852687,0.0064370837,0.020577155,0.014289822,0.03788814,0.03623258
12aHSDH%WP_251178417_1_SDR_family_NAD(P)-dependent_oxidoreductase__Adlercreutzia_agrestimuris_,0.0014661442,-0.0076918434,-0.04636535,0.1259806,-0.06480139,-0.047331944,-0.0135455895,-0.022930352,-0.02904752,0.0072848415,0.099453785,0.07032331,-0.063269764,-0.073907204,-0.10436366,-0.016256353,0.024368253,-0.020597558,-0.044098496,0.016610615,0.045246527,0.087056085,0.023562241,-0.09463726,0.042523913,0.0016917788,-0.00811163,-0.07991424,0.01967762
12bHSDH%GENOME225741_180,-0.020835655,-0.082122296,0.08110646,-0.045429345,0.06423975,0.06624012,-0.020841772,0.056858845,0.040168185,-0.09677779,-0.11105922,-0.091330625,0.08559008,0.10829524,0.12338622,-0.018811313,-0.09580179,0.07717194,0.037893426,-0.04365574,-0.028537454,-0.03952826,-0.049478997,0.11151877,-0.020040138,0.019755716,0.09304356,0.07337003,-0.11055541
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,0.024097929,0.0440623,-0.029834645,0.07378152,-0.09886518,-0.10282278,-0.04650313,-0.03411475,0.010419255,0.04033569,0.079977676,0.07949609,-0.18401398,-0.06258094,-0.046898942,-0.017267574,0.056701478,-0.074370176,-0.040305294,-0.01236831,0.036282253,0.030713402,0.03772565,-0.08055272,0.014170667,0.0031100023,-0.05009221,-0.022028675,0.037543382
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,-0.027948862,0.10484236,-0.0251177,0.07538144,-0.05227467,-0.044981614,-0.02469117,-0.013265639,-0.0032576025,0.008703741,0.06219798,0.07306738,-0.0816643,-0.060551815,-0.08020449,-0.061615396,0.048368983,-0.039784435,0.014953485,0.03465003,0.059996065,0.06305694,0.08151537,-0.07290497,-0.036596138,0.00275907,-0.06562435,-0.090471156,0.014101023
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.03683154,0.12042185,-0.16762048,0.15085004,-0.09386767,-0.11326084,0.07668578,-0.19653212,-0.2025135,0.088743776,0.1377384,0.1677464,-0.07361994,-0.1666439,-0.1872248,0.053879105,0.14007835,-0.12227495,-0.072090946,0.11612978,-0.08540025,-0.006806963,-0.042593833,-0.14868717,0.074873224,0.033556905,-0.15210246,-0.08846085,0.17059256
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,-0.025725558,0.090134576,-0.29063818,0.2721106,-0.30517045,-0.12097546,0.27963126,-0.2526209,-0.2917529,0.16679129,0.35068664,0.14178029,-0.2575932,-0.17991032,-0.1976122,0.18079552,0.26111722,-0.25987893,-0.1881699,0.26482087,0.012451638,0.110773705,0.080518685,-0.31560963,0.167872,-0.000302988,-0.23392393,-0.31798172,0.19169098
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.1449895,0.16641721,-0.07869231,0.08547801,-0.01677559,-0.0064612436,0.12880938,-0.11754549,-0.13643026,0.117154405,0.02691596,0.056206018,0.006953556,-0.07018327,-0.031175023,0.10480803,0.13524017,-0.14326546,-0.16123812,0.042688675,-0.14619815,-0.008006925,-0.024906123,-0.068479545,0.064347066,-0.1076231,-0.11236157,0.012975301,0.092765935
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,0.058211632,0.0542801,0.039053284,-0.013702809,0.06307974,0.0040761726,0.05660362,-0.06427342,-0.082578756,0.056481935,-0.024750173,-0.04568359,0.20627357,-0.013451104,0.06455741,0.12500443,0.040542353,-0.0518642,-0.068910964,-0.092526734,-0.1553916,-0.18596336,-0.11614974,0.10399661,0.012488238,-0.12917571,0.0033948743,0.059709836,0.16028577
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,-0.0802942,-0.046331223,0.09701494,-0.046737555,0.04943292,0.07537466,0.0017561358,0.08832299,0.0853537,-0.03745484,-0.036725715,-0.116609246,0.042498093,0.07818827,0.0549625,-0.034596123,-0.056522865,0.041684736,-0.029522443,-0.07151125,0.016151343,0.008031915,-0.028753866,0.05933622,-0.017192619,0.03217215,0.060354784,0.029817408,-0.08958711
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,0.06824073,0.09552994,0.014720779,-0.025642216,-0.019625204,0.005478672,0.0021889925,0.035021342,0.023378603,-0.017287124,-0.10551736,-0.07793942,0.030911865,-0.012134168,0.056174092,0.0044883885,0.00041321907,0.019777484,0.025576329,0.06358703,-0.037247613,-0.023028703,-0.024607453,0.07079818,-0.0019311922,-0.022226889,-0.008599118,0.03246737,-0.046108603
3aHSDH%3aHSDH%WP_215683787_1_glucose_1-dehydrogenase__Dorea_formicigenerans_,0.014481745,-0.0061264145,0.0011839048,-0.017527156,0.039385423,-0.011950012,0.006039719,-0.007305852,0.015448637,0.029908774,-0.0487499,-0.05073113,0.0023368066,0.03001688,0.02598813,0.012971816,0.033929285,0.04082675,0.03652417,0.04522575,-0.029141435,0.049019758,0.053161558,0.014450668,0.01553038,-0.022822965,0.03281869,0.05727344,0.0177681
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,0.048186775,-0.010493763,0.0007135506,-0.029449847,-0.043217663,-0.037648674,-0.003115503,-0.038185474,0.013640974,0.021276003,-0.01926862,0.025707407,-0.11711026,-0.026252221,-0.054023672,0.08767332,0.02566597,0.025202546,0.0153559875,0.04456653,-0.06695372,-0.116645224,-0.10735611,-0.0066836034,0.09561556,0.052610718,-0.0047503794,0.015270948,0.08014515
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,-0.10228191,-0.02300493,-0.021071836,0.022272658,0.007528786,0.062047068,0.02097696,0.00739245,-0.0062376796,-0.047240242,0.03872832,-0.014308634,-0.0036114408,0.040202197,0.00059303606,-0.04517995,-0.03778269,-0.0015910902,-0.037155576,-0.025709044,0.037660588,0.087734394,0.04462254,-0.054080777,-0.039232798,0.07299095,-0.0117553035,-0.04614486,-0.049836658
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,-0.025694884,-0.04133281,0.14758317,-0.08683457,0.16108362,0.0748938,-0.20842354,0.15182057,0.23980409,-0.06673794,-0.18780267,-0.08110365,0.13415004,0.08633369,0.13286439,-0.18686862,-0.14990433,0.1529469,0.112673834,-0.1732371,-0.030421574,-0.079480216,-0.052733254,0.17103674,-0.0988941,0.05968791,0.11097081,0.16045982,-0.1491825
3aHSDH%GENOME060426_131,0.09245398,-0.04387999,-0.03138741,0.0825238,-0.082081795,-0.04174968,0.06180308,-0.07251224,-0.071778394,0.07025682,0.00570072,0.028901007,0.0036400396,-0.038235407,0.0051557827,0.070506155,0.0575364,-0.050838493,-0.04411529,0.054275006,-0.11293456,-0.103828564,-0.07194355,-0.026110504,0.055381894,0.036875077,-0.022187427,0.02802716,0.033645924
3aHSDH%GENOME084620_3418,-0.008290747,-0.13239385,-0.09321236,0.17927858,-0.070447095,-0.007879659,0.15884542,-0.09870376,-0.046593543,0.09353679,0.12507328,-0.03466395,-0.18469457,-0.02003542,-0.026034502,0.07736298,0.066573694,-0.11337635,-0.20342371,-0.001607056,-0.045563992,0.08513632,-0.03384364,-0.13492467,0.1392822,-0.0045102043,0.002635543,-0.08169074,0.0074137812
3aHSDH%GENOME084674_3322,0.1032833,0.041512843,-0.11492228,0.13013515,-0.15035594,-0.09512352,0.11354456,-0.15127575,-0.13154908,0.09951986,0.09118301,0.0897839,-0.12616734,-0.09667434,-0.08470627,0.12031445,0.12172331,-0.12718767,-0.14587992,0.04466088,-0.10499804,-0.03372469,-0.063914366,-0.13448894,0.10737967,-0.026933199,-0.062009085,-0.047636732,0.15226635
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.02796157,-0.076198004,0.04253553,-0.026850397,0.056109853,0.0027832806,0.013370462,0.012686258,-0.022158701,-0.050333653,-0.0926482,-0.06151404,0.102209,0.023398845,0.03787912,0.0503321,-0.021236358,0.07455101,0.045487493,0.02275523,-0.04389055,0.0017803661,-0.017499182,0.052537985,0.043053836,0.05434452,0.0563474,0.07016295,-0.052058157
3aHSDH%MCI6633699_1_3-oxoacyl-ACP_reductase_FabG__Clostridiales_bacterium_,-0.10971604,-0.06449065,0.047736473,-0.048726596,0.07826788,0.10878667,-0.08345877,0.09829442,0.07976084,-0.11004423,-0.06912973,-0.06325578,0.023777349,0.14498645,0.10960701,-0.10100601,-0.10475401,0.10716797,0.10506775,-0.046276603,0.1012394,0.11734012,0.07798504,0.04998127,-0.089246534,0.0073503684,0.12257921,-0.01159234,-0.10284287
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,0.0061703827,0.034709517,0.005662801,-0.01887318,0.009165272,0.036672972,-0.05041274,0.035631105,0.02061612,-0.05503268,-0.0041482616,0.08506217,-0.0072863824,0.026839044,-0.040164992,0.031601332,-0.022429774,-0.003743408,0.031676605,0.017525839,0.033895314,0.023923684,0.06872139,-0.034725185,-0.023631476,-0.03456968,-0.037352957,0.03048653,-0.007901217
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,-0.016002124,-0.013745615,0.099437036,-0.15741307,0.05067463,-0.02978372,-0.11902973,0.09296336,0.112104215,-0.15725696,-0.14009266,-0.12909578,0.039589852,0.038821664,0.06392959,-0.048805375,-0.13119625,0.13075562,0.09348093,-0.07732363,0.022982782,-0.058551595,-0.05690889,0.07439021,-0.07454262,0.06799,0.10539441,0.063724324,-0.003639982
3aHSDH%MCI8931631_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.059765197,-0.008632309,-0.07718925,0.03910782,-0.07992461,-0.0224311,0.020552922,-0.0011568406,-0.026176956,-0.056106936,0.07212766,-0.0642137,-0.104747936,-0.0021488175,0.017099705,-0.07107493,-0.05753149,-0.015939303,-0.011089964,0.028952854,0.1164642,0.18153054,0.08893184,-0.09561085,-0.040721383,0.025950199,0.062429614,-0.09010171,-0.07353392
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,-0.022558816,0.00054625585,0.061451845,-0.016338622,0.0727412,0.06602251,-0.063460745,0.03038373,0.040274296,-0.08089653,-0.031243041,-0.009891492,0.0180072,0.038824055,0.031282473,-0.056265853,-0.053923458,0.014927712,-0.03353037,-0.111992456,0.009080726,-0.014773708,-0.053356953,0.018437898,-0.051791,0.045598373,-0.012856784,0.041528262,-0.046530623
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-0.073270686,0.00031476692,0.089449905,-0.099014685,0.13770147,0.14579964,0.045196623,0.084798194,-0.04414059,-0.17970836,-0.13715559,-0.19588928,0.1650659,0.2087042,0.2201566,0.050773177,-0.12948763,0.16146457,0.117007196,0.11912505,0.09092665,0.09006171,0.053083472,0.16966416,-0.09415631,0.02653196,0.122644864,-0.022568986,-0.17387386
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.16076538,-0.08678057,-0.05587704,0.02266019,-0.06666302,0.17016008,0.10208984,0.039501894,-0.14547817,-0.076213956,0.1748998,-0.11612813,-0.035304073,0.14635903,0.06578927,0.015388462,-0.06802192,0.018843487,0.020879943,0.13768914,0.24095133,0.22707708,0.014798244,-0.08386097,-0.04676105,0.06044267,0.081816256,-0.24924709,-0.06441937
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.020957656,-0.087283984,0.05761395,-0.030443491,0.05014656,0.0054823444,0.026870023,0.02668355,-0.0116378395,-0.02542017,-0.04581512,-0.082599185,0.071615875,0.04254525,0.057343736,0.03946088,-0.004800199,0.05392342,0.016645864,0.006424337,-0.010752846,0.04342823,0.0139535805,0.019001655,0.013156381,0.01876276,0.058018327,0.071509115,-0.026151149
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.077494115,0.08121532,-0.3151203,0.3128253,-0.2677194,-0.19801295,0.23156507,-0.29999194,-0.19291648,0.20024866,0.2763311,0.23540415,-0.340126,-0.23257607,-0.29848915,0.19205505,0.29206365,-0.3360355,-0.30207905,0.104374886,-0.12530546,0.043567628,0.015806165,-0.3509212,0.24726705,-0.09499196,-0.23646827,-0.1877336,0.27230197
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.111340486,-0.021733446,0.0025577662,0.08915303,0.048949055,-0.020692714,0.013355608,-0.07467703,-0.048237897,0.014213243,-0.041665014,0.12900688,0.0023464505,-0.035476353,-0.018851586,0.10248937,0.029881496,-0.045895968,-0.08551423,-0.012931939,-0.14612901,-0.110783875,-0.0943297,0.009377019,0.06361095,-0.04188973,-0.025656411,0.08575627,0.053931378
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-0.03311254,-0.032151554,0.059424505,-0.1379116,0.034599017,0.09176268,-0.06745054,0.0501701,0.05776959,-0.02845409,-0.063079946,-0.02616106,0.05537173,0.10012405,0.10353847,-0.02502463,-0.116684884,0.112456635,0.110261075,-0.045077518,0.0051296796,-0.14797843,-0.06331458,0.07717091,-0.10218427,0.103706315,0.10733403,0.02249609,-0.0061867987
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,0.09945703,-0.048772976,0.09886977,-0.04347243,0.11743875,-0.011032708,-0.13741742,0.04347238,0.07349172,-0.056305032,-0.13334009,0.013511313,0.08003909,0.040043235,0.07809289,0.016426826,-0.08446067,0.061412755,0.007094933,-0.119806744,-0.09546515,-0.08942362,-0.08765599,0.09628493,-0.03299128,-0.03544325,0.11270384,0.21008055,0.019900661
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,-0.18406337,-0.051135972,0.031814072,-0.10261637,0.021520443,0.05094222,-0.00089232804,0.111739695,0.04826239,-0.17783338,0.0034529532,-0.03028529,0.036130466,0.07121262,-0.03816666,-0.05754559,-0.096004695,0.098748,0.09311523,0.032062814,0.19844307,0.18061563,0.16231596,-0.008227017,-0.045483485,0.09610571,-0.0067248084,-0.08085086,-0.17609203
3aHSDH%WP_104968339_1_3-oxoacyl-ACP_reductase__Streptococcus_pluranimalium_,-0.07734118,-0.15410142,0.028444981,-0.036710966,0.011798557,0.048003457,0.0059289485,0.058429815,0.08298473,-0.02078569,0.021574022,-0.07775921,0.010293187,0.055074476,0.045467205,-0.0024779784,-0.07976172,0.028495941,-0.006866401,-0.059613876,0.030576287,-0.008310905,-0.0005936627,0.0013746333,0.0048911,0.005448158,0.0559736,0.00036035557,-0.023574688
