SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18n_QI9194,0.66306644407182,0.6722326810226461,0.6788784355322128,0.6695594606280263,0.6696404227668965,0.679275529714085,0.6762790731856091,0.6666887955013958,0.6773481163748071,0.6800074960406943,0.6732976454838193
C18n_QI3750,0.6809612814800026,0.66375492846303,0.6795451177135607,0.6746251673442092,0.6775497255738697,0.6722864516413514,0.6678830176708137,0.6732060639539656,0.664293002103056,0.6730897038451505,0.672719445978901
C18n_QI12835,0.6648631666362498,0.665042116235175,0.6712285545257346,0.6742672681463591,0.6749461987602138,0.6738584154692804,0.6711099896990683,0.6684704524938422,0.682733629663744,0.672879765711983,0.671939955734165
C18n_QI3880,0.68101003024138,0.6668563540580895,0.6796133414826239,0.6722013250354287,0.6762885044786394,0.6733134827070507,0.6605171778141694,0.6623904530817669,0.6769595960956898,0.6680115037278105,0.6717161768722648
C18n_QI2687,0.6728203608143248,0.6677677599209242,0.6747563480563576,0.6717723849290388,0.6738908738154236,0.6731058717760596,0.6694247278704509,0.6718617984863389,0.6700503778029009,0.6689257267301217,0.6714376230201942
C18n_QI6077,0.6731080764939108,0.6751762243226924,0.6672904385061322,0.6601690773623247,0.682791074812201,0.6828114072101624,0.6604357257379988,0.6767756246394369,0.6714437594848801,0.6643348917422294,0.671433630031197
C18n_QI4485,0.6636014556037192,0.6651241807329707,0.6837383685822808,0.6674815140532391,0.6713847220401971,0.6766795969285833,0.6710243731558455,0.6628407054607187,0.6756078590842338,0.674488842290408,0.6711971617932196
C18n_QI13155,0.6774829716167073,0.668900862412133,0.6711518793382418,0.6645042875637992,0.6785114724943077,0.6715982122187915,0.6728242803127271,0.672014168986724,0.6658408365189467,0.6675755820148918,0.671040455347727
C18n_QI525,0.6703230279105032,0.6694155415460707,0.6765779349387763,0.6677697196701253,0.6701896424805037,0.6731020747619825,0.6758791618642606,0.6617324672874989,0.6729696692065834,0.6721242823949606,0.6710083522061265
C18n_QI1777,0.6742828236556427,0.665923880891343,0.6783595919312227,0.6809084907358981,0.6670620052398795,0.6739810222786741,0.6653347312877635,0.667588442869024,0.6748253067313712,0.6614291960986294,0.6709695491719447
C18n_QI5706,0.6765509883872612,0.6693752442031232,0.6681718357093253,0.662662368283419,0.675495540958146,0.6647422746074072,0.6775586669295998,0.6671269219321658,0.6667088829307071,0.6805802327447146,0.6708972956685869
C18n_QI7244,0.6688857968401495,0.6678101394973979,0.6737206206035783,0.6716998947767756,0.6697727058379704,0.6731355129827261,0.6692113601761815,0.6652522993369924,0.6696357683625439,0.6772757281386915,0.6706399826553006
C18n_QI12354,0.6667578766607344,0.6695344738257123,0.6819482601714048,0.6653971982935484,0.6659993312355852,0.66760816284536,0.6720128216591483,0.6676222485427429,0.6738057472095009,0.674469367282722,0.6705155487726459
C18n_QI13086,0.6673302459117796,0.6744947215380114,0.6725015341161716,0.6669151465341223,0.6697851992391274,0.6651701123548714,0.6713030249953763,0.6759808238540673,0.6658440211113984,0.6719652977410216,0.6701290127395947
C18n_QI4063,0.6605932405800369,0.6667150071469605,0.6765015047199335,0.6711311794873052,0.6717036712226754,0.6746279844836858,0.6644870172739644,0.6660553065721415,0.6728072549915425,0.6754139663976504,0.6700036132875897
C18n_QI12359,0.6620258172460379,0.6693993736151617,0.6767703578134588,0.6674539550800987,0.6666651560266575,0.6673325731139559,0.6748910808139329,0.6744676525021712,0.6623659562167533,0.6723533280828387,0.6693725250511066
C18n_QI3508,0.6743893850184524,0.6702364314926799,0.6610204659058757,0.673889648972173,0.6629879316194511,0.6661150789227749,0.6649429039318694,0.6672779451049753,0.6735399562241023,0.6776533473128777,0.6692053094505231
C18n_QI4929,0.6753892245639864,0.6684191315616385,0.6681647316184712,0.6634015611852074,0.675567071803986,0.6716877482604164,0.6677773136982795,0.6699995468079974,0.6643443230352597,0.6660613083040698,0.6690811960839314
C18n_QI3518,0.6764566754569585,0.6630660766188448,0.6803020708424841,0.6623020193990675,0.6762746844581691,0.667234463169576,0.6623094909428967,0.6663414299555016,0.6671953906698792,0.6679157209856069,0.6689398022498984
C18n_QI5027,0.6698913931489618,0.6545689715358677,0.6706288712701993,0.6694271775569522,0.6729842448412665,0.6782253491109477,0.6559275676695275,0.6616521175702541,0.6709454932505013,0.6728716817465287,0.6677122867701006
C18n_QI11548,0.6604554457143348,0.6667615511904865,0.6721564957724536,0.6696162933548581,0.6703241302694289,0.666059593523519,0.6677120295530181,0.6584829581434316,0.6745399182539615,0.6686736539891309,0.6674782069764623
C18n_QI4007,0.6576917094034891,0.6665785596088342,0.6704777256130648,0.665290759415064,0.6741174698168002,0.6682422641962397,0.6649016267143214,0.6605944654232875,0.6731439644011559,0.6682014769159917,0.6669240021508248
C18n_QI4004,0.6601153067436195,0.6626499973665871,0.6738495965978755,0.66577542988936,0.6678666047712545,0.6713022900894259,0.6650939271046789,0.6602279923226826,0.6682722728558814,0.6709021337994271,0.6666055551540793
