Family,12oxoCA,12oxoDCA,3oxoCA,3oxoCDCA,3oxoDCA,3oxoLCA,7_12oxoLCA,7oxoDCA,7oxoLCA,CA,CA_S,CDCA,DCA,GCA,GCA_S,GCDCA,GDCA,GLCA,GUDCA,HCA,LCA,TCA,TCA_S,TCDCA,TDCA,TLCA,TUDCA_2,UCA,UDCA
BSH1%UPI000BCCCB22,0.0049892194,0.0069349105,-0.0012532639,-0.006449606,0.0061860536,0.0052633304,-0.0043152035,0.0013447858,-0.00046312966,-0.00028201236,-0.00032935268,-0.004074222,0.007017465,-0.0008196578,-0.0050679315,-0.0044458937,0.00514654,0.0034994879,0.00033992174,0.0013105035,0.0057201744,0.00092166266,-0.0033578067,0.00033713438,0.0065971278,0.002069611,-0.0022588754,-0.0008581364,0.0027359787
BSH1%UPI000BD3EFD5,0.011924151,-0.01547856,0.017227316,0.01707513,-0.015243032,-0.010381779,0.015830763,0.015064854,0.01601757,0.01702196,0.010980423,0.017836194,-0.014660063,0.0040176176,0.014679838,-0.0011042791,-0.011363353,-0.0014639369,0.0060442667,0.008951205,-0.014637473,0.009790502,0.009467076,0.0039920104,-0.0008209923,-0.00069692114,0.0073019355,0.0059176087,0.0077550565
BSH1%UPI000CD30963,-0.0008383673,-0.005812219,0.0041824924,0.004531843,-0.005260849,-0.0021715118,0.0024718528,0.0020216855,0.003103166,0.0029282009,0.0004541242,0.004157175,-0.0053493623,0.0028970614,0.005378168,0.0027571782,-0.003077225,-0.0011266959,0.0023568918,0.0021213605,-0.005843145,0.0025226302,0.005570422,0.0014913316,-0.0019726027,-0.00075135886,0.0042411555,0.0010991677,2.0895736e-06
BSH1%UPI000CF9C992,0.012726791,-0.020429118,0.023199892,0.021159256,-0.02053495,-0.01378524,0.017759686,0.0154593075,0.016462907,0.018561114,0.0064891023,0.02308527,-0.020396346,0.0065755807,0.016260115,-0.0005542854,-0.015945466,-0.007332718,0.0077410424,0.00914749,-0.021047704,0.0152099645,0.016883822,0.007931194,-0.003675425,-0.003847408,0.015058207,0.005267381,0.0077724815
BSH1%UPI000EF45382,0.015968153,-0.01958786,0.022612454,0.018623997,-0.018769411,-0.010813619,0.015800167,0.018285345,0.021468867,0.02114899,0.01138822,0.02223213,-0.017879615,0.006338251,0.016007354,-0.0029101027,-0.014532899,-0.004546421,0.01031662,0.0110907825,-0.020298814,0.016368376,0.014942877,0.006697269,0.0020445706,-0.0007287351,0.011981497,0.0068754633,0.011779665
BSH2%UPI0000382136,0.010525759,-0.03264952,0.024215207,0.024634447,-0.029078595,-0.017876962,0.018003052,0.019570893,0.020570792,0.024252191,0.005700144,0.026941616,-0.030073574,0.00806207,0.02208784,0.004354922,-0.023062289,-0.008916056,0.010509013,0.010355932,-0.032731548,0.016043326,0.02277472,0.010105268,-0.008329329,-0.006493715,0.016506452,0.007758472,0.0108401
BSH2%UPI0001534663,-0.013301044,0.008277225,-0.012837562,-0.007511971,0.0068672113,0.0031230755,-0.0073396903,-0.014951273,-0.015093349,-0.013792776,-0.016310805,-0.009841832,0.0063062664,0.0018569905,-0.008258866,0.003569962,0.0030382592,-0.0054375506,-0.0060923244,-0.010274499,0.008592603,-0.009698579,-0.007915939,-0.0034076485,-0.009758123,-0.0064424598,-0.007881868,-0.008745897,-0.015899576
BSH2%UPI0001599717,-0.0056775548,0.0064107953,-0.010598554,-0.009275788,0.005677636,0.0042323377,-0.010403318,-0.0102247605,-0.009962744,-0.010084683,-0.0073465616,-0.008982125,0.0058324994,-0.0026760274,-0.009603746,-0.00019696915,0.0018527922,-0.0047459123,-0.0040534404,-0.0055905543,0.0050595654,-0.0050273924,-0.0062041073,0.0011264551,-0.0018207573,-0.0040631546,-0.0041487487,-0.0065800766,-0.00474123
BSH2%UPI0001971EB2,0.003942487,-0.0018063895,0.002082048,0.0004750511,-0.0014779972,-0.0018395631,0.0012720976,0.0036494473,0.0011530168,0.003888584,-0.0008186384,0.0014867898,-0.0015911206,0.0016750359,-0.00073383556,-0.001271538,-0.00090613955,0.00058524834,0.00076595927,0.0012945457,-0.001647384,0.0017964471,-0.0009343429,0.002182024,0.00018776792,-0.0019143367,-0.0004248725,0.0008122404,0.0025620547
BSH2%UPI0001C1C05D,-0.0001901156,-0.0073752785,0.003199954,0.0042616283,-0.00581888,-0.0034817092,0.0038683733,0.0031056246,0.0051740445,0.0039939214,0.002725122,0.0041150567,-0.0062654437,0.0007859033,0.0047159647,0.0022295304,-0.0034581171,-0.0008537328,0.002378155,0.0013147559,-0.0065625566,0.0013206057,0.0040821983,-0.0006838699,-0.0012426147,0.0006713286,0.003861953,0.0034769005,0.003373772
BSH2%UPI0001CF4F1D,0.00027370668,0.014605003,-0.0068594352,-0.011627019,0.013123862,0.010090041,-0.008134154,-0.004755638,-0.00601874,-0.0072762226,-0.0014364166,-0.010300869,0.014074472,-0.0040518623,-0.010292326,-0.005047341,0.010958947,0.005742692,-0.0027493981,-0.0022200756,0.012437154,-0.0024857067,-0.007927677,-0.0025970917,0.00832326,0.0040869834,-0.0053584753,-0.0028313228,-0.0015635106
BSH2%UPI0002814877,-0.0039047129,-0.0076399473,0.002066003,0.005623334,-0.0076275216,-0.005525323,0.00265062,-0.0023117973,-0.0023062585,0.0008909383,-0.008600841,0.0051982813,-0.008197294,0.005045548,0.0033742767,0.003659294,-0.008389943,-0.008697542,-0.0006708569,-0.00229704,-0.007862599,0.0016511978,0.0035262064,0.0026204323,-0.0103559755,-0.0073543056,0.0012546018,-0.003428004,-0.0065036975
BSH2%UPI00033AD64E,-0.0010037769,0.0122200195,-0.0094338525,-0.012373238,0.011662335,0.0075480365,-0.010004311,-0.005369148,-0.008458302,-0.007863159,-0.0059428816,-0.011362207,0.011922256,-0.0019601576,-0.011679075,-0.0032588076,0.008838001,0.0030977323,-0.003910699,-0.003140925,0.011128732,-0.0051605804,-0.010202741,-0.0019361909,0.0037371211,-0.00058377767,-0.009167817,-0.0045558275,-0.0019987551
BSH2%UPI00033F049A,0.0021873869,0.0062411623,-0.0033797696,-0.005376236,0.0050871135,0.0033692215,-0.004126925,-0.0022972408,-0.005217695,-0.0028588744,-0.0028918805,-0.00429208,0.0052824495,-0.0010602683,-0.006747212,-0.002497324,0.002600602,0.00056804356,-0.0021154857,-0.0018579164,0.0053637736,-0.00071557635,-0.0047681094,0.0022053116,0.0012290516,-0.0017529179,-0.002799977,-0.0022336368,-0.0014749696
BSH2%UPI00038B932A,-0.0030488062,0.008145625,-0.0068408037,-0.0067111026,0.007219607,0.0039027706,-0.004996695,-0.0060495497,-0.0076254634,-0.0071670217,-0.0038336779,-0.0072362507,0.007086842,-0.002501256,-0.0069075613,-0.0010008755,0.0053825164,0.0011211124,-0.003440416,-0.0034565832,0.008349161,-0.005705541,-0.006324285,-0.0016647134,-0.00014359782,-0.001304825,-0.004552015,-0.0034833434,-0.0052405833
BSH2%UPI000396CDDF,0.016101696,0.0046599116,0.009951707,0.0021881436,0.002294927,0.000685037,0.008615013,0.009908079,0.009305119,0.008305995,0.013642158,0.004407601,0.0033021455,-0.0016570591,-0.0003627162,-0.008373596,0.003924268,0.0061260117,0.0040576397,0.0063140676,0.0045529422,0.0076472703,-0.0030842328,0.0006328917,0.011972593,0.0055450415,0.0024368733,0.0054908227,0.00905995
BSH2%UPI0003AD64AE,-0.00962505,0.012396613,-0.015190662,-0.012840204,0.011772974,0.007059066,-0.011236884,-0.012110127,-0.014450469,-0.012436005,-0.012736631,-0.014741424,0.011329236,0.00029013288,-0.011981172,0.0012746162,0.0086562345,0.0006198811,-0.005686456,-0.008093307,0.0124019245,-0.01001768,-0.011246459,-0.0032215707,-0.0032947417,-0.002912589,-0.009516918,-0.0062066065,-0.0091129225
BSH2%UPI000508CF7A,0.0036327979,-0.01477863,0.0081913415,0.009581515,-0.013625053,-0.0077520595,0.0056482484,0.0060820202,0.0057406984,0.009032293,-0.0015283632,0.010677557,-0.014108803,0.00513858,0.0072808675,0.0023472714,-0.011942484,-0.007518376,0.0035042902,0.0024452775,-0.015474644,0.007688815,0.008331578,0.0074026645,-0.00648447,-0.0062948056,0.007089858,0.0007217146,0.002994916
BSH2%UPI00050FFCF5,-0.0008218401,0.015431814,-0.011232203,-0.014360648,0.014058134,0.008789393,-0.011231449,-0.008154016,-0.009175361,-0.009029142,-0.007565575,-0.012866782,0.014645067,-0.0017409855,-0.014736869,-0.0052214516,0.0087790415,0.0016931401,-0.0040260567,-0.004458096,0.013733421,-0.0059370007,-0.01324982,-0.0024118058,0.003736147,-0.0016046867,-0.012546472,-0.006491766,-0.0044429833
BSH2%UPI0005D317A6,0.020568583,-0.034605548,0.034430042,0.034518316,-0.032779988,-0.022808068,0.031880725,0.028797455,0.030880902,0.03367146,0.018682832,0.035775248,-0.033115715,0.009424368,0.028290085,0.0012458585,-0.024417244,-0.0049072173,0.013326824,0.015322719,-0.032587238,0.02195219,0.021247355,0.00877653,-0.003860435,-0.0010666891,0.01969428,0.014439741,0.016636493
BSH2%UPI0005DCCFF2,-0.012749951,0.009047132,-0.01273494,-0.008909158,0.009633155,0.006683848,-0.008964513,-0.010433298,-0.0077833943,-0.012556948,-0.0020627314,-0.011694803,0.009467131,-0.004011145,-0.004633823,0.0038725391,0.008822624,0.0037373963,-0.0037156276,-0.0053809704,0.010039988,-0.010782424,-0.004630591,-0.007929245,0.00013572951,0.0047469987,-0.0051475912,-0.0014240743,-0.005827793
BSH2%UPI0006649122,0.013509821,-0.023511114,0.023659343,0.023127597,-0.02262552,-0.015358797,0.020236434,0.017251953,0.017327597,0.020417402,0.00902503,0.024935303,-0.023290139,0.0034823553,0.017479857,-0.0008070141,-0.017499609,-0.0066777105,0.008014301,0.008794538,-0.023470964,0.015375661,0.01782236,0.007882811,-0.0042672865,-0.0043924265,0.015635952,0.0071502044,0.007947936
BSH2%UPI0006BFFEB7,-0.003944323,0.0066438927,-0.0051514525,-0.00679327,0.00614526,0.0060375743,-0.0061280304,-0.005492774,-0.0071112025,-0.0057511306,-0.006350873,-0.0056356103,0.006456622,-0.0028514543,-0.005772805,-0.0010909748,0.0036736869,0.00030919714,-0.003808492,-0.0037122713,0.004950311,-0.0008401144,-0.0039664377,-0.00030507828,0.001098624,0.0009782262,-0.0030795753,-0.0032952107,-0.004303774
BSH2%UPI0006C043E9,0.0013652672,-0.018694527,0.012200986,0.015318836,-0.017758658,-0.011179742,0.009626286,0.006439929,0.00802251,0.009803948,-0.0011769135,0.015589294,-0.01786797,0.007731018,0.013730406,0.0052033467,-0.014748695,-0.00930218,0.0049877577,0.0039669974,-0.018025609,0.0077980077,0.014850745,0.006211242,-0.009466464,-0.0061422847,0.010869579,0.0018791578,0.00085178815
BSH2%UPI0006C0EB58,0.0060668094,-0.012771374,0.010361951,0.009768659,-0.011894806,-0.0068703694,0.0057628886,0.008401279,0.0064880196,0.00986175,0.0035232361,0.011553603,-0.012016627,0.0013144905,0.008151534,0.0011365511,-0.01016498,-0.003062132,0.0029127658,0.004104107,-0.013901162,0.00926029,0.011287916,0.008295314,-0.001954834,-0.0022066303,0.010101298,0.0024690882,0.005773876
BSH2%UPI0006C1ADDE,0.010267683,-0.0073307697,0.010543257,0.0075921924,-0.0076856334,-0.004681905,0.0075666606,0.00882376,0.0084481295,0.009680212,0.0067371004,0.009537892,-0.007589133,0.0020497604,0.0050964844,-0.002041915,-0.006486942,-0.0019862577,0.0033887706,0.005163797,-0.007845865,0.008225947,0.005072178,0.0046105,0.0013352048,-0.0009305233,0.0045544356,0.0030417365,0.006785655
BSH2%UPI0006C23C60,0.0030725158,-0.0041167997,0.004516471,0.0045542335,-0.0049318685,-0.0032786252,0.0042535136,0.002724042,1.6778235e-05,0.005113851,-0.006163967,0.005194755,-0.004927846,0.005870911,0.0021812643,0.00015766507,-0.0047540595,-0.0037454516,0.0011900947,0.00065367087,-0.00444381,0.0032590039,0.0022563112,0.0037489552,-0.0050730966,-0.0046860888,0.0016458638,-0.00077558076,-0.0025728599
BSH2%UPI0006C28698,0.0016988335,0.0060715904,-0.0017298689,-0.005507539,0.005117862,0.005666577,-0.0057937275,-0.0017210111,-0.002745095,-0.002904789,0.0010589954,-0.0038385554,0.005924102,-0.0025203442,-0.004400703,-0.0023474724,0.003763184,0.0019831825,-0.00096729235,-0.00050977216,0.004078096,0.0016603097,-0.0004508612,0.002426881,0.0049574343,0.002085224,0.0011118904,-0.001690392,0.0010018345
BSH2%UPI0006C45BC8,0.011180943,-0.01961638,0.020742655,0.018543165,-0.01912749,-0.011670184,0.013966,0.014244696,0.01651634,0.016002275,0.010378079,0.02059733,-0.018683648,0.004867764,0.016342571,0.0009055273,-0.014141022,-0.0061693504,0.009336311,0.009106405,-0.0203317,0.01470399,0.018865608,0.007927186,-0.00057435175,-0.0013124401,0.017078351,0.0058299988,0.009500283
BSH2%UPI0006C4A6B6,-0.01109124,0.0026150504,-0.008416955,-0.0033888815,0.0017937598,-1.03652455e-05,-0.004272935,-0.011341858,-0.011764668,-0.009406009,-0.015401152,-0.005554819,0.00091788376,0.0043810527,-0.004328907,0.00492846,-0.00083718257,-0.0069792597,-0.004050976,-0.0077594602,0.003250093,-0.0069673317,-0.0043828525,-0.001418608,-0.011699029,-0.007556952,-0.0050868327,-0.0068656188,-0.013033402
BSH2%UPI0006C52F45,0.002929008,-0.020508423,0.013768971,0.016809326,-0.019292248,-0.011473688,0.0098834485,0.008648811,0.011321678,0.011192242,0.002543977,0.017063037,-0.019210154,0.0063585807,0.015780676,0.0043498985,-0.015442282,-0.00939691,0.005800194,0.0050571375,-0.020272575,0.009452394,0.01684915,0.0059874402,-0.0068001067,-0.0046208347,0.012844878,0.0025200213,0.0042936723
BSH2%UPI0006C5C844,-0.0007655553,-0.0108010415,0.00621735,0.008804052,-0.010143347,-0.0051810043,0.003454498,0.0025218942,0.0057955664,0.003501575,0.0020802878,0.008396815,-0.0098137865,0.0028325447,0.009047049,0.0032892593,-0.007951441,-0.0058925813,0.0029276414,0.002196166,-0.010733893,0.0046494454,0.0105908895,0.002779487,-0.0031076244,-0.001423691,0.008353088,0.00077521475,0.0022808998
BSH2%UPI0006C706B0,-0.01410079,0.004540942,-0.015624565,-0.009687532,0.005320075,0.003713153,-0.011506186,-0.012623349,-0.014233465,-0.012836622,-0.011685439,-0.011749621,0.0046861735,-1.2375627e-05,-0.007084851,0.0062451595,0.0030875134,-0.0026520938,-0.0070099295,-0.008351004,0.005149957,-0.008823526,-0.0064994185,-0.0012793324,-0.006458154,-0.0032408577,-0.006490505,-0.006189812,-0.00857033
BSH2%UPI0006CAB5AD,0.012954934,-0.008784702,0.014963532,0.009070204,-0.009370492,-0.0027081037,0.007042191,0.011041041,0.01315308,0.012335987,0.008682848,0.012737888,-0.008195682,0.0018973608,0.0075758975,-0.0041848863,-0.00785019,-0.003011183,0.0068057645,0.0068565146,-0.011535546,0.01311567,0.009655106,0.006859735,0.0045412006,0.0007039151,0.009595519,0.0028298127,0.008266193
BSH2%UPI0006CABDF6,0.010863457,0.00658808,0.0034163187,-0.0045477315,0.005316897,0.004981117,-0.0014199011,0.004912266,0.0041460665,0.0028913673,0.006109568,-0.0014783931,0.0064819343,-0.0025839962,-0.004583684,-0.0070918114,0.0047756354,0.004712319,0.0025389344,0.003404351,0.0051415428,0.004091573,-0.0027207427,0.0014282943,0.010124722,0.0031316748,-1.8844048e-05,0.0013375449,0.0067198505
BSH2%UPI0006CABE2C,0.004295507,0.008501589,0.00040628668,-0.007171883,0.007302104,0.0071857865,-0.0056564217,-0.00078289123,0.0004286154,-0.0019183907,0.0019134288,-0.0045081787,0.008507781,-0.0010530088,-0.005019865,-0.005307819,0.0072564953,0.0030765987,0.0022169193,0.0019308694,0.0062736995,0.0025509805,-0.0011104932,0.00012858948,0.009398137,0.003479753,0.0011826556,-0.0012895004,0.0030256726
BSH2%UPI00082051E1,0.011060813,-0.0009054885,0.009943328,0.0031493485,-0.0018484147,0.00026861078,0.004219328,0.008574041,0.0072643,0.008386339,0.0046424335,0.0063442774,-0.0008705087,0.0008290275,0.002064089,-0.005033781,-0.0013952766,0.0020476608,0.0034799692,0.0053038877,-0.0025984477,0.008364152,0.0036718696,0.0034979496,0.0061683552,0.0024513407,0.0047064377,0.003297674,0.0067287325
BSH2%UPI00082062C1,0.0037989747,0.009744825,-0.0020460545,-0.007760895,0.008399706,0.006551191,-0.0046479707,-0.0016022251,-0.0014130351,-0.0030281653,0.00094497413,-0.005393758,0.009371543,-0.002277396,-0.0074438304,-0.0054906537,0.0059723025,0.0023367552,-0.00067796296,-0.00019204215,0.008193311,0.0010641054,-0.0062048663,-0.0013605744,0.007710751,0.0030071696,-0.004119807,-0.0013828353,0.0023094025
BSH2%UPI000820857A,0.011857702,-0.0009838225,0.009721242,0.00296158,-0.0021704242,-0.00012513394,0.0036887818,0.0077866805,0.0067534177,0.008061923,0.0038547195,0.006285506,-0.0012011226,0.0015480559,0.0010541191,-0.00625125,-0.0017638061,0.0002701044,0.0033963555,0.0053329943,-0.0033000486,0.008596613,0.0032278479,0.0049463166,0.005510345,-0.00016001068,0.0031776472,0.00063456333,0.005323635
BSH2%UPI000820B778,-0.003820251,-0.0021476038,-0.0016814519,-0.000650128,-0.0020857493,-0.0009742176,-0.0015164729,-0.0030864063,-0.0051118415,-0.00042679324,-0.011214596,-7.6963624e-05,-0.002373668,0.003780222,-0.0014141137,0.0015102059,-0.0022823366,-0.0033119344,-0.0015595304,-0.003389222,-0.0028357846,0.0010001997,-0.00014657709,0.0036181107,-0.0050888825,-0.0056408895,0.00033408738,-0.0040627117,-0.0058817137
BSH2%UPI000820F666,0.0050013135,0.0022434255,0.0013584485,-0.0027679887,0.0016668141,0.0039951988,-0.0030605025,0.0027780423,0.00077942654,0.0019532216,-0.00038401913,-0.0005319105,0.0026748816,0.001704604,-0.0013975877,-0.002871894,0.0020326963,0.001153656,0.0009956409,0.00189756,0.00037751175,0.003864617,0.0007905531,0.0032197535,0.0042690253,0.0011835867,0.0006060338,-0.0007162046,0.002607266
BSH2%UPI000821232B,-0.0009528867,0.011718032,-0.007989522,-0.01245064,0.0110600805,0.009977592,-0.010851914,-0.005547102,-0.007535459,-0.006831293,-0.00574261,-0.010458031,0.011739693,-0.002477254,-0.010507673,-0.0031386728,0.008218566,0.0039098905,-0.0030850323,-0.00351184,0.009856804,-0.0015956591,-0.0068550515,0.001238229,0.00578201,0.0019526025,-0.004486538,-0.003939143,-0.0016830323
BSH2%UPI0008219BA0,0.016822642,-0.029278085,0.028442211,0.026191786,-0.028016128,-0.016657151,0.020004027,0.021725481,0.023140524,0.02530819,0.011312518,0.029165218,-0.027716128,0.0076723434,0.021613179,0.00076626136,-0.02264568,-0.009071306,0.010631404,0.012693686,-0.030396996,0.019966686,0.021859203,0.011560836,-0.004110495,-0.004177537,0.018232258,0.007827108,0.013219781
BSH2%UPI000821B1D8,0.0050207647,0.0028379722,0.00037937367,-0.003513429,0.002609009,0.0020032316,-0.002709145,0.0026839587,0.00054453756,0.0016472363,-0.0014635562,-0.001304354,0.0032447556,-2.5486255e-05,-0.003313805,-0.0036774608,0.0011045053,0.0012877648,-0.0006455218,0.001676723,0.0015708861,0.0013820746,-0.0022173722,0.0013161193,0.0036623785,-0.00046906836,-0.0028324535,-0.0005628699,0.0032776603
BSH2%UPI000821B9AC,0.00028666476,-0.006619444,0.0039847987,0.0045568985,-0.0060914205,-0.0025397337,0.0023920871,0.002044334,0.0032232604,0.0026522116,0.00025487423,0.0045723966,-0.0061647026,0.0011588542,0.004982984,0.0018853627,-0.004361816,-0.002744714,0.002340723,0.0016362815,-0.006603332,0.0029138967,0.006475359,0.002029378,-0.0017486507,-0.00089185155,0.006162984,0.00067459716,0.0016538239
BSH2%UPI000821FD65,0.010920588,-0.010830402,0.01289984,0.009105973,-0.01035652,-0.005140637,0.006677652,0.01129294,0.012539364,0.0119477855,0.0079601165,0.011123562,-0.009804251,0.0042063417,0.008739617,-0.0017613586,-0.0073213796,-0.00269496,0.0063968156,0.0075600217,-0.01178762,0.009823836,0.009586411,0.0049168374,0.002574975,-0.00044139018,0.007879895,0.0038767236,0.009915195
BSH2%UPI0008221FCC,0.0016971101,-0.018286794,0.011736524,0.015300764,-0.017126992,-0.01256515,0.011483746,0.0068066185,0.008393588,0.010583742,-0.00030671002,0.015296634,-0.017590316,0.004733809,0.012545191,0.0044770497,-0.014774579,-0.00827067,0.0036979257,0.0026159277,-0.017416924,0.0059129484,0.012433061,0.004118389,-0.009837458,-0.0060440814,0.009399924,0.003274756,0.0013064897
BSH2%UPI0008222B5A,0.0006148975,0.0029996743,-0.0022763517,-0.0027338993,0.0025760517,0.0014297469,-0.0011137691,8.7099055e-05,-0.0028364966,0.000222702,-0.0054469933,-0.0028171998,0.0025171626,0.0031884492,-0.0027662623,3.5153524e-05,0.0022269476,0.001989435,-0.0007654122,-0.0010505589,0.0033484548,-0.001143908,-0.003803288,0.0009337743,-0.0011493489,-0.001477507,-0.0033395109,-0.0008854638,-0.0025898763
BSH2%UPI00082257EE,-0.0020164498,0.0173029,-0.010325588,-0.014233131,0.015398604,0.009776919,-0.008789752,-0.008469326,-0.010435718,-0.010470674,-0.0034079207,-0.013711062,0.015620446,-0.004517473,-0.014024589,-0.003954739,0.01299965,0.005836032,-0.0037418902,-0.0053243246,0.0164045,-0.005366209,-0.011999964,-0.0030751356,0.0063727926,0.0025448885,-0.0069238474,-0.003260303,-0.004332757
BSH2%UPI000822F9A5,0.00940656,-0.0137209855,0.013028082,0.012783616,-0.01332082,-0.009185999,0.010141815,0.010327607,0.0103633795,0.011511776,0.00769764,0.01345506,-0.013496545,0.0033764583,0.009485009,0.00061808695,-0.010380057,-0.004142097,0.0054377597,0.005916913,-0.013325313,0.008005183,0.00940555,0.006534743,-0.0028362612,-0.0038508745,0.008412847,0.0037401817,0.0062960726
BSH2%UPI0008230885,0.0075556166,0.00982274,0.0013930461,-0.007845196,0.00876371,0.009382801,-0.004743182,0.002234742,0.0037003555,0.000510986,0.0065883086,-0.004293092,0.010442486,-0.0030167794,-0.0053808037,-0.0068146824,0.008313683,0.0073037567,0.0024588995,0.0030087105,0.007440916,0.0044483794,-0.0033739908,-0.00055990467,0.013628624,0.007887287,-9.972383e-05,0.001584278,0.0064088847
BSH2%UPI00082332C0,-0.00665205,0.014676683,-0.013151909,-0.012799561,0.013556497,0.007315949,-0.010070562,-0.010221133,-0.012172327,-0.011329975,-0.0076196883,-0.014013174,0.013610644,-0.0020793201,-0.012202956,-0.00049640913,0.010831383,0.003958157,-0.004469897,-0.007235333,0.015235708,-0.009547024,-0.010910914,-0.003469896,0.0010147344,-0.00035431414,-0.0076839905,-0.004992046,-0.006893422
BSH2%UPI0008E59C2D,0.005314287,-0.0035768943,0.007027834,0.004006562,-0.0039200913,-0.0019191493,0.0030405978,0.004487618,0.0047411667,0.004957284,0.0012177787,0.0059339893,-0.0034238347,0.00129289,0.002833062,-0.0020135073,-0.0041319095,-0.0020820796,0.0017057125,0.0028157926,-0.004999642,0.0053478093,0.0042598043,0.002523969,0.0005623857,-0.0012921274,0.002691007,0.0006715251,0.0021946433
BSH2%UPI000960BD65,-0.00050894567,-0.011357969,0.006822109,0.009066483,-0.010415184,-0.0064829155,0.0053192275,0.004123385,0.0040255347,0.0056843692,-0.00039930028,0.009378115,-0.010602488,0.0002789508,0.008483075,0.0026785585,-0.008487622,-0.0037594298,0.0013649927,0.0018896437,-0.011544528,0.0047049113,0.009516143,0.003368502,-0.0042735687,-0.0017550804,0.0078716045,0.0015384731,0.0008145738
BSH2%UPI0009611255,-0.012979076,-0.0003793245,-0.0095158145,-0.0013420198,-0.0007612824,-0.002476545,-0.0028860453,-0.011491179,-0.012633338,-0.007898826,-0.01753149,-0.0046505793,-0.0019988767,0.0071485727,-0.003399494,0.007839794,-0.0029291576,-0.006697955,-0.004672782,-0.00962941,0.0012695761,-0.0064722314,-0.004802811,0.00070844375,-0.015204718,-0.008380131,-0.005158428,-0.006383984,-0.014339745
BSH2%UPI000961A2BF,-0.006974651,0.018089063,-0.013933527,-0.016282432,0.016702587,0.011863537,-0.0129024265,-0.012184606,-0.010632276,-0.014194476,-0.005982499,-0.015762491,0.017610306,-0.0036918572,-0.013339754,-0.0041726856,0.013504187,0.0034548736,-0.004110103,-0.0052543012,0.016985437,-0.008011528,-0.012350828,-0.006136002,0.006429061,0.002235151,-0.010635908,-0.0062718587,-0.0067291968
BSH2%UPI000965B48B,0.019173121,-0.026305618,0.028095353,0.023327861,-0.024356728,-0.012949822,0.01817155,0.023477945,0.025185864,0.0253235,0.015226432,0.026996233,-0.024049949,0.004977605,0.019897569,-0.0011676855,-0.018100983,-0.004408003,0.013015177,0.013031279,-0.028314011,0.020612536,0.022072297,0.010968446,0.0013076791,-0.0006658823,0.01897791,0.009549569,0.017074153
BSH2%UPI0009698BA7,-0.010901195,0.012864033,-0.015686821,-0.013149597,0.011538004,0.006638581,-0.011380918,-0.014466749,-0.017010057,-0.014251051,-0.015645115,-0.014288539,0.011156129,-6.022061e-05,-0.012679117,0.0005537562,0.007102454,-0.0020511774,-0.0072590415,-0.009213395,0.012636904,-0.009636782,-0.01149175,-0.0026573234,-0.0047555575,-0.00446545,-0.00997939,-0.008570408,-0.012544015
BSH2%UPI000B38AD3B,-0.0015845703,0.00020872068,0.0014938803,0.00044674275,0.00014502095,0.0020360583,-7.633645e-05,-0.0011699966,0.0033868842,-0.0012945776,0.0059702937,0.00014658344,0.0006012055,0.0006533994,0.0026703952,0.001744966,0.0023241849,0.0015314465,0.0036368154,0.00046057117,0.00041192264,0.0022503615,0.003030599,-0.0009368107,0.0032901836,0.004728593,0.0046906457,0.0014308278,0.0011785551
BSH2%UPI000B431D75,-0.00933386,-0.0023981475,-0.0032012097,0.00063237344,-0.0011391062,0.00012255562,-0.0008033921,-0.0040035187,0.000227947,-0.0034404623,0.0024923505,-0.0010861638,-0.0013660636,-0.0021046714,0.004240255,0.0048639965,0.0003173476,0.0009120243,2.835318e-06,-0.002081033,-0.0012456379,-0.003051573,0.003135873,-0.0042827954,-0.0013963591,0.003666251,0.0024054863,0.0015225793,-0.0023547662
BSH2%UPI000D1261F9,0.0056523406,-0.014116409,0.011843613,0.013578368,-0.013121278,-0.0095928535,0.011828298,0.009654052,0.010650949,0.011683593,0.0047638915,0.013332721,-0.013585887,0.0033929239,0.0108975945,0.0016056752,-0.01013906,-0.0025721842,0.0039164587,0.0040408946,-0.013228153,0.006802182,0.008909375,0.0029428517,-0.0041462644,-0.0019336801,0.0066486406,0.0049295537,0.0044510644
BSH2%UPI000D58F0CE,-0.0050671995,-0.0042444514,-0.001334325,0.0018947362,-0.0039120847,-0.0027311272,1.8213568e-05,-0.0031226757,-0.0018813371,-0.00086163473,-0.0048995586,0.0011557204,-0.004175336,0.0030231324,0.0015595806,0.003673237,-0.003972075,-0.0043365774,-0.00015566316,-0.00243482,-0.0036124222,-0.00049741776,0.0017104362,0.0011745882,-0.005751846,-0.003059795,0.0015674568,-0.001095552,-0.0034907209
BSH2%UPI000D6581CE,0.009772044,-0.0013195374,0.008914597,0.0031014753,-0.0014939192,-0.0001964512,0.00388138,0.007830663,0.007935184,0.0073699057,0.0048981165,0.005968287,-0.0007876557,-0.00013636214,0.0019762116,-0.0057235747,-0.0018406031,0.0016835093,0.0023880631,0.005311482,-0.0031793253,0.0068563716,0.0022820632,0.0016872134,0.0056959903,0.0020610504,0.0010016818,0.002207431,0.0061673503
