Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,IleLeu_CA,LCA,Lys_DCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA
5AR%GENOME078645_81,0.13256149,0.11431211,-0.01257411,-0.08769161,0.03003053,-0.19278033,0.02308346,0.07835721,-0.06083178,-0.09647722,0.08535693,-0.12313557,-0.25918287,-0.16813971,-0.04250838,-0.06306778,-0.07449591,0.14326514,0.040249445,0.14380948,0.005282973,0.062498678,0.06616264,0.060046006,-0.28847823,-0.33691585,-0.42377192,-0.1636972,0.041243885,-0.03888012,-0.04281167,0.002341237,-0.077067964,0.11788241,-0.022544602,0.04561167,0.122704506,-0.011945507
5AR%GENOME084343_2181,0.31322742,0.26122612,0.18262282,0.37821278,-0.17398009,0.11512084,-0.12823468,0.28594968,0.11841005,0.2461599,0.238828,0.3963984,0.5355863,0.16137812,-0.16840652,-0.0932787,-0.00803726,0.23659502,-0.017853266,0.23947625,0.27376276,-0.010472235,-0.014739252,0.25691712,0.08803737,0.14534208,0.12439672,0.19045797,-0.163745,0.2023294,-0.03739852,0.2025756,-0.011981487,0.46988845,0.18071502,0.36938602,0.30164823,0.29990953
5AR%GENOME086572_2986,-0.14759235,-0.06724123,-0.25157958,-0.11402744,-0.29042566,-0.0603099,-0.41342774,-0.09626556,-0.015250337,-0.008495381,0.018330334,-0.0040659895,-0.03330421,-0.1776677,-0.14076363,-0.31873852,-0.21696518,-0.23842113,-0.1330985,0.08016958,-0.09054662,-0.22155179,-0.09049725,0.0027193553,0.05929739,-0.056244656,0.1153208,-0.103518374,-0.2777741,-0.103208974,-0.26728868,-0.06868101,-0.23745577,-0.57368594,-0.085290074,-0.18283787,-0.13696401,-0.29485977
5AR%GENOME140582_2251,-1.0,-0.7074065,0.007798444,-1.0,0.046742126,-0.40697578,-0.20686802,-0.8503378,0.44341874,0.310481,-0.58755213,-0.8428409,-0.8874936,0.019941857,0.031146212,-0.07537382,-0.15253705,-1.0,0.045457054,-0.7581496,-1.0,-0.06785986,-0.1514455,-0.9639806,0.4218908,-0.5189509,-0.47369847,-0.10040273,-0.04141476,-0.82831025,-0.066255644,-0.7570304,0.061119568,-0.95680356,0.06865248,-1.0,-1.0,-0.28106856
5AR%GENOME142018_414,-0.034632508,0.2513275,-0.27976125,0.12707204,-0.36197108,-0.07638912,-0.13827142,0.20817564,-0.314568,-0.16223782,0.2720994,0.37353224,0.14969371,0.03289565,-0.28236294,-0.22302973,-0.3539648,0.25627008,-0.34681973,0.24819359,0.015161922,-0.3037186,-0.378093,0.13936897,-0.092201136,0.29121727,-0.07559699,-0.23402222,-0.29959887,-0.118713945,-0.119863816,0.31509322,-0.116386674,-0.21001682,-0.31269965,0.019870795,0.28232467,-0.27396166
5AR%GENOME170052_106,0.12048741,0.21453683,-0.29051888,-0.46043193,-0.2768725,-0.52377576,-0.44035962,-0.26726392,-0.29748282,-0.37135676,-0.1443227,-0.19885956,-0.1767,-0.273744,-0.2599421,-0.4361288,-0.46209568,-0.28389943,-0.37712523,-0.008753346,-0.45377412,-0.38270283,-0.34609452,-0.52552736,-0.10112526,-0.59422964,-0.6116043,-0.26239258,-0.43188503,-0.79392254,-0.36211216,-0.09431309,-0.40084764,-0.121214546,-0.4351321,-0.15522614,0.14139669,-0.44749507
5AR%GENOME179594_130,-0.16435553,0.20060164,-0.8439861,-0.9627765,-0.655289,-0.56168556,-0.94900495,-0.7710286,-0.41493127,-0.5308471,-0.02056176,-0.3225541,-0.54828376,-0.6891683,-0.5490629,-0.8683453,-0.7332512,-0.5484986,-0.60695696,0.043042265,-0.93701917,-0.69529676,-0.6956182,-0.7501462,-0.11715417,-0.557902,-0.3722791,-0.25746107,-0.7928058,-0.96058244,-0.8865975,-0.40191746,-0.88875663,-0.78586596,-0.67035615,-0.61967045,-0.009600878,-0.86876845
5AR%GENOME179896_434,-0.09183262,-0.18210925,0.19082925,-0.16124675,0.43922693,-0.06362239,0.32363656,-0.31947556,0.052166972,-0.07284158,-0.39161593,-0.74666995,-0.28916296,-0.30208895,0.3520845,0.24717273,0.22076564,-0.3845818,0.45850027,-0.36327243,-0.17166334,0.3904489,0.45037678,-0.16323839,-0.30945912,-0.4796399,-0.48792258,-0.26533735,0.39188403,0.021440288,0.495412,-0.07471334,0.37606072,0.35219938,0.08443885,-0.21540381,-0.21682417,0.19405119
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,0.18867406,0.080629885,0.07601521,0.62065524,0.0764135,0.34555987,0.17728217,0.59403425,0.094463296,0.31561756,-0.08146981,0.06515457,0.36478326,-0.048485663,0.19526508,0.21494791,0.23594499,0.43030092,0.2078219,0.050025634,0.78807205,0.21579427,0.0679276,0.5186934,0.12377475,-0.014044895,-0.07114749,0.043964446,0.061016407,0.3197759,0.16641118,0.5365898,0.13655451,0.11762961,0.016735746,0.2868184,0.15293643,0.075541414
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.1612331,-0.11097236,0.048832938,-0.31345147,-0.04182045,-0.23730767,-0.14638333,-0.28016663,0.22402073,0.17435107,-0.21545595,-0.15914777,0.06465943,0.029851131,-0.009705629,-0.051017586,-0.01680421,-0.36595795,-0.061576366,-0.20704983,-0.34137282,-0.09089838,-0.16798024,-0.3368293,0.2930119,-0.27461532,-0.16591403,0.07706071,-0.15927455,-0.36142123,-0.20408966,-0.14690268,-0.1330467,-0.24026933,0.11532634,-0.34033072,-0.2269036,-0.14752343
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.095914185,0.16458166,-0.17678705,-0.27598065,-0.29829782,-0.27474722,-0.45128632,-0.17624956,-0.11404169,-0.20202881,0.006635406,0.08177104,0.034316957,-0.059247542,-0.24829635,-0.41143844,-0.3677883,-0.2770507,-0.3041636,0.08965824,-0.30619207,-0.33507428,-0.25054502,-0.32251474,0.055237908,-0.26180324,-0.18473458,-0.1352842,-0.40099278,-0.4435186,-0.35828424,-0.082452364,-0.31388274,-0.22319102,-0.18158728,-0.104461275,0.048866946,-0.26646256
5AR%MBQ1253485_1_DUF1295_domain-containing_protein__Alistipes_sp__,-0.3245579,-0.3750581,0.3065153,-0.5983184,0.13449086,-0.09026787,-0.117912784,-0.4560481,0.5143203,0.5106314,-0.33195373,-0.16847049,-0.27136785,0.083026946,0.16228487,0.08007235,0.20778279,-0.422474,0.16371648,-0.41837627,-0.62037885,0.11953027,-0.036418855,-0.43037245,0.629097,-0.25811294,-0.15753038,0.5155714,-0.014505644,-0.59051716,-0.0047842087,-0.2591355,0.0515526,-0.029483939,0.17083317,-0.41209224,-0.48472732,-0.020264408
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.009562433,-0.20639761,0.44111434,0.35766965,0.6031306,0.2545539,0.63069403,0.120993145,0.3950311,0.39470172,-0.1078974,-0.18477061,0.059613466,0.081931345,0.49016804,0.5698927,0.4718384,0.016335782,0.57869494,-0.22466104,0.29848942,0.4900955,0.5563602,0.33064157,-0.12264332,-0.087888196,-0.31108582,-0.060932472,0.63026005,0.5604832,0.6295957,0.2617343,0.68385637,0.2883085,0.45092267,-0.054641854,-0.30837557,0.46006525
5AR%MCD7962281_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,-0.6529837,-0.18551485,-0.5017046,-0.92376864,-0.707812,-1.0,-0.781542,-0.71587706,-0.4654489,-0.41016462,0.078497246,0.04303945,-0.21252888,0.15588893,-0.7462774,-0.78233397,-0.6216987,-0.72239506,-1.0,0.1428715,-0.91659826,-1.0,-0.6148599,-0.7408771,-0.07560619,-0.27338883,0.22959012,0.22351226,-0.65560985,-0.79390204,-0.901185,-0.74454314,-1.0,-0.48492303,-0.7742097,-0.42232051,0.090608574,-0.629249
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.06125321,-0.18421783,0.27969673,0.033211723,0.16080724,0.1893547,0.15500915,0.1715056,0.35964566,0.2540378,0.14720742,-0.08537487,-0.35153136,0.031176183,0.1615024,0.16665673,0.14247896,0.22448525,0.20053847,-0.013836063,0.052855365,0.31048107,0.18707839,0.20638447,0.016556397,-0.15336138,-0.38686642,-0.061763786,0.15818033,0.18704554,0.24532743,0.026564363,0.24517159,0.17867136,0.31930083,0.004066249,-0.17463101,0.2070812
5AR%MCQ2341803_1_DUF1295_domain-containing_protein__Paludibacteraceae_bacterium_,-0.38992262,-0.0090873055,-0.5569095,-0.77217686,-0.38710427,-0.5074992,-0.7667452,-0.94234824,-0.14908104,-0.16470517,-0.45006397,-0.4614245,-0.4092949,-0.42905894,-0.21469109,-0.6567979,-0.50943184,-0.9067628,-0.35839677,-0.36776486,-1.0,-0.38157156,-0.3696367,-0.9307052,0.25853774,-0.65580344,-0.4362455,-0.10848209,-0.4854247,-1.0,-0.28590837,-0.5469455,-0.36951065,-0.39570957,-0.7533855,-0.83627087,-0.22865564,-0.86933696
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.30946562,0.62122864,-0.54880536,0.4356073,-0.6306459,-0.012772757,-0.4757993,0.4242674,-0.66042966,-0.38409847,0.35922655,0.48122516,0.5236509,-0.1442255,-0.5493936,-0.52474636,-0.51161057,0.38342062,-0.4842522,0.532757,0.4546789,-0.51447576,-0.45498836,0.45013943,-0.2859358,0.2693635,0.15923537,-0.32302144,-0.59561193,0.027127746,-0.3545456,0.59527653,-0.43900225,-0.048462603,-0.6172712,0.40080547,0.73362374,-0.35502827
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,0.11518494,0.14633557,0.0150417695,0.426823,0.054677203,0.18588322,0.18233263,0.5440005,0.021313457,0.22882298,0.06166709,0.10163708,0.15888275,0.016154611,0.075275965,0.1654622,0.13874134,0.39300516,0.091906905,0.09794294,0.54061234,0.084193535,-0.07909372,0.39052203,0.009037414,0.04152494,-0.16112109,-0.060935583,0.04820571,0.19114755,0.009512891,0.46659654,0.07675265,-0.06967004,0.014901104,0.068772316,0.09537627,0.13695402
5AR%WP_099292233_1_MULTISPECIES__DUF1295_domain-containing_protein__Butyricimonas_,-0.002332418,0.23752497,-0.253692,0.12917443,-0.18064016,-0.041589115,-0.18868804,0.10118904,-0.16325279,-0.04342035,-0.23809952,-0.20665237,0.13964821,-0.02685143,-0.2192415,-0.22618634,-0.108699486,-0.087770835,0.008256788,0.01961529,0.2621437,-0.21182624,-0.019174652,0.16519631,-0.13579156,-0.38803905,-0.14565676,-0.080470785,-0.19277805,0.061765768,-0.10453999,0.38584518,-0.22890599,-0.10832468,-0.46002528,-0.18158637,0.224936,-0.15303835
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,-0.016552089,0.08160666,0.22404225,-0.14493248,-0.13279636,-0.020315453,-0.07406049,0.10491552,0.26599368,0.36133876,0.45892087,0.7195867,0.26214102,0.4754232,-0.15160224,-0.0673262,-0.08599569,0.13885017,-0.22155795,0.28783152,-0.26607737,-0.20722213,-0.24635254,0.011433171,0.42464095,0.40621156,0.17429881,0.31871915,-0.16116743,-0.07627872,-0.16594613,0.039084893,-0.0042911866,0.08284142,0.16573447,0.083344914,0.01746071,0.10466145
5AR%WP_303226315_1_DUF1295_domain-containing_protein__Alistipes_indistinctus_,-0.7544016,-0.54758215,0.054157134,0.0069928514,0.24697627,0.3460179,0.29697332,-0.118762404,0.32217774,0.30140987,-0.43736315,-0.27916026,-0.45429233,0.098720565,0.39056066,0.25147685,0.16332632,-0.2463371,0.41695845,-0.56254363,-0.22819193,0.4908126,0.47022778,0.062818594,0.28488764,-0.034534644,-0.13347349,0.10035592,0.26168546,-0.15765738,0.5782579,0.017508736,0.47432017,-0.19787794,-0.12572889,-0.6658649,-0.50083643,-0.13000168
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.7405123,-1.0,0.8944369,-0.6732285,0.80421007,0.11615202,0.59708834,-0.72162724,0.9233759,0.81342286,-0.7646293,-0.8100759,-0.7980459,0.20562547,0.7936538,0.7302342,0.68590677,-0.85964566,0.9418236,-0.95227164,-0.7211782,0.9129934,0.8810465,-0.5568772,0.5640754,-0.20944941,-0.11553946,0.47093603,0.8459439,-0.18286017,0.9905555,-0.76677537,1.0,0.19727065,0.79470646,-0.5803848,-1.0,0.47038573
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,0.61932164,0.5507362,-0.16553488,0.22819507,-0.24159184,-0.12612553,-0.29697654,0.2597505,-0.407458,-0.41441125,0.18246618,0.14023224,0.2672642,-0.36919227,-0.20402321,-0.3421401,-0.32304153,0.21439704,-0.23266615,0.38801524,0.23349008,-0.27486208,-0.19120033,0.12413345,-0.35552576,-0.31451172,-0.45284536,-0.3301432,-0.3587489,-0.14090964,-0.20312424,0.42885056,-0.3084315,0.4342126,-0.366678,0.50984716,0.5939495,-0.16247746
5BR%GENOME006024_4796,-0.31342706,-0.25333953,-0.029617237,-0.43374583,0.034719113,-0.07568627,-0.035190195,-0.4289704,-0.09460341,-0.07410928,-0.47173122,-0.5595965,-0.5767156,-0.20309488,0.036570307,-0.030202491,-0.13374531,-0.4331862,0.15702954,-0.46238914,-0.5405164,0.14002289,0.13092405,-0.33469555,-0.120221786,-0.36934695,-0.4968186,-0.26632515,-0.035216104,-0.6299284,0.28147262,-0.22483855,0.12829006,-0.073053,-0.09489134,-0.3704474,-0.23426057,-0.10370533
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-0.2996547,-0.4581328,0.26792425,-0.40712714,0.24275215,0.03444118,0.06402835,-0.34670818,0.28505903,0.3552754,-0.35294944,-0.39525023,-0.48453325,-0.08622401,0.30534577,0.24366923,0.24087444,-0.5089346,0.35169262,-0.37789157,-0.245375,0.25303495,0.28163794,-0.28249,0.25911033,0.0059804996,0.09876289,0.12045628,0.2674494,-0.19477598,0.28804055,-0.42622805,0.35352752,-0.20560758,0.31963328,-0.1514425,-0.5308077,0.08496514
5BR%MBE6202772_1_NADH_flavin_oxidoreductase__Rikenellaceae_bacterium_,-0.46674767,-0.42394376,0.36325368,-0.62514836,0.42359388,-0.13148627,0.16964419,-0.57335234,0.48093027,0.19634509,-0.31737855,-0.32102513,-0.36544126,0.14103726,0.37197933,0.19476183,0.31625715,-0.6525196,0.33608335,-0.39155433,-0.6939467,0.30122292,0.37326476,-0.5593195,0.36977732,-0.333497,-0.16867599,0.39135218,0.32826418,-0.28218153,0.23970127,-0.32625994,0.28933018,0.13080175,0.060715765,-0.5331238,-0.51650244,0.07658403
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,0.1714737,0.25041008,-0.27613074,-0.5205087,-0.26563856,-0.5408373,-0.40425295,-0.28330335,-0.46248564,-0.5598647,0.03606872,-0.002679855,-0.14743295,-0.16753204,-0.3475222,-0.4053132,-0.44093686,-0.23674822,-0.501771,0.14757198,-0.4114146,-0.4827764,-0.384324,-0.45605117,-0.26896852,-0.35409337,-0.36388844,-0.26152846,-0.4210266,-0.73803097,-0.55230606,-0.15941091,-0.543872,-0.13339077,-0.35541305,0.006208874,0.23656926,-0.2945012
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.09003337,0.2782704,-0.40719593,-0.12041694,-0.29933918,-0.23382229,-0.32697773,-0.044897664,-0.335618,-0.41981015,0.049644258,-0.01411356,0.093140975,-0.18543333,-0.35011038,-0.40921405,-0.41446596,-0.11879354,-0.22646688,0.1753272,-0.1189032,-0.23322226,-0.23125806,0.037789512,-0.29198694,-0.297954,-0.34196475,-0.42399436,-0.39034927,-0.28787217,-0.3115063,0.3303296,-0.35198286,-0.2871775,-0.46171832,-0.2956697,0.20783031,-0.38920328
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,0.5559036,0.3227326,0.08667945,0.46843725,0.021752544,0.19906224,0.018212026,0.5462649,0.09406315,0.13058122,0.44275117,0.41661316,0.37475026,-0.14277902,0.08304148,0.014557925,0.1127146,0.5793901,0.036907952,0.46377084,0.54686,0.013053009,0.10863184,0.46716723,-0.115171455,-0.07383209,-0.15595903,-0.046043824,0.0076942444,0.49744144,0.07186776,0.4396821,0.04697275,0.42516154,0.007536332,0.62226653,0.3288963,0.04865888
5BR%MCA9548846_1_NADH_flavin_oxidoreductase__Myxococcales_bacterium_,0.4303864,0.38172987,-0.24622695,0.03995384,-0.36973774,-0.46460295,-0.40237832,0.11255953,-0.26936534,-0.0624067,0.2842348,0.34558016,0.3922015,-0.14406686,-0.33687776,-0.34670344,-0.4001282,0.068405226,-0.55829805,0.37530944,0.14023939,-0.5108091,-0.4801927,-0.1358724,-0.15108447,-0.09094618,-0.113806576,-0.26272473,-0.4271851,-0.30771592,-0.5941503,-0.1660394,-0.45699638,-0.14724103,-0.048250828,0.27087712,0.25761205,-0.17465451
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,-0.058105323,0.23379858,-0.25217175,-0.10639678,-0.14667465,-0.35853598,-0.22964133,-0.30174512,-0.16735223,-0.0110103125,-0.1900435,-0.009916613,0.23226564,-0.25088704,-0.064620405,-0.17341156,-0.13060376,-0.3944195,-0.18074125,-0.030955113,-0.14418544,-0.1736943,-0.31223792,-0.36213994,0.05296842,-0.22823617,-0.19265965,-0.08887199,-0.15649894,-0.40938056,-0.30067182,-0.08132216,-0.20836873,-0.3244406,-0.3677382,-0.37987506,0.03346445,-0.37129688
5BR%MCF0197806_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.65379,-0.35272795,0.022520643,-0.4060801,0.18214004,-0.06893212,0.20359671,-0.46381038,0.34980875,0.26124167,-0.39792508,-0.43969926,-0.5186423,-0.024945766,0.25739896,0.109057836,0.045165576,-0.59985936,0.35948667,-0.55394244,-0.74104285,0.38165322,0.35171974,-0.42646348,0.13179001,-0.30392218,-0.38735768,-0.17448385,0.21583208,-0.3669117,0.39068013,-0.36584944,0.40407994,-0.38259864,0.036688007,-0.88785267,-0.5641367,-0.17903675
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.19911562,-0.28842005,0.438602,0.35271198,0.076788366,0.31310585,0.28156668,0.5485215,0.5021283,0.5213055,0.20258844,0.1693828,0.012938686,0.30354965,0.16636223,0.26151213,0.30574813,0.35707313,0.19849508,0.08306593,0.2708209,0.18558058,0.10157726,0.37489507,0.35262328,0.32494122,0.13455814,0.35930803,0.19190627,0.45255935,0.19238858,0.19898993,0.2517477,0.007705829,0.38978204,0.19086945,-0.13211499,0.3277318
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.10129555,0.09686562,0.20324652,0.51076293,-0.0029975534,0.2436868,0.12585092,0.4033165,0.12114892,0.2978729,0.042013634,0.31610584,0.4848348,0.27112442,0.003900525,0.15410335,0.19713764,0.28838935,0.092532486,0.08270035,0.38673842,0.040344585,0.030829126,0.34488413,0.18513858,0.30864555,0.2763079,0.34224,0.023688603,0.2641007,0.06921429,0.3349349,0.041767944,0.2514859,0.12662013,0.23748069,0.22720928,0.29665682
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.2876359,-0.0051063267,0.23975305,-0.16736895,0.26845762,-0.11850719,0.22371913,-0.11295967,-0.19000323,-0.16926911,-0.3005361,-0.41350538,-0.2253886,-0.23175678,0.23122905,0.14807919,0.06902144,-0.1134811,0.24356598,-0.19901402,-0.17520012,0.2705815,0.31073293,-0.23293482,-0.2941205,-0.3404075,-0.43429536,-0.20705695,0.20006232,-0.36907318,0.33119193,-0.13013764,0.233955,0.4995777,0.17149553,0.32454994,0.09456143,0.1826017
5BR%MCR4591939_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-1.0,-1.0,0.4916352,-0.7405989,0.42632934,0.17859124,0.23711249,-0.61503357,0.84983337,0.7540722,-0.4300813,-0.57965755,-0.9769828,0.4707059,0.37968373,0.43569967,0.4949692,-0.6208876,0.35636586,-0.84318316,-0.7695846,0.3253664,0.28944692,-0.52701825,0.81548303,0.0053608348,0.07211591,0.85687107,0.43635973,-0.23080413,0.3628663,-0.6608238,0.39999178,-0.25268012,0.44544345,-0.86341,-1.0,0.3135049
5BR%MDD2293891_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.8732176,-0.21582367,-0.1922089,-0.65865386,0.11376956,-0.51965725,0.06835271,-0.965131,-0.05393831,0.041483454,-1.0,-0.65077066,-0.20891422,0.27666488,-0.044920232,0.114652246,0.07375418,-1.0,-0.056230433,-0.9432133,-0.85194486,-0.11386152,-0.27122623,-0.9407685,0.37130073,-0.40359572,-0.12642328,0.28582934,0.06498054,-0.93787456,0.019607523,-0.35764903,-0.136128,-0.5227646,-0.61143875,-1.0,-0.3656471,-0.3878505
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.437646,0.011679325,-0.15783514,-0.559338,-0.42999503,-0.35007894,-0.43003863,-0.3154701,0.015882611,-0.006138485,0.34508348,0.41679356,0.053260524,0.19131325,-0.371797,-0.38751495,-0.35531813,-0.37473288,-0.4677472,0.18090099,-0.7149832,-0.5377109,-0.53582835,-0.40645513,0.35293683,0.372926,0.22759365,0.11559265,-0.4060399,-0.4300505,-0.47706336,-0.18655618,-0.2631456,-0.5005448,-0.20673312,-0.41662794,-0.13029762,-0.31555972
5BR%MDD5962634_1_NADH_flavin_oxidoreductase__bacterium_,0.26761776,-0.1430289,0.62438613,0.29862952,0.2550688,0.35872594,0.29643753,0.29685685,0.5790187,0.39417744,0.14225277,0.5903595,0.47256595,0.47067997,0.27997857,0.47820383,0.47573695,0.278525,0.2932369,-0.019814957,0.43446285,0.34395304,0.20587242,0.31137702,0.4529351,0.39161593,0.44432768,0.43722513,0.23075351,0.46493557,0.05791537,0.16816722,0.3250011,0.19614725,0.7384999,0.33626252,-0.22891004,0.56709033
5BR%MDD6582580_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.65626925,-0.6624374,0.36279172,-0.4966274,0.15138295,0.07297084,0.03872483,-0.15571803,0.5892294,0.5495149,-0.19760774,0.011836758,-0.42556146,0.53667706,0.12585315,0.22505681,0.30024067,-0.25272807,0.10376484,-0.3581922,-0.3867862,0.040691394,0.095734626,-0.15406518,0.5910936,0.04219543,0.18588068,0.5655515,0.05443937,-0.32851696,-0.076929845,-0.3359211,0.033352695,-0.44623643,0.31381187,-0.46096706,-0.65661985,0.19135593
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,-0.51310456,-0.36564842,0.21009882,-0.63166034,0.21252713,-0.016376678,0.062783785,-0.46156308,0.36704528,0.20807661,-0.33218715,-0.5066203,-0.68859476,0.041359138,0.19368632,0.0107780155,0.15455554,-0.46401432,0.2391327,-0.36779,-0.72379214,0.2059698,0.24937774,-0.48361146,0.3082215,-0.38142687,-0.23683143,0.32099605,0.20072103,-0.27031794,0.3357019,-0.34824663,0.1755429,0.30949706,-0.1699321,-0.4711736,-0.3234911,-0.03750192
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.4123986,-0.5443973,0.5760208,-0.29681358,0.41218957,0.19798723,0.30071858,-0.12881926,0.674304,0.4676593,-0.05979863,-0.09032202,-0.4349752,0.37302455,0.36917156,0.3836749,0.4385936,-0.08568954,0.365437,-0.27731353,-0.28625834,0.39303526,0.29318583,-0.1356842,0.49988037,-0.012196243,-0.091956414,0.5613744,0.36444625,0.039441124,0.28575143,-0.1480198,0.36117482,0.1607792,0.42699105,-0.26628822,-0.5195766,0.36420447
5BR%MFO0559492_1_NADH_flavin_oxidoreductase__Polyangiales_bacterium_,0.01448521,-0.035757948,-0.009140361,0.017759405,0.037101842,0.14468831,0.00063374167,0.090304,0.15556052,0.093339,-0.13780636,-0.08568086,-0.26672167,-0.29768115,0.14238533,-0.034457996,-0.033914536,-0.054453164,0.31862321,-0.12068871,-0.022950264,0.33547562,0.33173537,0.15896122,-0.11011096,-0.2645162,-0.2694787,-0.22116995,0.02969886,-0.15885729,0.20555538,0.086767405,0.18933843,-0.031724144,-0.011632355,-0.11508373,-0.14285725,-0.03342019
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.058380786,0.034807038,-0.021893302,-0.17833906,-0.029846484,-0.21534449,-0.11036997,-0.015029854,-0.05173126,-0.1088063,-0.03429787,-0.09821202,-0.17416905,-0.06728043,-0.04110471,-0.16890746,-0.20525713,-0.016297288,-0.124546625,0.012185495,-0.1917321,-0.06817067,-0.042324424,-0.16663584,-0.05428597,-0.44147894,-0.5507679,-0.09477735,-0.15391777,-0.38200834,-0.0655034,0.019838436,-0.14412777,0.17657267,-0.1801882,-0.023422964,0.07746223,-0.17912732
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.37609294,0.43230003,-0.42936695,-0.3349641,-0.34113201,-0.56054395,-0.47714746,-0.2008235,-0.57775146,-0.6360173,0.011774012,-0.100337714,-0.073565185,-0.43956655,-0.35646826,-0.5430566,-0.58373326,-0.15489642,-0.5030475,0.21244115,-0.288526,-0.48011807,-0.40550816,-0.42234132,-0.41345933,-0.567698,-0.6086416,-0.42139232,-0.49206725,-0.7115736,-0.5187847,-0.036464855,-0.5934658,0.01612529,-0.52658784,0.08171438,0.41646388,-0.4666602
5BR%WP_297931268_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.27028367,-0.29800862,0.07379447,-0.13411069,0.17656933,-0.025934549,0.13148129,-0.2520697,0.21801889,0.21217921,-0.2670497,-0.32274684,-0.28016755,0.018037954,0.20808385,0.09025673,0.1083232,-0.20359308,0.22295237,-0.3193885,-0.090663224,0.3736829,0.3189572,-0.08355067,0.064540595,-0.29309794,-0.20085318,0.057789315,0.20687397,-0.016784392,0.32113507,-0.23942858,0.2787439,0.101980224,0.052085556,-0.24329533,-0.27834433,-0.07396533
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.39259464,-0.77505225,0.8232462,-0.51428187,0.72479725,0.011343041,0.59818244,-0.41585916,0.7280779,0.6991684,-0.44338346,-0.48573396,-0.6549898,0.19270262,0.6572017,0.7360363,0.65661186,-0.4760087,0.73355806,-0.6195993,-0.41934496,0.70849794,0.58561534,-0.29434577,0.41717896,-0.008546508,-0.060116757,0.41857564,0.7660857,-0.088690214,0.72556835,-0.58513105,0.8237345,0.21589221,0.8611794,-0.14811775,-0.8319053,0.5255498
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.45685184,0.82674706,-1.0,-0.4844885,-0.9522683,-0.7406558,-1.0,-0.2779702,-1.0,-1.0,0.22068824,0.18245251,0.1577482,-0.5877902,-0.8927711,-1.0,-1.0,-0.20005889,-1.0,0.4974065,-0.40228727,-1.0,-0.94690764,-0.51731384,-0.50579834,-0.3074029,-0.1313001,-0.5999643,-1.0,-0.94361156,-1.0,0.10508272,-1.0,-0.52486324,-1.0,0.11951538,0.7807879,-0.889022
