Family,3oxoDCA,3oxoLCA,7oxoDCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GUDCA,HCA,LCA,TCA,TCDCA,TDCA,UDCA
12aHSDH%GENOME015584_936,-0.0034803662,-0.06380889,0.046178464,0.055922188,-0.00037753157,-0.019578371,-0.013565497,-0.0360355,-0.0031351515,-0.079389855,0.022136005,-0.03707433,0.037460286,0.032791033,-0.00046047865,-0.007883503
12aHSDH%GENOME051950_684,0.014822086,-0.027997248,-0.12526445,-0.09155989,-0.028312817,0.0211812,0.027269108,0.07540081,0.062239356,0.018311953,-0.09938704,0.026740626,-0.0026641649,0.008427781,0.050135784,-0.06992433
12aHSDH%GENOME055489_1547,-0.033699352,-0.024603534,0.0029926556,0.026399657,0.026696408,-0.02909795,0.056002434,0.023114838,-0.021440208,0.016245056,0.019590303,-0.027225202,0.009997454,0.018942636,-0.04618631,0.008764782
12aHSDH%GENOME077010_272,0.052828655,0.026697658,0.0013543387,-0.026763186,-0.059481077,0.05850096,-0.0015718949,-0.07740323,0.0048037427,-0.008720836,0.0060042543,0.07716084,-0.015695762,-0.08778546,0.022468967,0.03148775
12aHSDH%GENOME136792_1072,0.01840892,-0.00275711,0.0030934345,-0.021955138,-0.012367525,0.024247792,-0.062503524,-0.013582016,0.031564977,-0.01197787,-0.03646467,0.005104229,-0.034669377,-0.037417475,0.04299198,0.016055815
12aHSDH%GENOME211747_1057,-0.03317803,0.021840055,0.050528795,0.0028457388,-0.013271131,-0.031425882,0.030830016,0.020656353,-0.033942737,-0.0028425988,0.017542457,0.0051123714,0.008241802,0.027630191,-0.034196496,-0.033137206
12aHSDH%GENOME225739_454,-0.082549915,-0.012321557,0.03706076,0.046474952,0.08815636,-0.0778583,-0.0037427077,0.045152154,-0.07349764,0.013606537,-0.006149187,-0.08280346,0.10040314,0.10204485,-0.010513169,-0.027246857
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.014008651,-0.01785861,0.013106215,0.011578338,0.0067473496,0.023883931,0.009770203,0.01972074,0.025971299,-0.013851056,-0.029248929,0.018525548,-0.06936311,-0.0025268374,-0.023923693,0.005755323
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.0220537,0.03731421,-0.0041887234,0.026368072,0.01296591,-0.023296263,-0.017473597,-0.018120022,-0.025550893,0.002004063,0.00714718,-0.07117936,0.039559398,0.054025237,-0.019346422,0.054186605
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.027244322,0.013858774,0.013012675,-0.008229533,-0.0154704675,0.044250894,-0.027798735,-0.09248059,0.040427737,-0.030412663,-0.03925457,0.032492284,-0.017144902,-0.04072356,0.035016164,-0.0022596992
12aHSDH%MBR2336230_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.06872575,0.05601317,0.016163576,0.03001817,0.028461661,-0.044215027,0.008745932,-0.023775306,-0.021003244,0.04394815,0.06543156,-0.02974062,0.021329656,0.07312768,-0.030227516,-0.044509355
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.04961112,0.045436364,0.04021078,0.038237747,0.02466098,-0.034499478,0.041917466,0.011697197,-0.014820696,-0.04422374,0.049310323,-0.021476768,0.025118895,-0.03893832,0.016090788,-0.0029151784
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,0.005382107,0.021730153,0.007067719,-0.018169705,0.0102371685,-0.0022827832,-0.03245171,-0.022320885,-0.001705449,0.009195283,0.0599988,-0.048434705,-0.013574795,0.011057152,0.071631394,0.002217259
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.0261912,-0.08204051,-0.005378659,0.045954775,0.03404471,-0.04375064,0.08115523,0.038490485,-0.017537735,0.033425517,0.029587744,-0.07617441,0.01170012,0.044217825,-0.007895869,0.020997254
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,0.03142779,0.01402198,-0.08407101,-0.038952485,-0.010331472,0.016752433,0.0050246324,0.065515235,0.03245102,-0.0040507945,-0.063351035,0.007864991,0.025787475,0.085431844,-0.0070462124,-0.044423647
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,-0.016077748,-0.02711462,-0.022587992,0.0141427955,0.024290392,-0.019013114,-0.0010062141,-0.0006980229,0.012363386,-0.020452702,-0.0103151575,0.0016545351,-0.007835187,0.051547073,0.011906762,-0.011144783
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,0.04852046,0.071131475,0.032194197,-0.014431905,-0.05407689,0.04687279,-0.023898175,-0.012485537,0.051409975,-0.067284204,-0.031594016,0.03568189,-0.026706398,-0.10207735,-0.002560675,0.04833523
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,0.036660075,0.05180516,-0.05337675,-0.041249264,-0.05323972,0.039317157,0.015689062,0.022627888,0.015592836,-0.033121556,0.017641606,0.09607887,-0.049507275,-0.009591201,-0.0005626508,0.016448706
12aHSDH%WP_256285936_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_phocaeensis_,-0.04324161,-0.008972236,0.053009216,0.0063040634,0.026468964,-0.044599444,-0.0457078,0.0076427395,-0.04984026,0.0091201225,0.08985897,-0.04672633,-0.0017259569,0.02222175,0.038927756,0.06192913
12aHSDH%WP_278514144_1_SDR_family_NAD(P)-dependent_oxidoreductase__Methanobrevibacter_smithii_,0.029157868,0.054401767,0.0094339335,-0.023064338,-0.022374619,0.020958152,0.06332999,0.0408645,-0.0020428612,-0.05339174,-0.09306723,0.040151916,-0.014234207,0.019717742,-0.029276015,-0.07004483
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,-0.034459356,-0.047390494,0.045577284,0.06838178,0.047130946,-0.04856482,0.014844786,-0.010633192,-0.02133482,0.013936183,0.03235969,-0.058956992,0.008496877,0.01960117,-0.009718029,0.028327407
12bHSDH%GENOME225741_180,-0.02953247,0.07905322,0.016426412,-0.0057908683,0.010719959,-0.02741951,0.067610025,0.08829899,-0.031545676,0.02218517,0.03591629,-0.01957199,-0.008166481,0.023297293,-0.041912314,0.065971255
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,0.034651827,0.010904602,0.000869141,-0.030565834,0.0027657505,0.022891913,0.01903478,0.021655371,-0.017708346,-0.016322244,-0.030053787,0.005798883,-6.112596e-06,-0.07577713,0.025449043,0.020461045
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.017856307,0.021920968,-0.012685227,-0.005340915,-0.028466921,0.01295236,0.046022166,0.0137744155,0.07387515,-0.004150472,0.014510337,0.03172913,-0.035257123,-0.063778974,-0.021497054,-0.036321927
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,0.0002344477,0.016646728,-0.009752198,-0.024897732,-0.014932917,0.0032883184,-0.06007098,-0.019258939,0.017206633,-0.037006468,0.0071183653,0.026356919,-0.02094536,-0.014124098,0.037944086,0.007637367
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,-0.050730165,-0.046396974,0.056762405,0.052035227,0.08125036,-0.063358575,0.008528689,-0.02657911,-0.05727129,0.0117723895,-0.0078411475,0.00012987862,0.040682267,0.02114228,-0.008064418,0.025231913
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.053855047,-0.031783722,0.054820385,0.03661739,0.06059691,-0.03942113,-0.056585044,-0.044120453,-0.023261178,0.04812701,0.08601867,-0.043078307,-0.016857391,0.03692926,0.0048067425,0.03489014
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,-0.079199865,-0.02708282,0.060297478,0.081716776,0.110899426,-0.09459994,0.035608202,0.09681617,-0.050264597,0.03199597,0.05983583,-0.09892931,0.0025427989,0.06360166,-0.093454026,0.014926318
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,0.023178289,-0.0060254275,0.017050942,0.01078472,0.0024281747,0.014075813,0.035004303,0.04271265,0.012285857,-0.029323647,0.02938247,0.00068911485,-0.05398074,-0.05443264,-0.018317938,0.028349416
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,0.0091340775,-0.03552418,0.02079893,-0.025596315,0.0012610708,0.0060529695,-0.059073485,-0.07304792,0.005296543,0.0057202224,-0.006401015,-0.02297247,0.06682887,0.046043348,0.034031145,-0.057436105
3aHSDH%GENOME060426_131,0.018392717,0.06142357,-0.0647994,-0.055555627,-0.013392866,0.010874342,0.053992454,0.028801076,-0.035760578,-0.0009101571,-0.069942504,0.016101284,0.020444691,0.03406954,-0.019841058,-0.015298946
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.015491959,0.024207022,-0.043930065,-0.04557874,0.003206077,-0.014431588,0.018550212,0.033771154,0.032866508,-0.03244503,-0.006106298,-0.03604117,0.044139262,0.035003833,0.01179952,-0.021323655
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,-0.041050233,-0.031078339,-0.0070963157,-0.015171665,0.0064775026,-0.041183375,0.044035655,-0.0073564528,-0.018427894,0.021571523,0.010416026,-0.10249011,0.078811504,0.006559121,0.046681494,0.0072256173
3aHSDH%MCI7742844_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-0.010663643,-0.0042941472,-0.00929877,-0.020846047,0.006113112,-0.0054818555,0.035290476,0.04033014,0.005221032,-0.029968506,-0.030880239,0.00065737934,0.018984746,0.05140152,-0.00029887215,-0.04167627
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,-0.0069201416,-0.0063768867,-0.00064820953,0.007710368,0.04164468,-0.014909258,-0.021708112,-0.033432674,-0.048241917,0.040795684,0.027329499,-0.022466138,0.028345995,0.016879616,0.0118967835,-0.0027572939
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,-0.03492494,-0.054984298,0.0389433,0.061482545,0.0230589,-0.04283209,0.09047528,0.06612612,0.0096092075,0.04249837,0.00835378,-0.032640982,-0.004775787,0.010807715,-0.07274884,0.0111246575
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.0021536662,0.046644405,-0.014324945,-0.040077616,0.022735942,0.012315858,-0.10379863,-0.008825543,-0.02660682,-0.046619345,-0.0054157996,0.017544689,0.012771362,0.01736702,0.013122468,-0.026334288
3aHSDH%MFR0796835_1_SDR_family_NAD(P)-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.050775338,0.018176818,0.0020676737,0.021152368,0.044917192,-0.031983558,0.038481418,0.029528601,-0.05992901,-0.014889934,-0.038757402,-0.014404392,0.03906975,0.09014717,0.026067896,-0.04895231
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,0.034409784,-0.0042695347,-0.029941335,-0.0040486082,-0.039029356,0.02391804,-0.027351098,0.030260667,-0.030086286,0.060757603,-0.07528661,0.0028691923,0.029262098,-0.045863066,0.051856484,0.02742969
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,-0.058853675,-0.007557326,0.016313802,0.0068649,-0.009151964,-0.057845067,0.03173746,0.042159475,-0.0111538265,0.02059393,-0.046770915,-0.07385249,0.040271927,0.04326769,0.016431525,0.013649929
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,-0.036174566,-0.02941386,0.03102573,0.03249154,0.027898362,-0.037958253,0.052723423,-0.008146481,-0.026526837,0.05035772,0.00970075,-0.01254778,0.032613777,0.023854105,-0.017244652,0.019536274
3aHSDH%WP_104968339_1_3-oxoacyl-ACP_reductase__Streptococcus_pluranimalium_,0.028479058,-0.11571478,-0.04322748,-0.011135413,0.0031254115,0.02536594,-0.0411512,-0.00059745,0.016793653,-0.0052538,-0.0135724675,0.018222062,0.05273788,-0.016215049,0.05860319,-0.030447997
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,0.014161868,0.026411729,-0.04570282,-0.06393847,-0.041612525,0.014635736,0.02423594,0.06648333,0.07872421,-0.036794648,0.014293305,0.023479316,-0.04909548,0.013984133,-0.03173657,-0.012442098
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,0.0030724087,0.01660483,-0.009105571,-0.0061057075,0.009247759,-0.01173749,0.00041484975,0.026356291,-0.006607844,0.0114149675,-0.021545868,0.019539976,-0.078636065,-0.017747477,-0.017279912,-0.0007095247
3aHSDH%WP_191282235_1_SDR_family_oxidoreductase__Pseudolysinimonas_yzui_,0.0009208769,-0.0064221923,0.026453637,0.02209458,-0.04811983,0.0051605315,-0.009297553,-0.055926118,0.007057823,-0.017987309,0.07395273,0.009080493,0.031893376,-0.0509103,0.018277906,0.041718546
3aHSDH%WP_231385278_1_SDR_family_NAD(P)-dependent_oxidoreductase__Candidatus_Stoquefichus_massiliensis_,-0.02912953,-0.056801613,0.013669312,0.028638024,0.06860266,-0.042925607,0.010294625,0.017930357,-0.05283974,-0.005520738,-0.044543196,-0.05305704,0.079153314,0.014649353,0.029861681,-0.023085747
3aHSDH%WP_289544896_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enorma_phocaeensis_,-0.005382446,0.056855187,0.034298588,0.025325926,0.00204987,-0.015090661,-0.052454267,-0.025315128,-0.037787512,-0.027906138,0.022925014,0.017799301,0.014469164,-0.047835298,0.059644748,0.0016317639
3aHSDH%WP_316269050_1_SDR_family_NAD(P)-dependent_oxidoreductase__Claveliimonas_bilis_,0.037058264,0.0025258,-0.01635108,-0.028687846,-0.03356601,0.04608779,-0.04634219,-0.03154234,0.07408693,-0.004790722,-0.04613285,0.004951995,-0.0037694273,-0.056384448,0.03851472,-0.037861772
3aHSDH%WP_377204125_1_MULTISPECIES__SDR_family_oxidoreductase__unclassified_Pseudarthrobacter_,-0.008114522,0.018387971,-0.015364826,-0.01766825,0.056201015,-0.013164285,0.0055330587,0.058460593,0.025577769,-0.010818772,-0.049044024,-0.023024714,-0.0061862175,0.020706365,-0.027145587,-0.051583447
3aHSDH%WP_427737837_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bariatricus_sp__SGI_154_,-0.0743803,0.021442268,0.015603347,0.027493326,0.031648256,-0.08680293,0.041476868,0.06561876,-0.06064289,0.062080525,0.013263572,-0.07351554,0.031967282,0.040289935,0.017761655,0.054973077
3bHSDH%GENOME124823_1686,-0.046775166,-0.06014333,0.053004764,0.0657837,0.028301384,-0.063479155,0.015716994,-0.02022785,-0.020208096,0.08793435,0.023105118,-0.03369035,0.059016857,0.026534751,-0.027263341,0.02776935
3bHSDH%MEY8522072_1_aldo_keto_reductase__Lachnospiraceae_bacterium_38-10_,-0.008793543,-0.054727066,0.066859305,0.08560863,0.008161005,-0.010588552,0.035698522,-0.014222125,-0.0067880135,-0.003013977,0.07501249,0.010463911,-0.021064052,-0.031244451,-0.04998491,0.056000024
5AR%GENOME006039_2690,0.0070705223,-0.016520558,-0.026212366,-0.027770216,0.0072381254,0.008902765,-0.027480567,-0.019360896,-0.010310783,-0.025178395,-0.01946496,0.004051978,0.01524443,0.011190971,0.050412025,-0.016589656
5AR%GENOME012336_2253,0.07551754,0.022773037,-0.063520625,-0.07717547,-0.0438494,0.052931823,-0.034853622,-0.02110295,0.10051036,-0.039793037,-0.039251402,0.048793424,-0.030869491,-0.05286448,0.003455995,-0.0051595443
5AR%GENOME078645_81,0.033080764,-0.06133938,-0.033787794,-0.005117078,-0.020149034,0.015980309,0.03535606,0.01047715,0.043774918,-0.043248348,0.0074928673,0.027187018,-0.0030833958,0.037088934,-0.02078885,-0.07433435
5AR%GENOME084343_2181,0.048130713,0.047550853,0.02538067,-0.017531099,-0.023140011,0.028102184,-0.069117576,-0.0076253377,0.048772544,0.005214894,-0.015489519,0.04064911,-0.040997595,-0.055941857,-0.04049254,0.038953405
5AR%GENOME107567_81,-0.08142307,-0.010957259,0.051093273,0.036716,0.058833595,-0.07062223,0.06667122,0.019829972,-0.08011156,0.05663489,0.061928436,-0.07228901,0.016048582,0.0114579685,-0.027902555,0.040988684
5AR%GENOME140582_2251,0.008616167,0.04086771,-0.018540977,-0.029101092,0.0215359,0.00753663,0.009488839,0.01003964,-0.04165019,-0.057447977,-0.0059021516,0.006384833,0.032368325,-0.006278677,0.023682723,0.004954445
5AR%GENOME142018_414,0.051997453,0.06442093,-0.0061535365,-0.023722827,-0.031805273,0.05410925,-0.022131747,-0.032869622,0.039796583,-0.030620037,-0.033888597,0.040279385,-0.021240966,-0.051715836,0.060060956,-0.03886905
5AR%GENOME179594_130,-0.017979015,-0.006085483,0.017187405,0.05960022,-0.0077898623,-0.011661175,0.026234465,0.006546728,-0.01726797,0.023018818,0.010730675,0.024757113,0.023857493,0.0144455675,-0.079372734,-0.008145473
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,-0.057039868,0.010260319,0.033143923,0.013539151,0.028175041,-0.055367645,0.020280957,0.034745954,-0.034602117,0.024038326,0.09124114,-0.03854301,0.0018660368,-0.008903891,-0.052684255,0.12772018
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.03295429,0.021652391,0.003622475,0.042737145,0.007345644,0.016120888,0.023493359,0.02116944,-0.013398772,0.033922225,0.06993117,0.036381766,-0.09954101,-0.0583188,-0.060491644,-0.0029182378
5AR%MBO5195293_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.0062469756,-0.058230635,0.0028667091,-0.0038310278,-0.030373499,0.000869736,0.07030414,0.053388514,0.034790184,0.04830948,-0.094854265,0.0021765984,0.05548254,0.028304404,-0.064838976,-0.10290738
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.06393891,0.10022214,-0.055956706,-0.061751414,-0.03670712,0.06340394,-0.051778056,-0.006643698,0.016615419,-0.07890349,-0.011269914,0.017380465,0.016333323,-0.062074095,0.042014,-0.0297982
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.058825675,-0.05969358,0.013846452,0.06186296,0.04823697,-0.047221076,-6.615882e-05,0.07331202,-0.013060529,-0.029968072,0.083592325,-0.049175326,0.0334112,0.03820683,0.0008146714,-0.00749117
5AR%MCD7962281_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,-0.00650388,0.025968783,-0.019710112,-0.032948293,-0.040973358,0.002151965,0.042288795,0.017345432,0.009817558,-0.012329919,0.02002009,-0.0055101635,0.012385697,-0.04162378,0.060304586,-0.03979697
5AR%MCQ2341803_1_DUF1295_domain-containing_protein__Paludibacteraceae_bacterium_,2.174262e-05,0.045373246,0.033004038,-0.0085626915,-0.018222628,-0.0019878268,-0.07793597,-0.08327797,-0.07267498,0.032528594,0.017046703,-0.017895032,0.032448478,0.042117666,0.026191961,0.0422782
5AR%MDE7159808_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.03689008,-0.004202022,0.034333307,0.0019317418,0.014484861,-0.04659006,0.035204124,-0.020701613,-0.0500345,-0.031830862,-0.061759237,-0.030327262,0.074620016,0.07119905,-0.016718674,0.021263747
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.022674022,-0.026894325,0.0090690795,0.017979044,0.036244456,-0.022423157,-0.0056107165,0.035873078,-0.02361151,-0.010751825,-0.057199746,0.019552404,0.026596127,0.0027822284,0.003932338,-0.01774303
5AR%WP_035471352_1_MULTISPECIES__DUF1295_domain-containing_protein__Rikenellaceae_,0.009499053,0.041061178,-0.016177336,-0.023517514,-0.01878368,0.009939597,0.029285302,-0.016368352,0.0014488021,0.0274769,-0.050512463,-0.0028469784,0.012581948,0.021345384,-0.001087265,-0.01929655
5AR%WP_282194747_1_DUF1295_domain-containing_protein__Alistipes_ihumii_,0.011155821,-0.048646625,-0.03649012,-0.017779911,0.0004658042,0.008591553,0.0045301896,-0.019359868,0.058178216,-0.09929312,-0.013372626,0.0014188136,-0.0075977365,-0.005341901,0.06410434,0.017099809
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,0.029884474,0.01403347,-0.034918938,-0.028384058,-0.030898936,0.025361901,0.029795775,0.017928708,0.047526196,-0.018280314,0.031535715,0.03867516,-0.023910528,0.010559002,-0.015382141,-0.023662705
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.06629912,-0.023032796,-0.019920917,0.0052052913,0.052617095,-0.05628181,0.008791504,0.034068204,-0.049109317,-0.008927856,-0.04991148,-0.050761413,0.07068082,0.10239321,-0.0019,-0.010257145
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,0.036374047,0.039015066,-0.026254874,-0.043497395,-0.0037752222,0.033896476,-0.0031088733,0.061552905,-0.00921528,-0.03523972,-0.03897632,0.05567351,-0.05340354,0.051013995,-0.055946592,-0.07114923
5BR%GENOME006024_4796,-0.06370205,-0.07515611,0.05906054,0.051228434,0.035627842,-0.047453117,-0.0015898398,0.036776364,-0.08907136,-0.015758462,0.047981143,0.005393557,0.0019413483,0.051769722,-0.040121958,0.080774404
5BR%GENOME006521_2122,0.004061459,0.041463,-0.02256905,-0.043721892,-0.016380053,-0.006006145,0.056940936,0.00032842506,0.010911357,-0.0077246316,0.08759574,-0.018914893,0.018212795,-0.03600122,-0.005613857,0.07439893
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-0.028935166,-0.06749665,0.030368274,0.04154755,0.04887828,-0.031036872,0.006743584,0.012313043,-0.052022845,-0.0019032534,0.010431961,-0.044375043,0.06946149,0.05387425,0.015282787,-0.027936729
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.07719601,0.071572736,-0.049240537,-0.08728426,-0.052874923,0.081829,0.031369504,0.048747115,0.023223959,0.009293687,-0.035685267,0.09384413,-0.08790663,-0.04305203,-0.012148328,-0.04087927
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.037226647,-0.028976936,0.02985736,0.015620887,0.0072801365,-0.02475575,-0.023470629,-0.0007915556,-0.013254025,0.010310015,0.04721427,-0.023139663,0.034545954,0.03757274,-0.0067915646,-0.02506602
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.03486829,-0.04176721,0.048687592,0.038399786,0.017155556,-0.01260053,-0.052992977,-0.017827393,-0.0030952054,-0.06418033,-0.006847533,0.00077087997,0.035911616,0.056504644,-0.019880095,0.017006021
5BR%MCA9548846_1_NADH_flavin_oxidoreductase__Myxococcales_bacterium_,-0.0107109295,-0.021156881,-0.0064910357,-0.0014331174,0.018129008,-0.014659598,0.048063293,0.09055274,0.035991643,-0.0024808226,0.050225254,-0.00639706,-0.036355715,0.013742325,-0.029604752,0.043026276
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.052096605,-0.032988623,0.08935432,0.07253627,0.035310704,-0.051244583,-0.0029552002,-0.054680448,-0.03136796,0.038495023,0.0686446,-0.10028718,0.016051114,0.001605177,-4.142858e-06,0.047477916
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.012156379,-0.029179448,-0.0034827313,-0.019938497,-0.0022039188,0.0019859478,0.030413212,0.034349535,-0.002159997,0.04306248,-0.050977234,0.0108674085,0.062590696,-0.00014637913,-0.042141266,-0.046425987
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.027184667,-0.0375844,-0.011236969,0.0065564383,0.00325986,-0.04204927,0.012511561,0.028754048,-0.008953849,0.038515862,-0.011910235,-0.043962322,0.016196907,0.0839063,-0.04325306,0.047278833
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,0.023848355,0.025407411,-0.01378848,-0.020055471,-0.03996537,0.019524576,0.024959307,-0.0547786,0.025848892,-0.022450631,0.06971183,0.04021568,-0.036038607,-0.034312323,-0.05768331,0.07504036
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.01379606,0.017861461,0.02147875,-0.00035241517,0.0026504777,0.0031054555,0.041205443,0.019762592,-0.01766568,0.019881219,0.00042171922,-0.0029312754,-0.06161777,0.0030089873,-0.040885434,-0.0035610413
5BR%WP_071425025_1_NADH_flavin_oxidoreductase__Tidjanibacter_massiliensis_,-0.0025148452,-0.026344024,0.007640703,0.0066043376,-0.022794912,-0.013565556,0.020884555,0.008065859,0.026827522,0.08365617,-0.03946466,-0.030670496,0.027325993,0.04394929,-0.030870218,-0.012754956
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,0.014527798,0.05892629,0.007023684,-0.0034186048,-0.03021357,0.019658348,-0.07343965,-0.06675739,0.006960664,-0.007910998,-0.0009980602,0.04749453,-0.02261706,0.010379043,0.016117407,0.012345033
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.005088991,0.00021992113,0.011006019,0.02499851,-0.00597144,-0.0047896015,-0.0096780835,0.010328013,0.009117977,0.1091254,0.01365854,-0.0186826,0.01842933,0.022986403,-0.039714366,-0.020332841
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.036340974,0.012347924,-0.021727342,-0.055151477,-0.029594447,0.02586522,-0.019437963,-0.005265083,0.015733453,0.0026105607,-0.04791279,0.022367468,-0.0039891773,0.009637967,0.014313983,-0.030185603
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.013259823,0.003588598,0.029694567,0.014118215,0.0070437407,0.00020840652,-0.05108336,-0.036820106,-0.005704159,0.0054541584,0.08476576,-0.021717498,-0.028998638,-0.01401826,0.046201505,0.01732276
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.021936152,0.028064957,-0.03869482,-0.05148493,-0.040696178,0.0051646004,-0.022261934,0.03975794,0.013479042,-0.05302893,-0.04215584,0.0030582459,0.014135555,0.07646947,0.03627815,-0.029769372
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,0.019821625,0.052779533,-0.032192804,-0.014021427,-0.0054139025,0.011791723,-0.004788061,-0.010134194,0.016166192,-0.032061253,0.014278707,0.016379487,-0.02052658,-0.013574791,-0.03150866,-0.0061188703
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.030561483,-0.03430947,-0.007310969,-0.0099638915,0.045455784,-0.044175833,0.04906832,-0.0065040486,-0.0070223594,0.07192639,0.03680045,-0.06697303,0.02591833,0.029408874,-0.032260276,-0.008590044
