Family,CA,CDCA,DCA,LCA,UDCA
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.022480035,-0.022352688,0.016130392,0.026752539,-0.005625661
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.032533865,-0.036967587,0.020713331,0.03379856,0.014292176
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.01715482,-0.014052288,0.012446897,0.021850891,-0.012271806
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,0.06483828,0.05837725,-0.06556178,-0.06370669,0.028997585
7aHSDH%GENOME025100_397,0.010657927,0.013974258,-0.0026355884,-0.0044929017,-0.029492592
7aHSDH%GENOME122758_282,-0.0012759228,-0.002652719,-0.006178291,-0.002833359,0.02382759
7aHSDH%GENOME125242_1669,-0.007792217,-0.010114196,-0.0060040466,0.0013496805,0.039356176
7aHSDH%GENOME141447_876,0.026931753,0.02515426,-0.024526589,-0.03109295,0.016027581
7aHSDH%GENOME150027_3593,0.056754656,0.062445346,-0.05305525,-0.051184412,-0.009892714
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,0.059772592,0.058000848,-0.059135415,-0.058127932,0.016524768
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,0.056108497,0.050437417,-0.053607088,-0.059717193,0.029796898
7aHSDH%WP_003507641_1_7alpha-hydroxysteroid_dehydrogenase___Clostridium__symbiosum_,-0.025037332,-0.027526794,0.02252645,0.017863434,0.016539415
7bHSDH%WP_394860677_1_7beta-hydroxysteroid_dehydrogenase__Mediterraneibacter_gnavus_,0.01382007,0.007925909,-0.025029575,-0.01955886,0.04518207
BSH1%UPI0001B1C28E,0.022564538,0.018884597,-0.027732596,-0.018710425,0.013234636
BSH1%UPI00022FF9E1,-0.016691089,-0.02017756,0.027161514,0.017255858,-0.019476084
BSH1%UPI0002802AC4,0.025929969,0.031825833,-0.025589604,-0.022469515,-0.008872716
BSH1%UPI00031DAE43,0.015987791,0.01545981,-0.004710091,-0.012749361,-0.020900907
BSH1%UPI00033F0DE9,0.056194283,0.060046997,-0.044301514,-0.047682058,-0.027468465
BSH1%UPI00035D264B,0.018541062,0.021601861,-0.02648571,-0.02194993,0.022644853
BSH1%UPI0003A10C39,-0.021816952,-0.02280543,0.015800461,0.026659021,-0.0054340973
BSH1%UPI0004D6A0E9,-0.021989536,-0.022398818,0.022110293,0.031930715,-0.028138423
BSH1%UPI00070D1B8F,0.026713125,0.02624825,-0.038486842,-0.029619198,0.03610115
BSH1%UPI0007933BD5,-0.00031977586,0.0008636333,-0.011628764,-0.008039317,0.037570883
BSH1%UPI00095C7CBB,-0.0005384046,0.00091940636,-0.015182768,-0.009233577,0.046587225
BSH2%UPI0001C1C05D,-0.027274368,-0.022038938,0.026428292,0.026850102,-0.014137906
BSH2%UPI000335FD2D,-0.015751945,-0.014255891,0.03004468,0.017747805,-0.036653966
BSH2%UPI00033F049A,-0.020654928,-0.026349848,0.016887182,0.022299025,0.005281363
BSH2%UPI000396CDDF,0.024076996,0.026422448,-0.017629756,-0.025139118,-0.0050207186
BSH2%UPI00050FFCF5,-0.0069226474,-0.008942353,0.014367588,0.010793481,-0.02068427
BSH2%UPI0005738721,0.017019575,0.014633254,-0.02314661,-0.0162895,0.01816175
BSH2%UPI0005D317A6,0.0030813238,0.0060881036,0.0069811605,0.00020730011,-0.028777564
BSH2%UPI0005DCCFF2,-0.036143497,-0.03888043,0.043297507,0.03350492,-0.013946153
BSH2%UPI0006C0EB58,-0.03410077,-0.038904745,0.033151664,0.03231486,0.0025748438
BSH2%UPI0006C28698,-0.023904258,-0.026499538,0.029155742,0.02309026,-0.010544172
BSH2%UPI0006C45BC8,0.002972685,0.0065382514,0.0043173903,-0.0016593325,-0.019969061
BSH2%UPI0006C52F45,0.019528944,0.019390224,-0.027496144,-0.024808856,0.032204702
BSH2%UPI0006CAB5AD,0.048238043,0.048785783,-0.049796484,-0.050420728,0.022332216
BSH2%UPI000821232B,-0.04233825,-0.04040882,0.037119087,0.035268333,0.008582945
BSH2%UPI0008219BA0,0.031890675,0.032908272,-0.035822224,-0.03632667,0.025180886
BSH2%UPI0008222B5A,-0.02885569,-0.025965739,0.025388312,0.02719595,-0.0038947603
BSH2%UPI000960BD65,0.015574335,0.009385605,-0.02318982,-0.01712213,0.03113654
BSH2%UPI000D7AF0AB,-0.03972924,-0.038694065,0.040029496,0.042812012,-0.02134266
BSH2%UPI000DC2EE55,0.020596065,0.024064308,-0.0056731715,-0.017182218,-0.03214199
BSH2%UPI000E40484B,0.03756849,0.036364373,-0.03718276,-0.03608989,0.009438693
BSH2%UPI000E4BF981,0.022110736,0.019484658,-0.017047668,-0.024433564,0.007219243
BSH2%UPI000E53DAEE,0.025924113,0.02944358,-0.017523278,-0.027330274,-0.008599055
BSH2%UPI000E9C22D0,0.006922537,0.0032404643,0.0038629805,-0.004296646,-0.016723245
BSH3%UPI000238BE2F,0.03268856,0.031529292,-0.024040585,-0.03344589,-0.0012757911
BSH3%UPI00033CE23D,0.030689301,0.03328456,-0.035702277,-0.027883051,0.00847862
BSH3%UPI00092A5378,0.0390994,0.035814315,-0.03985694,-0.03569969,0.011049568
BSH3%UPI0009648BEC,0.02954134,0.032006074,-0.03429353,-0.031312257,0.017392766
BSH3%UPI000C9D0DE6,-0.014877555,-0.016972478,0.03417649,0.029061515,-0.06595483
BSH3%UPI000EF23C17,-0.026750932,-0.031072922,0.023027085,0.018751172,0.022463193
BSH4%UPI0001653940,0.04188732,0.043588042,-0.0365484,-0.052185893,0.024088936
BSH4%UPI0001FAB233,-0.007725591,-0.009066749,0.00042366033,-0.004863243,0.040402908
BSH4%UPI000822CCAE,-0.046432823,-0.047383144,0.043677755,0.047980398,-0.011453372
BSH4%UPI000E54B9B5,0.00024949235,-0.0021458063,-0.01052523,-0.00897028,0.041218285
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,-0.022781642,-0.020203548,0.02629487,0.019437626,-0.009911719
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.018041871,-0.017608607,0.018019337,0.018063901,-0.0062902845
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.023137951,-0.022561586,0.0243352,0.0214341,-0.006617648
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,-0.022771211,-0.022868719,0.023001935,0.022106165,-0.00602256
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,0.013592198,0.0143617,-0.0059308135,-0.009079921,-0.020196471
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,-0.00346833,-0.003982881,0.008190822,0.008100823,-0.018985588
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.021422364,-0.019493995,0.025411896,0.020881169,-0.015471976
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.018630156,-0.01575654,0.01568054,0.019086938,-0.006342734
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.03963361,0.037963714,-0.04095711,-0.03937943,0.016765447
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,-0.013143028,-0.013676753,0.017188512,0.014118132,-0.012344346
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.010295001,-0.0073939813,0.009255973,0.016958289,-0.02064813
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.016882591,-0.018010244,0.020120513,0.01734192,-0.010133875
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,0.032094397,0.036566935,-0.02499198,-0.030366367,-0.013055507
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,0.027219635,0.030699216,-0.023628406,-0.020188827,-0.018468047
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.023556974,-0.02188497,0.027953343,0.024195092,-0.019314691
