Family,CA,CDCA,DCA,LCA,UDCA
BSH1%UPI0001652BA3,-1.0,-1.0,1.0,1.0,-0.12440967
BSH1%UPI0001B1C28E,1.0,1.0,-1.0,-1.0,-1.0
BSH1%UPI0001DE6025,1.0,1.0,-1.0,-1.0,1.0
BSH1%UPI0002624191,-1.0,-1.0,1.0,1.0,1.0
BSH1%UPI0002CB0E7D,-1.0,-1.0,1.0,1.0,0.8632494
BSH1%UPI00033F0DE9,-0.4189716,-0.9345137,1.0,1.0,-1.0
BSH1%UPI0003A10C39,-1.0,-1.0,1.0,1.0,-1.0
BSH1%UPI00044AC395,0.42608544,0.08077973,0.59759015,0.2560333,-1.0
BSH1%UPI0004BCDDD9,-0.08288878,0.9950119,-1.0,-0.2650387,0.5338888
BSH1%UPI0004D69CD5,-1.0,-1.0,0.51207465,0.30871117,1.0
BSH1%UPI0004D6A0E9,-1.0,-1.0,0.27399486,1.0,1.0
BSH1%UPI0005DBBD01,0.73674667,1.0,-0.8243324,-1.0,-0.12604594
BSH1%UPI00070D1B8F,1.0,1.0,-1.0,0.60402244,-1.0
BSH1%UPI00073AFD00,-1.0,-1.0,1.0,1.0,1.0
BSH1%UPI00076E9CCB,-1.0,-1.0,1.0,1.0,1.0
BSH1%UPI0007933BD5,-0.64304125,-0.31265023,-0.06318219,-1.0,1.0
BSH1%UPI000801FF16,-0.71733415,0.89664114,0.4604966,0.7260556,-1.0
BSH1%UPI00093BFB8C,-0.10228147,-1.0,-0.91503096,1.0,-0.009023375
BSH1%UPI000949473C,-0.54175496,-0.41636094,0.85728824,0.7812118,-0.78591293
BSH1%UPI00095B1DAC,-1.0,-1.0,1.0,1.0,-1.0
BSH1%UPI00095C7CBB,0.90588284,0.86274046,-1.0,0.00033559054,-0.33600828
BSH1%UPI000A00C8F6,1.0,1.0,-0.7816529,-1.0,-1.0
BSH1%UPI000BCCCB22,0.17177425,1.0,-0.708153,-0.7786464,0.11351054
BSH1%UPI000BD3EFD5,1.0,1.0,-1.0,-1.0,0.022084925
BSH2%UPI0001599717,-1.0,-1.0,0.22520676,-0.27165604,1.0
BSH2%UPI00017C25E3,-0.95315343,-0.96975076,0.24548148,1.0,0.40302697
BSH2%UPI0001C1C05D,1.0,1.0,-1.0,-1.0,-0.015209037
BSH2%UPI0001CF4F1D,-0.21846835,-0.83967036,0.57135147,0.9240924,-0.6906831
BSH2%UPI00033F049A,-1.0,-1.0,1.0,1.0,0.4119043
BSH2%UPI00038B932A,0.26840866,-0.11516725,0.21030302,0.27020842,-0.9228166
BSH2%UPI000396CDDF,-1.0,-1.0,1.0,-0.022715945,1.0
BSH2%UPI00050FFCF5,0.39063382,0.8223883,-0.62767863,-1.0,1.0
BSH2%UPI0005D317A6,0.2724083,1.0,0.2691646,-0.6828692,-1.0
BSH2%UPI0005DCCFF2,-1.0,-1.0,1.0,1.0,0.7953063
BSH2%UPI0006649122,1.0,1.0,-1.0,-1.0,-0.8860641
BSH2%UPI0006C0EB58,-1.0,-1.0,1.0,1.0,0.6398582
BSH2%UPI0006C1ADDE,-0.37101337,-0.14072233,1.0,1.0,-1.0
BSH2%UPI0006C28698,-1.0,-1.0,0.65805995,1.0,1.0
BSH2%UPI0006C52F45,1.0,1.0,-1.0,-1.0,1.0
BSH2%UPI0006C5C844,1.0,1.0,-1.0,-1.0,1.0
BSH2%UPI0006CAB5AD,1.0,1.0,-1.0,-1.0,-1.0
BSH2%UPI0006CABDF6,-1.0,-1.0,0.50105935,0.40092683,1.0
BSH2%UPI0006CABE2C,1.0,1.0,-1.0,-1.0,1.0
BSH2%UPI00082062C1,-1.0,-0.56873137,1.0,1.0,-0.55922526
BSH2%UPI000820857A,0.9703178,1.0,-1.0,-1.0,0.087988146
BSH2%UPI000820F666,-1.0,-1.0,0.38881972,1.0,1.0
